label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
0,ad hominem,"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!"""," ""The teacher is mean.""  "," ""The teacher would not raise my grade by one percent.""",IsMean(a),"WouldNotRaiseGrade(a, b)",[],"[(' The teacher', ' The teacher')]",[],IsMean(a),"~WouldNotRaiseGrade(a, b)","(IsMean(a)) -> (~WouldNotRaiseGrade(a, b))","(exists a (IsMean(a))) -> (exists a (exists b (~WouldNotRaiseGrade(a, b))))"
0,appeal to emotion,"If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects."," ""If you don't buy the black pencils, you will get made fun of and not be chosen for group projects."""," ""You must buy the black pencils.""","WillNotBuy(a, b),  WillBeMadeFunOf(a),  WillNotBeChosenFor(c, a)","MustBuy(a, b)",[],"[(' You', ' You'), (' black pencils', ' the black pencils')]",[],"WillNotBuy(a, b) and (WillBeMadeFunOf(a) and WillNotBeChosenFor(c, a))","MustBuy(a, b)","(WillNotBuy(a, b) and (WillBeMadeFunOf(a) and WillNotBeChosenFor(c, a))) -> (MustBuy(a, b))","(exists a (exists c (exists b (WillNotBuy(a, b) and (WillBeMadeFunOf(a) and WillNotBeChosenFor(c, a)))))) -> (exists a (exists b (MustBuy(a, b))))"
0,faulty generalization,"Jeff's mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has Jeff's mom committed?", Jeff skipped one class.  , Jeff will drop out and live at home for the rest of his life.,"Skipped(a, b)","WillDropOut(a),  WillLiveAtHome(a),  IsForRestOfLife(a, d)",[],"[(' Jeff', ' Jeff')]",[],"Skipped(a, b)","WillDropOut(a) and WillLiveAtHome(a) and IsForRestOfLife(a, d)","(Skipped(a, b)) -> (WillDropOut(a) and WillLiveAtHome(a) and IsForRestOfLife(a, d))","(exists a (exists b (Skipped(a, b)))) -> (exists a (exists d (WillDropOut(a) and WillLiveAtHome(a) and IsForRestOfLife(a, d))))"
0,ad hominem,"How can you tell me I should exercise to lose weight? All you do is sit behind a desk all day. I've never seen you do a lick of exercise.

Identify the logical fallacy commited in this argument."," ""You sit behind a desk all day and do not exercise."""," ""You should not tell me to exercise to lose weight.""","SitsBehindDesk(a),  DoesNotExercise(a)","ShouldNotTellToExercise(a, c),  IsForLosingWeight(d)",[],"[(' You', ' You')]",[],SitsBehindDesk(a) and DoesNotExercise(a),"ShouldNotTellToExercise(a, c) and IsForLosingWeight(d)","(SitsBehindDesk(a) and DoesNotExercise(a)) -> (ShouldNotTellToExercise(a, c) and IsForLosingWeight(d))","(exists a (SitsBehindDesk(a) and DoesNotExercise(a))) -> (exists a (exists c (exists d (ShouldNotTellToExercise(a, c) and IsForLosingWeight(d)))))"
0,fallacy of logic,"""We both like music, so we should get married."""," ""We both like music.""  "," ""We should get married.""",LikesMusic(a),ShouldGetMarried(a),[],"[(' We', ' We')]",[],LikesMusic(a),ShouldGetMarried(a),(LikesMusic(a)) -> (ShouldGetMarried(a)),(exists a (LikesMusic(a))) -> (exists a (ShouldGetMarried(a)))
0,ad hominem,"Brandon: We should have tastier lunches!
Jaylen: Don't listen to him! He's a terrible person! I saw him trip another student and steal his lunch money!"," ""Brandon is a terrible person who tripped another student and stole lunch money.""  "," ""We should not listen to Brandon.""","IsTerriblePerson(a),  Tripped(a, b),  Stole(a, c)","NotListenTo(d, a)",[],"[(' Brandon', ' Brandon')]",[],"IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)","~NotListenTo(d, a)","(IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)) -> (~NotListenTo(d, a))","(exists a (exists c (exists b (IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c))))) -> (exists a (exists d (~NotListenTo(d, a))))"
0,ad hominem,Of course Marx' theories about the ideal society are bunk. The guy spent all his time in the library.," ""Marx spent all his time in the library."""," ""Marx's theories about the ideal society are bunk.""","SpentTimeIn(a, c)","AboutIdealSociety(d, e)",[],[],[],"SpentTimeIn(a, c)","AboutIdealSociety(d, e) and Bunk(d)","(SpentTimeIn(a, c)) -> (AboutIdealSociety(d, e) and Bunk(d))","(exists a (exists c (SpentTimeIn(a, c)))) -> (exists e (exists d (AboutIdealSociety(d, e) and Bunk(d))))"
0,fallacy of relevance,"I'm tailgating her, because she cut me off!"," ""She cut me off.""  "," ""I should tailgate her.""","CutOff(b, a)","Tailgate(a, c)",[],"[(' me', ' I')]",[],"CutOff(b, a)","Tailgate(a, c)","(CutOff(b, a)) -> (Tailgate(a, c))","(exists a (exists b (CutOff(b, a)))) -> (exists a (exists c (Tailgate(a, c))))"
0,faulty generalization,President Petutti ordered a military strike that killed many civilians. He is no different than any other mass murder and he belongs in prison!, President Petutti ordered a military strike that killed many civilians.  , President Petutti is a mass murderer and belongs in prison.,"OrderedMilitaryStrike(a, b),  KilledCivilians(b, c)","IsMassMurderer(a),  BelongsInPrison(a)",[],"[(' President Petutti', ' President Petutti')]",[],"OrderedMilitaryStrike(a, b) and KilledCivilians(b, c)",IsMassMurderer(a) and BelongsInPrison(a),"(OrderedMilitaryStrike(a, b) and KilledCivilians(b, c)) -> (IsMassMurderer(a) and BelongsInPrison(a))","(exists a (exists c (exists b (OrderedMilitaryStrike(a, b) and KilledCivilians(b, c))))) -> (exists a (IsMassMurderer(a) and BelongsInPrison(a)))"
1,,"Coach talks with football player, other players and crowd in background. Thus, a football coach talks with his player in front of the team and the crowd."," ""A football coach talks with a football player in front of the team and the crowd."""," ""Football coaches talk with players in front of teams and crowds.""","TalksWith(b, c),  TalksInFrontOf(b, a),  TalksInFrontOf(b, d)","TalksWith(e, f),  TalksInFrontOf(e, a),  TalksInFrontOf(e, g)",[],"[(' teams', ' the team')]","[(' A football coach', ' Football coaches'), (' a football player', ' players'), (' the team', ' players')]","TalksWith(b, c) and TalksInFrontOf(b, a) and TalksInFrontOf(b, d)","TalksWith(e, f) and TalksInFrontOf(e, a) and TalksInFrontOf(e, g)","(exists a (exists c (exists b (TalksWith(b, c) and TalksInFrontOf(b, a) and TalksInFrontOf(b, d))))) -> (forall f (forall e (TalksWith(e, f) and TalksInFrontOf(e, a) and TalksInFrontOf(e, g))))","(exists a (exists c (exists d (exists b (TalksWith(b, c) and TalksInFrontOf(b, a) and TalksInFrontOf(b, d)))))) -> (exists f (exists a (exists e (exists g (TalksWith(e, f) and TalksInFrontOf(e, a) and TalksInFrontOf(e, g))))))"
1,,"Two men watching one man make a golf putt on the set of Sports Center. As a consequence, people watching sports."," ""One man is making a golf putt on the set of Sports Center.""  "," ""People watch sports.""","IsMakingGolfPutt(b),  IsOnSet(b, d),  IsSetOfSportsCenter(d, a)",WatchesSports(e),[],"[(' sports', ' Sports Center')]","[(' One man', ' People'), (' golf putt', ' sports')]","IsMakingGolfPutt(b) and IsOnSet(b, d) and IsSetOfSportsCenter(d, a)",WatchesSports(e),"(exists b (IsMakingGolfPutt(b) and IsOnSet(b, d) and IsSetOfSportsCenter(d, a))) -> (forall e (WatchesSports(e)))","(exists a (exists d (exists b (IsMakingGolfPutt(b) and IsOnSet(b, d) and IsSetOfSportsCenter(d, a))))) -> (exists e (WatchesSports(e)))"
1,,"Six women wait to use a port-o-john in a field. Thus, women are outside."," ""Six women wait to use a port-o-john in a field.""  "," ""Women are outside.""","WaitingToUse(a, b),  IsInField(b, c)",IsOutside(d),[],[],"[(' Six women', ' Women')]","WaitingToUse(a, b) and IsInField(b, c)",IsOutside(d),"(exists a (WaitingToUse(a, b) and IsInField(b, c))) -> (forall d (IsOutside(d)))","(exists a (exists c (exists b (WaitingToUse(a, b) and IsInField(b, c))))) -> (exists d (IsOutside(d)))"
1,,Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing. It follows that one woman speaking into a microphone while a second woman writes beside her.," ""A woman wearing a black top and glasses is speaking into a blue tipped microphone while another woman is writing beside her."""," ""One woman speaks into a microphone while a second woman writes beside her.""","IsWearingBlackTop(b),  IsWearingGlasses(b),  IsSpeakingIntoMicrophone(b),  IsWriting(c)","IsSpeakingIntoMicrophone(d),  IsWriting(e)",[],"[(' microphone', ' microphone')]","[(' A woman wearing a black top and glasses', ' One woman')]",IsWearingBlackTop(b) and IsWearingGlasses(b) and IsSpeakingIntoMicrophone(b) and IsWriting(c),IsSpeakingIntoMicrophone(d) and IsWriting(e),(exists b (IsWearingBlackTop(b) and IsWearingGlasses(b) and IsSpeakingIntoMicrophone(b) and IsWriting(c))) -> (forall d (IsSpeakingIntoMicrophone(d) and IsWriting(e))),(exists c (exists b (IsWearingBlackTop(b) and IsWearingGlasses(b) and IsSpeakingIntoMicrophone(b) and IsWriting(c)))) -> (exists e (exists d (IsSpeakingIntoMicrophone(d) and IsWriting(e))))
1,,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground. Therefore, a tan girl runs leans over an object."," ""A tan girl with a wool hat is running and leaning over an object."""," ""A tan girl runs leans over an object.""","IsTan(b),  WearsWoolHat(b),  IsRunning(b),  IsLeaningOver(b, a)","IsTan(d),  IsRunning(d),  IsLeaningOver(d, a)",[],"[(' an object', ' object')]","[(' A tan girl', ' object'), (' a wool hat', ' object')]","IsTan(b) and WearsWoolHat(b) and IsRunning(b) and IsLeaningOver(b, a)","IsTan(d) and IsRunning(d) and IsLeaningOver(d, a)","(exists b (IsTan(b) and WearsWoolHat(b) and IsRunning(b) and IsLeaningOver(b, a))) -> (forall a (IsTan(d) and IsRunning(d) and IsLeaningOver(d, a)))","(exists a (exists b (IsTan(b) and WearsWoolHat(b) and IsRunning(b) and IsLeaningOver(b, a)))) -> (exists a (exists d (IsTan(d) and IsRunning(d) and IsLeaningOver(d, a))))"
1,,A scientist studies a slide in order to work on her new creation. It follows that a scientist studies a slide that is related to her invention.," ""A scientist studies a slide for her new creation."""," ""A scientist studies a slide related to her invention.""","StudiesSlide(c),  ForNewCreation(a)","StudiesSlide(d),  RelatedToInvention(a)",[],"[(' a slide', ' slide'), (' her new creation', ' her invention')]","[(' A scientist', ' Scientist')]",StudiesSlide(c) and ForNewCreation(a),StudiesSlide(d) and RelatedToInvention(a),(exists c (StudiesSlide(c) and ForNewCreation(a))) -> (forall d (StudiesSlide(d) and RelatedToInvention(a))),(exists a (exists c (StudiesSlide(c) and ForNewCreation(a)))) -> (exists a (exists d (StudiesSlide(d) and RelatedToInvention(a))))
1,,"A red dog jumps and catches a tennis ball in its mouth. Consequently, a dog catching a ball."," ""A red dog jumps and catches a tennis ball in its mouth.""  "," ""A dog catches a ball.""","IsRed(a),  Jumps(a),  Catches(b, c),  IsIn(c)","Catches(d, e)",[],[],"[(' A red dog', ' A dog'), (' a tennis ball', ' a ball')]","IsRed(a) and Jumps(a) and Catches(b, c) and IsIn(c)","Catches(d, e)","(exists b (exists a (IsRed(a) and Jumps(a) and Catches(b, c) and IsIn(c)))) -> (forall e (forall d (Catches(d, e))))","(exists a (exists c (exists b (IsRed(a) and Jumps(a) and Catches(b, c) and IsIn(c))))) -> (exists e (exists d (Catches(d, e))))"
1,,"A group of dogs stand in the snow. Thus, there are animals outdoors."," ""A group of dogs stand in the snow.""  "," ""There are animals outdoors.""",IsInSnow(a),IsOutdoors(c),[],[],"[(' A group of dogs', ' Animals')]",IsInSnow(a),IsOutdoors(c),(exists a (IsInSnow(a))) -> (forall c (IsOutdoors(c))),(exists a (IsInSnow(a))) -> (exists c (IsOutdoors(c)))
1,,This person looks to be snowboarding on a very small pile of snow on a sunny cold day. This implies that young snowboarder sizing up their next jump.," ""This person is snowboarding on a very small pile of snow on a sunny cold day.""  "," ""The young snowboarder is sizing up the next jump.""","IsSnowboarding(a),  IsVerySmall(b),  IsSunny(c),  IsCold(c)","IsYoung(d),  IsSizingUp(d, e)",[],[],[],IsSnowboarding(a) and IsVerySmall(b) and IsSunny(c) and IsCold(c),"IsYoung(d) and IsSizingUp(d, e)","(IsSnowboarding(a) and IsVerySmall(b) and IsSunny(c) and IsCold(c)) -> (IsYoung(d) and IsSizingUp(d, e))","(exists a (exists c (exists b (IsSnowboarding(a) and IsVerySmall(b) and IsSunny(c) and IsCold(c))))) -> (exists e (exists d (IsYoung(d) and IsSizingUp(d, e))))"
1,,"A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. As a consequence, people watch men in kilts."," ""A man dressed in a kilt has thrown a long pole.""  "," ""People watch men in kilts.""","IsDressedInKilt(a),  HasThrown(a),  IsLongPole(b)","Watches(c,d),  IsInKilts(d)",[],[],"[(' A man dressed in a kilt', ' People'), (' A man dressed in a kilt', ' men'), (' A man dressed in a kilt', ' kilts')]",IsDressedInKilt(a) and HasThrown(a) and IsLongPole(b),"Watches(c,d) and IsInKilts(d)","(exists a (IsDressedInKilt(a) and HasThrown(a) and IsLongPole(b))) -> (forall d (forall c (Watches(c,d) and IsInKilts(d))))","(exists a (exists b (IsDressedInKilt(a) and HasThrown(a) and IsLongPole(b)))) -> (exists c (exists d (Watches(c,d) and IsInKilts(d))))"
1,,"A boy is riding down the road between two cows. Consequently, a boy, a road and two cows."," ""A boy is riding down the road between two cows.""  "," ""There are a boy, a road, and two cows.""","IsRiding(a),  IsBetween(a, b)","Exists(a),  Exists(b),  Exists(d)",[],"[(' A boy', ' A boy'), (' two cows', ' two cows')]",[],"IsRiding(a) and IsBetween(a, b)",Exists(a) and Exists(b) and Exists(d),"(IsRiding(a) and IsBetween(a, b)) -> (Exists(a) and Exists(b) and Exists(d))","(exists a (exists b (IsRiding(a) and IsBetween(a, b)))) -> (exists a (exists d (exists b (Exists(a) and Exists(b) and Exists(d)))))"
1,,A bald man is getting out of a small blue car. It follows that the man is bald.," ""A bald man is getting out of a small blue car.""  "," ""The man is bald.""","IsBald(a),  IsGettingOutOf(a, b),  IsSmall(b),  IsBlue(b)",IsBald(c),[],[],"[(' A bald man', ' The man')]","IsBald(a) and IsGettingOutOf(a, b) and IsSmall(b) and IsBlue(b)",IsBald(c),"(exists a (IsBald(a) and IsGettingOutOf(a, b) and IsSmall(b) and IsBlue(b))) -> (forall c (IsBald(c)))","(exists a (exists b (IsBald(a) and IsGettingOutOf(a, b) and IsSmall(b) and IsBlue(b)))) -> (exists c (IsBald(c)))"
1,,"Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Thus, young boys kicking around a soccer ball."," ""Young boys in green and blue jerseys kick around a soccer ball."""," ""Young boys are playing soccer.""","IsYoung(a),  IsInGreenAndBlueJerseys(a),  KicksSoccerBall(a)","IsYoung(a),  PlaysSoccer(a)",[],"[(' Young boys', ' Young boys')]","[(' soccer ball', ' soccer')]",IsYoung(a) and IsInGreenAndBlueJerseys(a) and KicksSoccerBall(a),IsYoung(a) and PlaysSoccer(a),(IsYoung(a) and IsInGreenAndBlueJerseys(a) and KicksSoccerBall(a)) -> (IsYoung(a) and PlaysSoccer(a)),(exists a (IsYoung(a) and IsInGreenAndBlueJerseys(a) and KicksSoccerBall(a))) -> (exists a (IsYoung(a) and PlaysSoccer(a)))
1,,"A girl playing a violin along with a group of people. Consequently, a girl is playing an instrument.", A girl is playing a violin with a group of people.  , A girl is playing an instrument.,"IsPlayingViolin(a),  IsWithGroupOfPeople(a)",IsPlayingInstrument(a),[],"[(' A girl', ' A girl')]","[(' a violin', ' an instrument')]",IsPlayingViolin(a) and IsWithGroupOfPeople(a),IsPlayingInstrument(a),(IsPlayingViolin(a) and IsWithGroupOfPeople(a)) -> (IsPlayingInstrument(a)),(exists a (IsPlayingViolin(a) and IsWithGroupOfPeople(a))) -> (exists a (IsPlayingInstrument(a)))
1,,Two small boys in blue soccer uniforms use a wooden set of steps to wash their hands in an adult-sized bathroom. It follows that two boys washing their hands.," ""Two small boys in blue soccer uniforms use a wooden set of steps to wash their hands in an adult-sized bathroom."""," ""Two boys are washing their hands.""","IsSmall(b),  IsInBlueSoccerUniforms(b),  Uses(b, d),  IsWooden(d),  WashesHands(b, a),  IsAdultSized(e)","IsWashingHands(f, a)",[],"[(' their hands', ' their hands')]","[(' Two small boys', ' Two boys'), (' their hands', ' Two boys')]","IsSmall(b) and IsInBlueSoccerUniforms(b) and IsWooden(d) and Uses(b, d) and WashesHands(b, a) and IsAdultSized(e)","IsWashingHands(f, a)","(exists a (exists b (IsSmall(b) and IsInBlueSoccerUniforms(b) and IsWooden(d) and Uses(b, d) and WashesHands(b, a) and IsAdultSized(e)))) -> (forall f (IsWashingHands(f, a)))","(exists a (exists d (exists e (exists b (IsSmall(b) and IsInBlueSoccerUniforms(b) and IsWooden(d) and Uses(b, d) and WashesHands(b, a) and IsAdultSized(e)))))) -> (exists f (exists a (IsWashingHands(f, a))))"
1,,A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by. This implies that there are three soccer players., A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by., There are three soccer players.,"InWhite(a),  KicksBall(a)","IsSoccerPlayer(b),  IsThree(b)",[],[],[],InWhite(a) and KicksBall(a),IsSoccerPlayer(b) and IsThree(b),(InWhite(a) and KicksBall(a)) -> (IsSoccerPlayer(b) and IsThree(b)),(exists a (InWhite(a) and KicksBall(a))) -> (exists b (IsSoccerPlayer(b) and IsThree(b)))
1,,"Children playing a video game together. Thus, the kids are indoors playing a video game."," ""Children are playing a video game together indoors.""  "," ""The kids are not outdoors.""","IsPlaying(a, b),  AreIndoors(a)",AreNotOutdoors(c),[],[],[],"IsPlaying(a, b) and AreIndoors(a)",AreNotOutdoors(c),"(IsPlaying(a, b) and AreIndoors(a)) -> (AreNotOutdoors(c))","(exists a (exists b (IsPlaying(a, b) and AreIndoors(a)))) -> (exists c (AreNotOutdoors(c)))"
1,,Two people in coats kiss on the side of a road. This implies that people show their appreciation for another.," ""Two people in coats kiss on the side of a road.""  "," ""People show appreciation for another.""","IsInCoat(a),  KissesOnSideOfRoad(a)","ShowAppreciation(d, e)",[],[],"[(' Two people', ' People')]",IsInCoat(a) and KissesOnSideOfRoad(a),"ShowAppreciation(d, e)","(exists a (IsInCoat(a) and KissesOnSideOfRoad(a))) -> (forall d (ShowAppreciation(d, e)))","(exists a (IsInCoat(a) and KissesOnSideOfRoad(a))) -> (exists e (exists d (ShowAppreciation(d, e))))"
1,,Woman reading a book with a grocery tote. It follows that a woman is reading., A woman is reading a book with a grocery tote.  , A woman is reading.,"IsReading(a),  HasGroceryTote(a)",IsReading(a),[],"[(' A woman', ' A woman')]",[],IsReading(a) and HasGroceryTote(a),IsReading(a),(IsReading(a) and HasGroceryTote(a)) -> (IsReading(a)),(exists a (IsReading(a) and HasGroceryTote(a))) -> (exists a (IsReading(a)))
1,,"A man wearing a brown hoodie is shopping for snacks. As a consequence, the man is wearing brown."," ""A man wearing a brown hoodie is shopping for snacks.""  "," ""The man is wearing brown.""","IsWearingBrownHoodie(a),  IsShoppingForSnacks(a)",IsWearingBrown(c),[],[],"[(' A man wearing a brown hoodie', ' The man')]",IsWearingBrownHoodie(a) and IsShoppingForSnacks(a),IsWearingBrown(c),(exists a (IsWearingBrownHoodie(a) and IsShoppingForSnacks(a))) -> (forall c (IsWearingBrown(c))),(exists a (IsWearingBrownHoodie(a) and IsShoppingForSnacks(a))) -> (exists c (IsWearingBrown(c)))
1,,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. As a consequence, a man is in front of a camera.", A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera.  , A man is in front of a camera.,"IsYoung(b),  IsInBlueTShirt(b),  IsInSweatpants(b),  StandsOverStove(b),  LooksAtCamera(b)",IsInFrontOfCamera(f),[],"[(' camera', ' camera')]","[(' A young man', ' A man')]",IsYoung(b) and IsInBlueTShirt(b) and IsInSweatpants(b) and StandsOverStove(b) and LooksAtCamera(b),IsInFrontOfCamera(f),(exists b (IsYoung(b) and IsInBlueTShirt(b) and IsInSweatpants(b) and StandsOverStove(b) and LooksAtCamera(b))) -> (forall f (IsInFrontOfCamera(f))),(exists b (IsYoung(b) and IsInBlueTShirt(b) and IsInSweatpants(b) and StandsOverStove(b) and LooksAtCamera(b))) -> (exists f (IsInFrontOfCamera(f)))
1,,"This church choir sings to the masses as they sing joyous songs from the book at a church. Therefore, the church is filled with song.", The church choir sings joyous songs from the book at a church., The church is filled with song.,"SingsSongs(a, b),  IsFromBook(b, c),  IsAtChurch(a, d)","IsFilledWithSong(e, f)",[],[],"[(' The church choir', ' The church'), (' joyous songs', ' song')]","SingsSongs(a, b) and IsFromBook(b, c) and IsAtChurch(a, d)","IsFilledWithSong(e, f)","(exists b (exists a (SingsSongs(a, b) and IsFromBook(b, c) and IsAtChurch(a, d)))) -> (forall f (forall e (IsFilledWithSong(e, f))))","(exists a (exists c (exists d (exists b (SingsSongs(a, b) and IsFromBook(b, c) and IsAtChurch(a, d)))))) -> (exists f (exists e (IsFilledWithSong(e, f))))"
1,,"A man and a woman are standing at the side of an inflatable climbing structure. As a consequence, a man and a woman are standing.", A man and a woman are standing at the side of an inflatable climbing structure.  , A man and a woman are standing.,"IsStandingAtTheSide(a, c),  IsStandingAtTheSide(b, c),  IsSideOf(c, d)","IsStanding(a),  IsStanding(b)",[],"[(' A man', ' A man'), (' a woman', ' a woman')]",[],"IsStandingAtTheSide(a, c) and IsStandingAtTheSide(b, c) and IsSideOf(c, d)",IsStanding(a) and IsStanding(b),"(IsStandingAtTheSide(a, c) and IsStandingAtTheSide(b, c) and IsSideOf(c, d)) -> (IsStanding(a) and IsStanding(b))","(exists a (exists c (exists d (exists b (IsStandingAtTheSide(a, c) and IsStandingAtTheSide(b, c) and IsSideOf(c, d)))))) -> (exists a (exists b (IsStanding(a) and IsStanding(b))))"
1,,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. This implies that the teenager is seated.," ""An Asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand."""," ""The teenager is seated.""","IsAsian(a),  IsTeenager(a),  IsWearingWhiteShirtWithBlackStripes(a),  IsSittingOnSteps(a),  HasFaceRestingOnHand(a)","IsTeenager(b),  IsSeated(b)",[],[],[],IsAsian(a) and IsTeenager(a) and IsWearingWhiteShirtWithBlackStripes(a) and IsSittingOnSteps(a) and HasFaceRestingOnHand(a),IsTeenager(b) and IsSeated(b),(IsAsian(a) and IsTeenager(a) and IsWearingWhiteShirtWithBlackStripes(a) and IsSittingOnSteps(a) and HasFaceRestingOnHand(a)) -> (IsTeenager(b) and IsSeated(b)),(exists a (IsAsian(a) and IsTeenager(a) and IsWearingWhiteShirtWithBlackStripes(a) and IsSittingOnSteps(a) and HasFaceRestingOnHand(a))) -> (exists b (IsTeenager(b) and IsSeated(b)))
1,,"Boy in red and black shirt walks through grass. Therefore, the boy is walking."," ""The boy is wearing a red and black shirt and is walking through grass.""  "," ""The boy is walking.""","IsWearing(a, b),  IsRedAndBlack(b),  IsWalking(a),  IsThroughGrass(a)",IsWalking(a),[],"[(' The boy', ' The boy')]",[],"IsWearing(a, b) and IsRedAndBlack(b) and IsWalking(a) and IsThroughGrass(a)",IsWalking(a),"(IsWearing(a, b) and IsRedAndBlack(b) and IsWalking(a) and IsThroughGrass(a)) -> (IsWalking(a))","(exists a (exists b (IsWearing(a, b) and IsRedAndBlack(b) and IsWalking(a) and IsThroughGrass(a)))) -> (exists a (IsWalking(a)))"
1,,"These girls are having a great time looking for seashells. As a consequence, the girls are happy."," ""The girls are having a great time looking for seashells.""  "," ""The girls are happy.""","AreHavingGreatTime(a),  IsLookingFor(a, b)",IsHappy(a),[],"[(' The girls', ' The girls')]",[],"AreHavingGreatTime(a) and IsLookingFor(a, b)",IsHappy(a),"(AreHavingGreatTime(a) and IsLookingFor(a, b)) -> (IsHappy(a))","(exists a (exists b (AreHavingGreatTime(a) and IsLookingFor(a, b)))) -> (exists a (IsHappy(a)))"
1,,"Small girl in a pink dress is playing electronic drum pads with sticks. Consequently, a girl is playing electronic drums."," ""A small girl in a pink dress is playing electronic drum pads with sticks."""," ""A girl is playing electronic drums.""","IsSmall(a),  IsInPinkDress(a),  IsPlayingElectronicDrumPads(a),  UsesSticks(a)",IsPlayingElectronicDrums(e),[],[],"[(' A small girl', ' A girl'), (' electronic drum pads', ' electronic drums')]",IsSmall(a) and IsInPinkDress(a) and IsPlayingElectronicDrumPads(a) and UsesSticks(a),IsPlayingElectronicDrums(e),(exists a (IsSmall(a) and IsInPinkDress(a) and IsPlayingElectronicDrumPads(a) and UsesSticks(a))) -> (forall e (IsPlayingElectronicDrums(e))),(exists a (IsSmall(a) and IsInPinkDress(a) and IsPlayingElectronicDrumPads(a) and UsesSticks(a))) -> (exists e (IsPlayingElectronicDrums(e)))
1,,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. As a consequence, a person with a tattoo."," ""A blond woman has a tattoo of an angel on her arm."""," ""A person has a tattoo.""","IsBlond(b),  HasTattoo(b),  IsOfAngel(a),  IsOnArm(a)",HasTattoo(e),[],"[(' tattoo', ' tattoo')]","[(' A blond woman', ' A person'), (' her arm', ' A person')]",IsBlond(b) and HasTattoo(b) and IsOfAngel(a) and IsOnArm(a),HasTattoo(e),(exists b (IsBlond(b) and HasTattoo(b) and IsOfAngel(a) and IsOnArm(a))) -> (forall e (HasTattoo(e))),(exists a (exists b (IsBlond(b) and HasTattoo(b) and IsOfAngel(a) and IsOnArm(a)))) -> (exists e (HasTattoo(e)))
1,,"A tan dog chases a black and white soccer ball. Therefore, a dog is chasing a ball.", A tan dog chases a black and white soccer ball.  , A dog is chasing a ball.,"IsTan(a),  ChasesSoccerBall(a)","IsChasing(c, d)",[],[],"[(' A tan dog', ' A dog'), (' a black and white soccer ball', ' a ball')]",IsTan(a) and ChasesSoccerBall(a),"IsChasing(c, d)","(exists a (IsTan(a) and ChasesSoccerBall(a))) -> (forall c (IsChasing(c, d)))","(exists a (IsTan(a) and ChasesSoccerBall(a))) -> (exists c (exists d (IsChasing(c, d))))"
1,,"A dusty boy runs along a dirt path through the grass. As a consequence, a boy is outside running."," ""A dusty boy runs along a dirt path through the grass.""  "," ""A boy is outside running.""","IsDusty(a),  Runs(a),  IsAlong(a, b),  IsThrough(a, c)","IsOutside(d),  IsRunning(d)",[],[],"[(' A dusty boy', ' A boy')]","IsDusty(a) and Runs(a) and IsAlong(a, b) and IsThrough(a, c)",IsOutside(d) and IsRunning(d),"(exists a (IsDusty(a) and Runs(a) and IsAlong(a, b) and IsThrough(a, c))) -> (forall d (IsOutside(d) and IsRunning(d)))","(exists a (exists c (exists b (IsDusty(a) and Runs(a) and IsAlong(a, b) and IsThrough(a, c))))) -> (exists d (IsOutside(d) and IsRunning(d)))"
1,,"A guy with a football, a crowd watching him. Consequently, there is a guy holding a football.", A guy is holding a football.  , A crowd is watching a guy with a football.,"IsHolding(a, b)","IsWatching(c, d),  HasFootball(d)",[],[],"[(' A guy', ' Crowd'), (' a football', ' football')]","IsHolding(a, b)","IsWatching(c, d) and HasFootball(d)","(exists a (IsHolding(a, b))) -> (forall c (IsWatching(c, d) and HasFootball(d)))","(exists a (exists b (IsHolding(a, b)))) -> (exists c (exists d (IsWatching(c, d) and HasFootball(d))))"
