,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
116,1,,"Children playing a video game together. Thus, the kids are indoors playing a video game.", Children are playing a video game together.  , The kids are indoors playing a video game.,"ArePlaying(a),  IsVideoGame(b)","AreIndoors(c),  ArePlaying(c),  IsVideoGame(d)",[],[],"[(' Children', ' The kids'), (' video game', ' a video game')]",ArePlaying(a) and IsVideoGame(b),AreIndoors(c) and ArePlaying(c) and IsVideoGame(d),(exists b (exists a (ArePlaying(a) and IsVideoGame(b)))) -> (forall d (forall c (AreIndoors(c) and ArePlaying(c) and IsVideoGame(d)))),(exists a (exists b (ArePlaying(a) and IsVideoGame(b)))) -> (exists c (exists d (AreIndoors(c) and ArePlaying(c) and IsVideoGame(d)))),LF
117,1,,Two people in coats kiss on the side of a road. This implies that people show their appreciation for another., Two people in coats kiss on the side of a road.  , People show their appreciation for another.,"IsInCoat(a),  KissOnSideOfRoad(a)","ShowAppreciation(d, e, f)","[('ShowAppreciation(d, e, f)', 'IsInCoat(a)'), ('  KissOnSideOfRoad(a)', 'ShowAppreciation(d, e, f)'), ('ShowAppreciation(d, e, f)', '  KissOnSideOfRoad(a)')]",[],"[(' their appreciation', ' Two people'), (' Two people', ' another'), (' side of a road', ' their appreciation'), (' side of a road', ' another')]",IsInCoat(a) and KissOnSideOfRoad(a),"ShowAppreciation(d, e, f)","(forall a (IsInCoat(a) and KissOnSideOfRoad(a)) & (forall e (forall f (forall a (forall d (ShowAppreciation(d, e, f) -> IsInCoat(a)))))) & (forall e (forall f (forall a (forall d (  KissOnSideOfRoad(a) -> ShowAppreciation(d, e, f)))))) & (forall e (forall f (forall a (forall d (ShowAppreciation(d, e, f) ->   KissOnSideOfRoad(a))))))) -> (forall f (exists e (ShowAppreciation(d, e, f))))","(exists a (IsInCoat(a) and KissOnSideOfRoad(a)) & (forall g (forall i (forall j (forall h (ShowAppreciation(g,h,i) -> IsInCoat(j)))))) & (forall l (forall n (forall m (forall k (  KissOnSideOfRoad(k) -> ShowAppreciation(l,m,n)))))) & (forall q (forall r (forall o (forall p (ShowAppreciation(o,p,q) ->   KissOnSideOfRoad(r))))))) -> (exists e (exists f (exists d (ShowAppreciation(d, e, f)))))",Valid
118,1,,Woman reading a book with a grocery tote. It follows that a woman is reading.," ""A woman is reading a book with a grocery tote.""  "," ""A woman is reading.""","IsReading(a),  HasGroceryTote(a)",IsReading(a),"[('IsReading(a)', '  HasGroceryTote(a)')]","[(' A woman', ' A woman')]",[],IsReading(a) and HasGroceryTote(a),IsReading(a),(IsReading(a) and HasGroceryTote(a) & (forall a (IsReading(a) ->   HasGroceryTote(a)))) -> (IsReading(a)),(exists a (IsReading(a) and HasGroceryTote(a)) & (forall d (IsReading(d) ->   HasGroceryTote(d)))) -> (exists a (IsReading(a))),Valid
119,1,,"A man wearing a brown hoodie is shopping for snacks. As a consequence, the man is wearing brown.", A man wearing a brown hoodie is shopping for snacks.  , The man is wearing brown.  ,"IsWearingBrownHoodie(a),  IsShoppingForSnacks(a)",IsWearingBrown(c),"[('IsWearingBrownHoodie(a)', 'IsWearingBrown(c)'), ('IsWearingBrown(c)', 'IsWearingBrownHoodie(a)'), ('IsWearingBrown(c)', '  IsShoppingForSnacks(a)')]",[],[],IsWearingBrownHoodie(a) and IsShoppingForSnacks(a),IsWearingBrown(c),(IsWearingBrownHoodie(a) and IsShoppingForSnacks(a) & (forall c (forall a (IsWearingBrownHoodie(a) -> IsWearingBrown(c)))) & (forall c (forall a (IsWearingBrown(c) -> IsWearingBrownHoodie(a)))) & (forall c (forall a (IsWearingBrown(c) ->   IsShoppingForSnacks(a))))) -> (IsWearingBrown(c)),(exists a (IsWearingBrownHoodie(a) and IsShoppingForSnacks(a)) & (forall e (forall d (IsWearingBrownHoodie(d) -> IsWearingBrown(e)))) & (forall g (forall f (IsWearingBrown(f) -> IsWearingBrownHoodie(g)))) & (forall i (forall h (IsWearingBrown(h) ->   IsShoppingForSnacks(i))))) -> (exists c (IsWearingBrown(c))),Valid
120,1,,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. As a consequence, a man is in front of a camera.", A young man in a blue T-shirt and sweatpants is standing over a stove and looking at the camera while another young man is standing behind him., A man is in front of a camera.,"IsInBlueTShirtAndSweatpants(a),  IsStandingOver(a, b),  IsLookingAt(a, c),  IsStandingBehind(d, a)","IsInFrontOf(e, f)","[('IsInBlueTShirtAndSweatpants(a)', 'IsInFrontOf(e, f)'), ('IsInFrontOf(e, f)', 'IsInBlueTShirtAndSweatpants(a)'), ('IsInFrontOf(e, f)', '  IsStandingOver(a, b)'), ('  IsLookingAt(a, c)', 'IsInFrontOf(e, f)'), ('IsInFrontOf(e, f)', '  IsLookingAt(a, c)'), ('IsInFrontOf(e, f)', '  IsStandingBehind(d, a)')]",[],[],"IsInBlueTShirtAndSweatpants(a) and IsStandingOver(a, b) and IsLookingAt(a, c) and IsStandingBehind(d, a)","IsInFrontOf(e, f)","(IsInBlueTShirtAndSweatpants(a) and IsStandingOver(a, b) and IsLookingAt(a, c) and IsStandingBehind(d, a) & (forall e (forall f (forall a (IsInBlueTShirtAndSweatpants(a) -> IsInFrontOf(e, f))))) & (forall e (forall f (forall a (IsInFrontOf(e, f) -> IsInBlueTShirtAndSweatpants(a))))) & (forall e (forall f (forall a (forall b (IsInFrontOf(e, f) ->   IsStandingOver(a, b)))))) & (forall e (forall f (forall c (forall a (  IsLookingAt(a, c) -> IsInFrontOf(e, f)))))) & (forall e (forall f (forall c (forall a (IsInFrontOf(e, f) ->   IsLookingAt(a, c)))))) & (forall e (forall f (forall a (forall d (IsInFrontOf(e, f) ->   IsStandingBehind(d, a))))))) -> (IsInFrontOf(e, f))","(exists c (exists a (exists d (exists b (IsInBlueTShirtAndSweatpants(a) and IsStandingOver(a, b) and IsLookingAt(a, c) and IsStandingBehind(d, a))))) & (forall g (forall i (forall h (IsInBlueTShirtAndSweatpants(g) -> IsInFrontOf(h,i))))) & (forall l (forall k (forall j (IsInFrontOf(j,k) -> IsInBlueTShirtAndSweatpants(l))))) & (forall n (forall o (forall m (forall p (IsInFrontOf(m,n) ->   IsStandingOver(o,p)))))) & (forall q (forall s (forall r (forall t (  IsLookingAt(q,r) -> IsInFrontOf(s,t)))))) & (forall u (forall v (forall x (forall w (IsInFrontOf(u,v) ->   IsLookingAt(w,x)))))) & (forall z (forall y (IsInFrontOf(y,z) ->   IsStandingBehind({,|))))) -> (exists e (exists f (IsInFrontOf(e, f))))",
121,1,,"This church choir sings to the masses as they sing joyous songs from the book at a church. Therefore, the church is filled with song.", The church choir sings joyous songs from the book.  , The church is filled with song.,"Sings(a, b),  From(b, c)","IsFilledWith(d, e)","[('Sings(a, b)', 'IsFilledWith(d, e)'), ('IsFilledWith(d, e)', 'Sings(a, b)'), ('IsFilledWith(d, e)', '  From(b, c)')]",[],"[(' Church choir', ' The church'), (' song', ' Church choir'), (' joyous songs', ' The church'), (' joyous songs', ' song')]","Sings(a, b) and From(b, c)","IsFilledWith(d, e)","(exists b (forall a (exists a (Sings(a, b) and From(b, c)))) & (forall e (forall a (forall d (forall b (Sings(a, b) -> IsFilledWith(d, e)))))) & (forall e (forall a (forall d (forall b (IsFilledWith(d, e) -> Sings(a, b)))))) & (forall e (forall c (forall d (forall b (IsFilledWith(d, e) ->   From(b, c))))))) -> (forall e (exists e (forall d (IsFilledWith(d, e)))))","(exists c (exists a (exists b (Sings(a, b) and From(b, c)))) & (forall g (forall f (forall i (forall h (Sings(f,g) -> IsFilledWith(h,i)))))) & (forall l (forall m (forall k (forall j (IsFilledWith(j,k) -> Sings(l,m)))))) & (forall q (forall o (forall n (forall p (IsFilledWith(n,o) ->   From(p,q))))))) -> (exists e (exists d (IsFilledWith(d, e))))",Valid
122,1,,"A man and a woman are standing at the side of an inflatable climbing structure. As a consequence, a man and a woman are standing.", A man and a woman are standing at the side of an inflatable climbing structure.  , A man and a woman are standing.,"IsStandingAtSide(a, c),  IsStandingAtSide(b, c),  IsAtSideOf(c, d)","IsStanding(a),  IsStanding(b)","[('IsStandingAtSide(a, c)', 'IsStanding(a)'), ('IsStanding(a)', 'IsStandingAtSide(a, c)'), ('  IsStanding(b)', 'IsStandingAtSide(a, c)'), ('  IsStandingAtSide(b, c)', 'IsStanding(a)'), ('IsStanding(a)', '  IsStandingAtSide(b, c)'), ('  IsStandingAtSide(b, c)', '  IsStanding(b)'), ('  IsStanding(b)', '  IsStandingAtSide(b, c)'), ('IsStanding(a)', '  IsAtSideOf(c, d)'), ('  IsStanding(b)', '  IsAtSideOf(c, d)')]","[(' A man', ' A man'), (' a woman', ' a woman')]","[(' side', ' a woman')]","IsStandingAtSide(a, c) and IsStandingAtSide(b, c) and IsAtSideOf(c, d)",IsStanding(a) and IsStanding(b),"(exists c (IsStandingAtSide(a, c) and IsStandingAtSide(b, c) and IsAtSideOf(c, d)) & (forall c (forall a (IsStandingAtSide(a, c) -> IsStanding(a)))) & (forall c (forall a (IsStanding(a) -> IsStandingAtSide(a, c)))) & (forall c (forall a (forall b (  IsStanding(b) -> IsStandingAtSide(a, c))))) & (forall c (forall a (forall b (  IsStandingAtSide(b, c) -> IsStanding(a))))) & (forall c (forall a (forall b (IsStanding(a) ->   IsStandingAtSide(b, c))))) & (forall c (forall b (  IsStandingAtSide(b, c) ->   IsStanding(b)))) & (forall c (forall b (  IsStanding(b) ->   IsStandingAtSide(b, c)))) & (forall c (forall a (forall d (IsStanding(a) ->   IsAtSideOf(c, d))))) & (forall c (forall d (forall b (  IsStanding(b) ->   IsAtSideOf(c, d)))))) -> (forall b (IsStanding(a) and IsStanding(b)))","(exists c (exists a (exists d (exists b (IsStandingAtSide(a, c) and IsStandingAtSide(b, c) and IsAtSideOf(c, d))))) & (forall e (forall f (IsStandingAtSide(e,f) -> IsStanding(e)))) & (forall g (forall h (IsStanding(g) -> IsStandingAtSide(g,h)))) & (forall i (forall k (forall j (  IsStanding(i) -> IsStandingAtSide(j,k))))) & (forall l (forall n (forall m (  IsStandingAtSide(l,m) -> IsStanding(n))))) & (forall q (forall o (forall p (IsStanding(o) ->   IsStandingAtSide(p,q))))) & (forall s (forall r (  IsStandingAtSide(r,s) ->   IsStanding(r)))) & (forall u (forall t (  IsStanding(t) ->   IsStandingAtSide(t,u)))) & (forall v (forall x (forall w (IsStanding(v) ->   IsAtSideOf(w,x))))) & (forall z (forall y (  IsStanding(y) ->   IsAtSideOf(z,{))))) -> (exists a (exists b (IsStanding(a) and IsStanding(b))))",
123,1,,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. This implies that the teenager is seated.," ""An Asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand.""  "," ""The teenager is seated.""","IsAsian(b),  IsTeenager(b),  IsWearing(b, c),  IsSittingOn(b, a),  IsResting(d, e)",IsSeated(a),"[('IsSeated(a)', 'IsAsian(b)'), ('  IsTeenager(b)', 'IsSeated(a)'), ('IsSeated(a)', '  IsTeenager(b)'), ('IsSeated(a)', '  IsWearing(b, c)'), ('  IsSittingOn(b, a)', 'IsSeated(a)'), ('IsSeated(a)', '  IsSittingOn(b, a)'), ('IsSeated(a)', '  IsResting(d, e)')]","[(' the steps', ' The teenager')]","[(' The teenager', ' An Asian teenager'), (' a white shirt with black stripes', ' The teenager')]","IsAsian(b) and IsTeenager(b) and IsWearing(b, c) and IsSittingOn(b, a) and IsResting(d, e)",IsSeated(a),"(exists c (forall b (IsAsian(b) and IsTeenager(b) and IsWearing(b, c) and IsSittingOn(b, a) and IsResting(d, e))) & (forall a (forall b (IsSeated(a) -> IsAsian(b)))) & (forall a (forall b (  IsTeenager(b) -> IsSeated(a)))) & (forall a (forall b (IsSeated(a) ->   IsTeenager(b)))) & (forall c (forall a (forall b (IsSeated(a) ->   IsWearing(b, c))))) & (forall a (forall b (  IsSittingOn(b, a) -> IsSeated(a)))) & (forall a (forall b (IsSeated(a) ->   IsSittingOn(b, a)))) & (forall e (forall a (forall d (IsSeated(a) ->   IsResting(d, e)))))) -> (forall a (exists a (IsSeated(a))))","(exists e (exists c (exists d (exists b (exists a (IsAsian(b) and IsTeenager(b) and IsWearing(b, c) and IsSittingOn(b, a) and IsResting(d, e)))))) & (forall g (forall h (IsSeated(g) -> IsAsian(h)))) & (forall i (forall j (  IsTeenager(i) -> IsSeated(j)))) & (forall l (forall k (IsSeated(k) ->   IsTeenager(l)))) & (forall n (forall o (forall m (IsSeated(m) ->   IsWearing(n,o))))) & (forall q (forall r (forall p (  IsSittingOn(p,q) -> IsSeated(r))))) & (forall s (forall u (forall t (IsSeated(s) ->   IsSittingOn(t,u))))) & (forall v (forall x (forall w (IsSeated(v) ->   IsResting(w,x)))))) -> (exists a (IsSeated(a)))",Valid
124,1,,"Boy in red and black shirt walks through grass. Therefore, the boy is walking."," ""The boy in red and black shirt walks through grass.""  "," ""The boy is walking.""","IsInRedAndBlackShirt(a),  WalksThroughGrass(a)",IsWalking(c),"[('IsWalking(c)', 'IsInRedAndBlackShirt(a)'), ('  WalksThroughGrass(a)', 'IsWalking(c)'), ('IsWalking(c)', '  WalksThroughGrass(a)')]",[],[],IsInRedAndBlackShirt(a) and WalksThroughGrass(a),IsWalking(c),(IsInRedAndBlackShirt(a) and WalksThroughGrass(a) & (forall c (forall a (IsWalking(c) -> IsInRedAndBlackShirt(a)))) & (forall c (forall a (  WalksThroughGrass(a) -> IsWalking(c)))) & (forall c (forall a (IsWalking(c) ->   WalksThroughGrass(a))))) -> (IsWalking(c)),(exists a (IsInRedAndBlackShirt(a) and WalksThroughGrass(a)) & (forall e (forall d (IsWalking(d) -> IsInRedAndBlackShirt(e)))) & (forall g (forall f (  WalksThroughGrass(f) -> IsWalking(g)))) & (forall i (forall h (IsWalking(h) ->   WalksThroughGrass(i))))) -> (exists c (IsWalking(c))),Valid
125,1,,"These girls are having a great time looking for seashells. As a consequence, the girls are happy."," ""These girls are having a great time looking for seashells."""," ""The girls are happy.""","HavingGreatTime(a),  LookingForSeashells(a)",IsHappy(c),"[('HavingGreatTime(a)', 'IsHappy(c)'), ('IsHappy(c)', 'HavingGreatTime(a)'), ('  LookingForSeashells(a)', 'IsHappy(c)'), ('IsHappy(c)', '  LookingForSeashells(a)')]",[],"[(' These girls', ' The girls')]",HavingGreatTime(a) and LookingForSeashells(a),IsHappy(c),(exists a (HavingGreatTime(a) and LookingForSeashells(a)) & (forall c (forall a (HavingGreatTime(a) -> IsHappy(c)))) & (forall c (forall a (IsHappy(c) -> HavingGreatTime(a)))) & (forall c (forall a (  LookingForSeashells(a) -> IsHappy(c)))) & (forall c (forall a (IsHappy(c) ->   LookingForSeashells(a))))) -> (forall c (IsHappy(c))),(exists a (HavingGreatTime(a) and LookingForSeashells(a)) & (forall e (forall d (HavingGreatTime(d) -> IsHappy(e)))) & (forall g (forall f (IsHappy(f) -> HavingGreatTime(g)))) & (forall i (forall h (  LookingForSeashells(h) -> IsHappy(i)))) & (forall k (forall j (IsHappy(j) ->   LookingForSeashells(k))))) -> (exists c (IsHappy(c))),Valid
126,1,,"Small girl in a pink dress is playing electronic drum pads with sticks. Consequently, a girl is playing electronic drums."," ""A small girl in a pink dress is playing electronic drum pads with sticks."""," ""A girl is playing electronic drums.""","IsSmall(a),  IsInPinkDress(a),  PlaysDrumPads(a),  UsesSticks(a)",PlaysDrums(e),"[('PlaysDrums(e)', 'IsSmall(a)'), ('PlaysDrums(e)', '  IsInPinkDress(a)'), ('  PlaysDrumPads(a)', 'PlaysDrums(e)'), ('PlaysDrums(e)', '  PlaysDrumPads(a)'), ('  UsesSticks(a)', 'PlaysDrums(e)'), ('PlaysDrums(e)', '  UsesSticks(a)')]",[],"[(' Small girl', ' A girl'), (' pink dress', ' A girl')]",IsSmall(a) and IsInPinkDress(a) and PlaysDrumPads(a) and UsesSticks(a),PlaysDrums(e),(exists a (IsSmall(a) and IsInPinkDress(a) and PlaysDrumPads(a) and UsesSticks(a)) & (forall e (forall a (PlaysDrums(e) -> IsSmall(a)))) & (forall e (forall a (PlaysDrums(e) ->   IsInPinkDress(a)))) & (forall e (forall a (  PlaysDrumPads(a) -> PlaysDrums(e)))) & (forall e (forall a (PlaysDrums(e) ->   PlaysDrumPads(a)))) & (forall e (forall a (  UsesSticks(a) -> PlaysDrums(e)))) & (forall e (forall a (PlaysDrums(e) ->   UsesSticks(a))))) -> (forall e (PlaysDrums(e))),(exists a (IsSmall(a) and IsInPinkDress(a) and PlaysDrumPads(a) and UsesSticks(a)) & (forall g (forall h (PlaysDrums(g) -> IsSmall(h)))) & (forall i (forall j (PlaysDrums(i) ->   IsInPinkDress(j)))) & (forall l (forall k (  PlaysDrumPads(k) -> PlaysDrums(l)))) & (forall n (forall m (PlaysDrums(m) ->   PlaysDrumPads(n)))) & (forall o (forall p (  UsesSticks(o) -> PlaysDrums(p)))) & (forall q (forall r (PlaysDrums(q) ->   UsesSticks(r))))) -> (exists e (PlaysDrums(e))),Valid
127,1,,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. As a consequence, a person with a tattoo."," ""A blond woman has a tattoo of an angel on her arm.""  "," ""A person with a tattoo.""","IsBlond(a),  HasTattoo(a),  IsTattooOf(b,c),  IsOn(b,d)",HasTattoo(e),"[('HasTattoo(e)', 'IsBlond(a)'), ('HasTattoo(e)', '  IsTattooOf(b,c)'), ('  IsOn(b,d)', 'HasTattoo(e)'), ('HasTattoo(e)', '  IsOn(b,d)')]",[],"[(' her arm', ' a tattoo')]","IsBlond(a) and HasTattoo(a) and IsTattooOf(b,c) and IsOn(b,d)",HasTattoo(e),"(IsBlond(a) and HasTattoo(a) and IsTattooOf(b,c) and IsOn(b,d) & (forall e (forall a (HasTattoo(e) -> IsBlond(a)))) & (forall e (forall c (forall b (HasTattoo(e) ->   IsTattooOf(b,c))))) & (forall e (forall d (forall b (  IsOn(b,d) -> HasTattoo(e))))) & (forall e (forall d (forall b (HasTattoo(e) ->   IsOn(b,d)))))) -> (HasTattoo(e))","(exists c (exists a (exists d (exists b (IsBlond(a) and HasTattoo(a) and IsTattooOf(b,c) and IsOn(b,d))))) & (forall g (forall h (HasTattoo(g) -> IsBlond(h)))) & (forall i (forall k (forall j (HasTattoo(i) ->   IsTattooOf(j,k))))) & (forall l (forall n (forall m (  IsOn(l,m) -> HasTattoo(n))))) & (forall q (forall o (forall p (HasTattoo(o) ->   IsOn(p,q)))))) -> (exists e (HasTattoo(e)))",Valid
128,1,,"A tan dog chases a black and white soccer ball. Therefore, a dog is chasing a ball.", A tan dog chases a black and white soccer ball.  , A dog is chasing a ball.,"IsTan(a),  Chases(a, b),  IsBlackAndWhite(b)","Chases(c, d)","[('Chases(c, d)', 'IsTan(a)'), ('Chases(c, d)', '  IsBlackAndWhite(b)')]",[],"[(' A tan dog', ' A dog')]","IsTan(a) and Chases(a, b) and IsBlackAndWhite(b)","Chases(c, d)","(exists a (IsTan(a) and Chases(a, b) and IsBlackAndWhite(b)) & (forall c (forall a (forall d (Chases(c, d) -> IsTan(a))))) & (forall c (forall d (forall b (Chases(c, d) ->   IsBlackAndWhite(b)))))) -> (forall c (Chases(c, d)))","(exists a (exists b (IsTan(a) and Chases(a, b) and IsBlackAndWhite(b))) & (forall e (forall g (forall f (Chases(e,f) -> IsTan(g))))) & (forall j (forall i (forall h (Chases(h,i) ->   IsBlackAndWhite(j)))))) -> (exists c (exists d (Chases(c, d))))",Valid
129,1,,"A dusty boy runs along a dirt path through the grass. As a consequence, a boy is outside running."," ""A dusty boy runs along a dirt path through the grass.""  "," ""A boy is outside running.""","IsDusty(a),  Runs(a),  IsAlongPath(a, b),  IsThroughGrass(a, c)","IsOutside(d),  IsRunning(d)","[('IsOutside(d)', 'IsDusty(a)'), ('  IsRunning(d)', 'IsDusty(a)'), ('  Runs(a)', 'IsOutside(d)'), ('IsOutside(d)', '  Runs(a)'), ('  Runs(a)', '  IsRunning(d)'), ('  IsRunning(d)', '  Runs(a)'), ('IsOutside(d)', '  IsAlongPath(a, b)'), ('  IsAlongPath(a, b)', '  IsRunning(d)'), ('  IsRunning(d)', '  IsAlongPath(a, b)'), ('IsOutside(d)', '  IsThroughGrass(a, c)'), ('  IsRunning(d)', '  IsThroughGrass(a, c)')]",[],[],"IsDusty(a) and Runs(a) and IsAlongPath(a, b) and IsThroughGrass(a, c)",IsOutside(d) and IsRunning(d),"(IsDusty(a) and Runs(a) and IsAlongPath(a, b) and IsThroughGrass(a, c) & (forall a (forall d (IsOutside(d) -> IsDusty(a)))) & (forall a (forall d (  IsRunning(d) -> IsDusty(a)))) & (forall a (forall d (  Runs(a) -> IsOutside(d)))) & (forall a (forall d (IsOutside(d) ->   Runs(a)))) & (forall a (forall d (  Runs(a) ->   IsRunning(d)))) & (forall a (forall d (  IsRunning(d) ->   Runs(a)))) & (forall a (forall d (forall b (IsOutside(d) ->   IsAlongPath(a, b))))) & (forall a (forall d (forall b (  IsAlongPath(a, b) ->   IsRunning(d))))) & (forall a (forall d (forall b (  IsRunning(d) ->   IsAlongPath(a, b))))) & (forall c (forall a (forall d (IsOutside(d) ->   IsThroughGrass(a, c))))) & (forall c (forall a (forall d (  IsRunning(d) ->   IsThroughGrass(a, c)))))) -> (IsOutside(d) and IsRunning(d))","(exists c (exists a (exists b (IsDusty(a) and Runs(a) and IsAlongPath(a, b) and IsThroughGrass(a, c)))) & (forall e (forall f (IsOutside(e) -> IsDusty(f)))) & (forall g (forall h (  IsRunning(g) -> IsDusty(h)))) & (forall i (forall j (  Runs(i) -> IsOutside(j)))) & (forall l (forall k (IsOutside(k) ->   Runs(l)))) & (forall n (forall m (  Runs(m) ->   IsRunning(n)))) & (forall o (forall p (  IsRunning(o) ->   Runs(p)))) & (forall q (forall s (forall r (IsOutside(q) ->   IsAlongPath(r,s))))) & (forall u (forall v (forall t (  IsAlongPath(t,u) ->   IsRunning(v))))) & (forall w (forall y (forall x (  IsRunning(w) ->   IsAlongPath(x,y))))) & (forall z (IsOutside(z) ->   IsThroughGrass({,|))) & (  IsRunning(}) ->   IsThroughGrass(~,))) -> (exists d (IsOutside(d) and IsRunning(d)))",
130,1,,"A guy with a football, a crowd watching him. Consequently, there is a guy holding a football.", There is a guy holding a football.  , A crowd is watching a guy with a football.,"IsHolding(a, b)","IsWatching(c, a),  HasFootball(a)","[('IsHolding(a, b)', 'IsWatching(c, a)'), ('IsHolding(a, b)', '  HasFootball(a)'), ('  HasFootball(a)', 'IsHolding(a, b)')]","[(' A guy', ' a guy'), (' a football', ' a football')]",[],"IsHolding(a, b)","IsWatching(c, a) and HasFootball(a)","(IsHolding(a, b) & (forall c (forall a (forall b (IsHolding(a, b) -> IsWatching(c, a))))) & (forall a (forall b (IsHolding(a, b) ->   HasFootball(a)))) & (forall a (forall b (  HasFootball(a) -> IsHolding(a, b))))) -> (IsWatching(c, a) and HasFootball(a))","(exists a (exists b (IsHolding(a, b))) & (forall e (forall g (forall f (forall h (IsHolding(e,f) -> IsWatching(g,h)))))) & (forall i (forall j (IsHolding(i,j) ->   HasFootball(i)))) & (forall l (forall k (  HasFootball(k) -> IsHolding(k,l))))) -> (exists c (exists a (IsWatching(c, a) and HasFootball(a))))",Valid
131,1,,Two women are tending to their herd of animals including cows and goats near a building made primarily of stone. It follows that the two women are taking care of a herd of animals., Two women are tending to a herd of animals including cows and goats near a building made primarily of stone.  , The two women are taking care of a herd of animals.,"IsTendingTo(a, b),  Includes(b, c),  Includes(b, d),  IsNear(b, e),  IsMadeOf(e, f)","IsTakingCareOf(g, h)","[('IsTendingTo(a, b)', 'IsTakingCareOf(g, h)'), ('IsTakingCareOf(g, h)', 'IsTendingTo(a, b)'), ('IsTakingCareOf(g, h)', '  Includes(b, c)'), ('IsTakingCareOf(g, h)', '  Includes(b, d)'), ('IsTakingCareOf(g, h)', '  IsNear(b, e)'), ('IsTakingCareOf(g, h)', '  IsMadeOf(e, f)')]",[],"[(' The two women', ' Two women'), (' a herd of animals', ' herd of animals'), (' cows', ' a herd of animals'), (' goats', ' a herd of animals'), (' The two women', ' building')]","IsTendingTo(a, b) and Includes(b, c) and Includes(b, d) and IsNear(b, e) and IsMadeOf(e, f)","IsTakingCareOf(g, h)","(forall e (exists d (exists c (forall b (forall a (IsTendingTo(a, b) and Includes(b, c) and Includes(b, d) and IsNear(b, e) and IsMadeOf(e, f)))))) & (forall g (forall a (forall h (forall b (IsTendingTo(a, b) -> IsTakingCareOf(g, h)))))) & (forall g (forall a (forall h (forall b (IsTakingCareOf(g, h) -> IsTendingTo(a, b)))))) & (forall g (forall c (forall h (forall b (IsTakingCareOf(g, h) ->   Includes(b, c)))))) & (forall g (forall d (forall h (forall b (IsTakingCareOf(g, h) ->   Includes(b, d)))))) & (forall e (forall g (forall h (forall b (IsTakingCareOf(g, h) ->   IsNear(b, e)))))) & (forall e (forall g (forall f (forall h (IsTakingCareOf(g, h) ->   IsMadeOf(e, f))))))) -> (forall h (exists h (exists g (IsTakingCareOf(g, h)))))","(exists e (exists f (exists c (exists d (exists b (exists a (IsTendingTo(a, b) and Includes(b, c) and Includes(b, d) and IsNear(b, e) and IsMadeOf(e, f))))))) & (forall l (forall i (forall k (forall j (IsTendingTo(i,j) -> IsTakingCareOf(k,l)))))) & (forall n (forall o (forall m (forall p (IsTakingCareOf(m,n) -> IsTendingTo(o,p)))))) & (forall q (forall s (forall r (forall t (IsTakingCareOf(q,r) ->   Includes(s,t)))))) & (forall u (forall v (forall x (forall w (IsTakingCareOf(u,v) ->   Includes(w,x)))))) & (forall z (forall y (IsTakingCareOf(y,z) ->   IsNear({,|)))) & (IsTakingCareOf(},~) ->   IsMadeOf(,))) -> (exists g (exists h (IsTakingCareOf(g, h))))",
