label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
0,intentional,"John: Members of the UbaTuba White Men's Club are upstanding citizens of the community.
Marvin: Then why are there so many of these members in jail?
John: They were never true UbaTuba White Men's Club members.
Marvin: What’s a true UbaTuba White Men's Club member?
John: Those who don't go to jail.
", Many UbaTuba White Men's Club members are in jail.  , True UbaTuba White Men's Club members do not go to jail.,"IsMemberOfClub(b),  IsInJail(b)","IsTrueMemberOfClub(c),  DoesNotGoToJail(c)",[],"[(' jail', ' jail')]","[("" UbaTuba White Men's Club members"", "" True UbaTuba White Men's Club members"")]",IsMemberOfClub(b) and IsInJail(b),IsTrueMemberOfClub(c) and DoesNotGoToJail(c),(exists b (IsMemberOfClub(b) and IsInJail(b))) -> (forall c (IsTrueMemberOfClub(c) and DoesNotGoToJail(c))),(exists b (IsMemberOfClub(b) and IsInJail(b))) -> (exists c (IsTrueMemberOfClub(c) and DoesNotGoToJail(c)))
0,faulty generalization,"""Animal experimentation reduces our respect for life. If we don't respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now."""," ""Animal experimentation reduces our respect for life.""  "," ""Animal experimentation will end civilization""","Reduces(a, b)","WillEnd(a,c)",[],"[(' Animal experimentation', ' Animal experimentation')]",[],"Reduces(a, b)","WillEnd(a,c)","(Reduces(a, b)) -> (WillEnd(a,c))","(exists b (exists a (Reduces(a, b)))) -> (exists c (exists a (WillEnd(a,c))))"
0,false causality,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in.," ""Jane Fonda is in great shape.""  "," ""Jane Fonda's exercise videos are worth the money.""",IsInGreatShape(a),IsWorthTheMoney(a),[],"[("" Jane Fonda's exercise videos"", ' Jane Fonda')]",[],IsInGreatShape(a),IsWorthTheMoney(a),(IsInGreatShape(a)) -> (IsWorthTheMoney(a)),(exists a (IsInGreatShape(a))) -> (exists a (IsWorthTheMoney(a)))
0,faulty generalization,"Asians make lousy athletes, but do well at the Math Olympiad.", Asians do well at the Math Olympiad.  , Asians make lousy athletes.,"DoesWellAt(a, b)","MakeLousy(a, c)",[],"[(' Asians', ' Asians')]",[],"DoesWellAt(a, b)","MakeLousy(a, c)","(DoesWellAt(a, b)) -> (MakeLousy(a, c))","(exists b (exists a (DoesWellAt(a, b)))) -> (exists c (exists a (MakeLousy(a, c))))"
0,false dilemma,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”", Caldwell Hall is in bad shape.  , The building must be torn down.,IsInBadShape(a),MustBeTornDown(b),[],[],[],IsInBadShape(a),MustBeTornDown(b),(IsInBadShape(a)) -> (MustBeTornDown(b)),(exists a (IsInBadShape(a))) -> (exists b (MustBeTornDown(b)))
0,faulty generalization,Did you really vote for Donald as class treasurer? Didn't you hear that his uncle was imprisoned for embezzling $1.5 million?," ""Donald’s uncle was imprisoned for embezzling $1.5 million.""  "," ""Donald should not be class treasurer.""","IsImprisoned(a),  Embezzled(a, b)",IsNotClassTreasurer(c),[],[],[],"IsImprisoned(a) and Embezzled(a, b)",IsNotClassTreasurer(c),"(IsImprisoned(a) and Embezzled(a, b)) -> (IsNotClassTreasurer(c))","(exists b (exists a (IsImprisoned(a) and Embezzled(a, b)))) -> (exists c (IsNotClassTreasurer(c)))"
0,fallacy of logic,"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses."," The ozone layer is being protected, not destroyed.  ", Many people will be spared the pain of cancer and other illnesses.,"IsProtected(a),  IsNotDestroyed(a)","IsSparedPain(b, c),  IsSparedPain(b, d)","[('IsProtected(a)', 'IsSparedPain(b, c)'), ('IsSparedPain(b, c)', 'IsProtected(a)'), ('  IsNotDestroyed(a)', 'IsSparedPain(b, c)')]",[],[],IsProtected(a) and IsNotDestroyed(a),"IsSparedPain(b, c) and IsSparedPain(b, d)","(IsProtected(a) and IsNotDestroyed(a) & (forall b (forall c (forall a (IsProtected(a) -> IsSparedPain(b, c))))) & (forall b (forall a (forall c (IsSparedPain(b, c) -> IsProtected(a))))) & (forall b (forall c (forall a (  IsNotDestroyed(a) -> IsSparedPain(b, c)))))) -> (IsSparedPain(b, c) and IsSparedPain(b, d))","(exists a (IsProtected(a) and IsNotDestroyed(a)) & (forall g (forall f (forall e (IsProtected(e) -> IsSparedPain(f,g))))) & (forall i (forall h (forall j (IsSparedPain(h,i) -> IsProtected(j))))) & (forall m (forall k (forall l (  IsNotDestroyed(k) -> IsSparedPain(l,m)))))) -> (exists b (exists d (exists c (IsSparedPain(b, c) and IsSparedPain(b, d)))))"
0,faulty generalization,"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!", Broccoli has significantly less fat than the leading candy bar., Broccoli is healthier than Hot Cheetos.,"HasLessFat(a, b)","IsHealthier(a, c)","[('IsHealthier(a, c)', 'HasLessFat(a, b)')]","[(' Broccoli', ' Broccoli')]",[],"HasLessFat(a, b)","IsHealthier(a, c)","(HasLessFat(a, b) & (forall b (forall c (forall a (IsHealthier(a, c) -> HasLessFat(a, b)))))) -> (IsHealthier(a, c))","(exists b (exists a (HasLessFat(a, b))) & (forall f (forall d (forall e (IsHealthier(d,e) -> HasLessFat(d,f)))))) -> (exists c (exists a (IsHealthier(a, c))))"
0,fallacy of relevance,You're complaining because you have to walk to school? I used to have to give my parents my entire paycheck.," ""I used to give my parents my entire paycheck.""  "," ""You should not complain about having to walk to school.""","UsedToGive(a, b, c)","ShouldNotComplain(d),  HasToWalkTo(e)",[],[],[],"UsedToGive(a, b, c)",ShouldNotComplain(d) and HasToWalkTo(e),"(UsedToGive(a, b, c)) -> (ShouldNotComplain(d) and HasToWalkTo(e))","(exists b (exists c (exists a (UsedToGive(a, b, c))))) -> (exists d (exists e (ShouldNotComplain(d) and HasToWalkTo(e))))"
0,fallacy of extension,Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments. Robot 1 launches the above counterargument. What is this fallacy?, Robot 2 refutes all of Robot 1's arguments.  , Robot 1's counterargument contains a fallacy.,"Refutes(a, b)","Contains(c, d)",[],[],[],"Refutes(a, b)","Contains(c, d)","(Refutes(a, b)) -> (Contains(c, d))","(exists b (exists a (Refutes(a, b)))) -> (exists d (exists c (Contains(c, d))))"
0,ad hominem,Personally attacking someone to shift attention away from your views is, Personally attacking someone shifts attention away from your views  , You should personally attack someone to shift attention away from your views,"IsPersonallyAttacked(a),  IsAwayFrom(b)","IsPersonallyAttacked(a),  IsAwayFrom(b)",[],"[(' Someone', ' Someone'), (' your views', ' your views')]",[],IsPersonallyAttacked(a) and IsAwayFrom(b),IsPersonallyAttacked(a) and IsAwayFrom(b),(IsPersonallyAttacked(a) and IsAwayFrom(b)) -> (IsPersonallyAttacked(a) and IsAwayFrom(b)),(exists b (exists a (IsPersonallyAttacked(a) and IsAwayFrom(b)))) -> (exists b (exists a (IsPersonallyAttacked(a) and IsAwayFrom(b))))
0,ad hominem,"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!"""," ""She is a mean teacher and person.""  "," ""She didn't raise my grade by one percent because she is mean.""","IsMean(a),  IsTeacher(a),  IsPerson(a)","DidNotRaiseGrade(a, d),  IsMean(a)","[('IsMean(a)', 'DidNotRaiseGrade(a, d)'), ('DidNotRaiseGrade(a, d)', 'IsMean(a)'), ('  IsTeacher(a)', '  IsMean(a)'), ('  IsPerson(a)', 'DidNotRaiseGrade(a, d)'), ('DidNotRaiseGrade(a, d)', '  IsPerson(a)'), ('  IsMean(a)', '  IsPerson(a)')]","[(' She', ' She')]",[],IsMean(a) and IsTeacher(a) and IsPerson(a),"DidNotRaiseGrade(a, d) and IsMean(a)","(IsMean(a) and IsTeacher(a) and IsPerson(a) & (forall d (forall a (IsMean(a) -> DidNotRaiseGrade(a, d)))) & (forall d (forall a (DidNotRaiseGrade(a, d) -> IsMean(a)))) & (forall a (  IsTeacher(a) ->   IsMean(a))) & (forall d (forall a (  IsPerson(a) -> DidNotRaiseGrade(a, d)))) & (forall d (forall a (DidNotRaiseGrade(a, d) ->   IsPerson(a)))) & (forall a (  IsMean(a) ->   IsPerson(a)))) -> (DidNotRaiseGrade(a, d) and IsMean(a))","(exists a (IsMean(a) and IsTeacher(a) and IsPerson(a)) & (forall f (forall e (IsMean(e) -> DidNotRaiseGrade(e,f)))) & (forall h (forall g (DidNotRaiseGrade(g,h) -> IsMean(g)))) & (forall i (  IsTeacher(i) ->   IsMean(i))) & (forall j (forall k (  IsPerson(j) -> DidNotRaiseGrade(j,k)))) & (forall m (forall l (DidNotRaiseGrade(l,m) ->   IsPerson(l)))) & (forall n (  IsMean(n) ->   IsPerson(n)))) -> (exists d (exists a (DidNotRaiseGrade(a, d) and IsMean(a))))"
0,appeal to emotion,"If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects.", You will get made fun of and not be chosen for group projects if you don't buy the black pencils., You should buy the black pencils.,"IsMadeFunOf(a),  IsNotChosenForGroupProjects(a),  BuysBlackPencils(a)",BuysBlackPencils(a),[],"[(' You', ' You'), (' black pencils', ' the black pencils')]",[],~BuysBlackPencils(a) and (IsMadeFunOf(a) and IsNotChosenForGroupProjects(a)),BuysBlackPencils(a),(~BuysBlackPencils(a) and (IsMadeFunOf(a) and IsNotChosenForGroupProjects(a))) -> (BuysBlackPencils(a)),(exists a (~BuysBlackPencils(a) and (IsMadeFunOf(a) and IsNotChosenForGroupProjects(a)))) -> (exists a (BuysBlackPencils(a)))
0,faulty generalization,"Jeff's mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has Jeff's mom committed?", Jeff skipped one class.  ," Jeff will drop out, never graduate, not get into college, end up unemployed, and live at home for the rest of his life.","Skipped(a, b)","WillDropOut(a),  WillNeverGraduate(a),  WillNotGetInto(a, c),  WillEndUpUnemployed(a),  WillLiveAt(a, d),  WillLiveFor(a, e)",[],"[(' Jeff', ' Jeff')]",[],"Skipped(a, b)","WillDropOut(a) and WillNeverGraduate(a) and WillNotGetInto(a, c) and WillEndUpUnemployed(a) and WillLiveAt(a, d) and WillLiveFor(a, e)","(Skipped(a, b)) -> (WillDropOut(a) and WillNeverGraduate(a) and WillNotGetInto(a, c) and WillEndUpUnemployed(a) and WillLiveAt(a, d) and WillLiveFor(a, e))","(exists b (exists a (Skipped(a, b)))) -> (exists e (exists c (exists d (exists a (WillDropOut(a) and WillNeverGraduate(a) and WillNotGetInto(a, c) and WillEndUpUnemployed(a) and WillLiveAt(a, d) and WillLiveFor(a, e))))))"
0,ad hominem,"How can you tell me I should exercise to lose weight? All you do is sit behind a desk all day. I've never seen you do a lick of exercise.

Identify the logical fallacy commited in this argument."," ""You sit behind a desk all day and never exercise.""  "," ""You cannot tell me to exercise to lose weight.""","SitsBehindDesk(a),  NeverExercises(a)","CannotTellToExercise(a, c),  HasWeight(a, d)",[],"[(' You', ' You')]",[],SitsBehindDesk(a) and NeverExercises(a),"CannotTellToExercise(a, c) and HasWeight(a, d)","(SitsBehindDesk(a) and NeverExercises(a)) -> (CannotTellToExercise(a, c) and HasWeight(a, d))","(exists a (SitsBehindDesk(a) and NeverExercises(a))) -> (exists c (exists d (exists a (CannotTellToExercise(a, c) and HasWeight(a, d)))))"
0,fallacy of logic,"""We both like music, so we should get married."""," ""We both like music.""  "," ""We should get married.""",LikesMusic(a),ShouldGetMarried(a),[],"[(' We', ' We')]",[],LikesMusic(a),ShouldGetMarried(a),(LikesMusic(a)) -> (ShouldGetMarried(a)),(exists a (LikesMusic(a))) -> (exists a (ShouldGetMarried(a)))
0,ad hominem,"Brandon: We should have tastier lunches!
Jaylen: Don't listen to him! He's a terrible person! I saw him trip another student and steal his lunch money!"," ""Brandon is a terrible person who tripped another student and stole the student's lunch money.""  "," ""We should not listen to Brandon.""","IsTerriblePerson(a),  Tripped(a, b),  Stole(a, c)",ShouldNotListenTo(a),"[('IsTerriblePerson(a)', 'ShouldNotListenTo(a)'), ('ShouldNotListenTo(a)', 'IsTerriblePerson(a)')]","[(' Brandon', ' Brandon')]",[],"IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)",ShouldNotListenTo(a),"(IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c) & (forall a (IsTerriblePerson(a) -> ShouldNotListenTo(a))) & (forall a (ShouldNotListenTo(a) -> IsTerriblePerson(a)))) -> (ShouldNotListenTo(a))","(exists b (exists c (exists a (IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)))) & (forall e (IsTerriblePerson(e) -> ShouldNotListenTo(e))) & (forall f (ShouldNotListenTo(f) -> IsTerriblePerson(f)))) -> (exists a (ShouldNotListenTo(a)))"
0,ad hominem,Of course Marx' theories about the ideal society are bunk. The guy spent all his time in the library.," ""Marx spent all his time in the library.""  "," ""Marx's theories about the ideal society are bunk.""","SpentTimeIn(b, c)","TheoriesAbout(d, e)",[],[],[],"SpentTimeIn(b, c)","TheoriesAbout(d, e)","(SpentTimeIn(b, c)) -> (TheoriesAbout(d, e))","(exists b (exists c (SpentTimeIn(b, c)))) -> (exists d (exists e (TheoriesAbout(d, e))))"
0,fallacy of relevance,"I'm tailgating her, because she cut me off!", She cut me off.  , I am tailgating her.,"CutOff(a, b)","Tailgating(c, d)",[],[],[],"CutOff(a, b)","Tailgating(c, d)","(CutOff(a, b)) -> (Tailgating(c, d))","(exists b (exists a (CutOff(a, b)))) -> (exists d (exists c (Tailgating(c, d))))"
0,faulty generalization,President Petutti ordered a military strike that killed many civilians. He is no different than any other mass murder and he belongs in prison!, President Petutti ordered a military strike that killed many civilians., President Petutti is a mass murderer and belongs in prison.,"Ordered(a, b),  Killed(b, c)","IsMassMurderer(a),  BelongsIn(a, e)","[('IsMassMurderer(a)', 'Ordered(a, b)')]","[(' President Petutti', ' President Petutti')]",[],"Ordered(a, b) and Killed(b, c)","IsMassMurderer(a) and BelongsIn(a, e)","(Ordered(a, b) and Killed(b, c) & (forall b (forall a (IsMassMurderer(a) -> Ordered(a, b))))) -> (IsMassMurderer(a) and BelongsIn(a, e))","(exists b (exists c (exists a (Ordered(a, b) and Killed(b, c)))) & (forall g (forall f (IsMassMurderer(f) -> Ordered(f,g))))) -> (exists e (exists a (IsMassMurderer(a) and BelongsIn(a, e))))"
1,,"Coach talks with football player, other players and crowd in background. Thus, a football coach talks with his player in front of the team and the crowd.", A football coach talks with his player in front of the team and the crowd.  , A football coach talks with his player.,"TalksWith(a, b),  IsInFrontOf(a, c),  IsInFrontOf(a, d)","TalksWith(a, b)",[],"[(' Football coach', ' Football coach'), (' his player', ' his player')]",[],"TalksWith(a, b) and IsInFrontOf(a, c) and IsInFrontOf(a, d)","TalksWith(a, b)","(TalksWith(a, b) and IsInFrontOf(a, c) and IsInFrontOf(a, d)) -> (TalksWith(a, b))","(exists b (exists c (exists d (exists a (TalksWith(a, b) and IsInFrontOf(a, c) and IsInFrontOf(a, d)))))) -> (exists b (exists a (TalksWith(a, b))))"
1,,"Two men watching one man make a golf putt on the set of Sports Center. As a consequence, people watching sports."," ""Two men are watching one man make a golf putt on the set of Sports Center.""  "," ""People are watching sports.""","IsWatching(a,b),  IsMaking(b,c),  IsOnSet(d,e)","IsWatching(f,g)",[],[],"[(' Two men', ' People'), (' one man', ' People'), (' golf putt', ' sports'), (' set', ' sports')]","IsWatching(a,b) and IsMaking(b,c) and IsOnSet(d,e)","IsWatching(f,g)","(exists d (exists c (exists b (exists a (IsWatching(a,b) and IsMaking(b,c) and IsOnSet(d,e)))))) -> (forall g (forall f (IsWatching(f,g))))","(exists c (exists a (exists b (exists e (exists d (IsWatching(a,b) and IsMaking(b,c) and IsOnSet(d,e))))))) -> (exists g (exists f (IsWatching(f,g))))"
1,,"Six women wait to use a port-o-john in a field. Thus, women are outside."," ""Six women wait to use a port-o-john in a field.""  "," ""Women are outside.""","WaitsToUse(a, b),  IsIn(a, c)",IsOutside(d),"[('WaitsToUse(a, b)', 'IsOutside(d)'), ('  IsIn(a, c)', 'IsOutside(d)')]",[],"[(' Six women', ' Women')]","WaitsToUse(a, b) and IsIn(a, c)",IsOutside(d),"(exists a (WaitsToUse(a, b) and IsIn(a, c)) & (forall b (forall d (forall a (WaitsToUse(a, b) -> IsOutside(d))))) & (forall c (forall d (forall a (  IsIn(a, c) -> IsOutside(d)))))) -> (forall d (IsOutside(d)))","(exists b (exists c (exists a (WaitsToUse(a, b) and IsIn(a, c)))) & (forall g (forall f (forall e (WaitsToUse(e,f) -> IsOutside(g))))) & (forall i (forall h (forall j (  IsIn(h,i) -> IsOutside(j)))))) -> (exists d (IsOutside(d)))"
1,,Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing. It follows that one woman speaking into a microphone while a second woman writes beside her.," ""A woman wearing a black top and glasses is speaking into a blue-tipped microphone, and another woman is writing beside her."""," ""One woman speaks into a microphone while a second woman writes beside her.""","WearsBlackTop(a),  WearsGlasses(a),  SpeaksInto(a, b),  WritesBeside(c, a)","SpeaksInto(d, e),  WritesBeside(f, d)","[('  WritesBeside(c, a)', 'SpeaksInto(d, e)'), ('SpeaksInto(d, e)', '  WritesBeside(c, a)')]",[],"[(' A woman wearing a black top and glasses', ' One woman'), (' blue-tipped microphone', ' microphone')]","WearsBlackTop(a) and WearsGlasses(a) and SpeaksInto(a, b) and WritesBeside(c, a)","SpeaksInto(d, e) and WritesBeside(f, d)","(exists b (exists a (WearsBlackTop(a) and WearsGlasses(a) and SpeaksInto(a, b) and WritesBeside(c, a))) & (forall e (forall a (forall d (forall c (  WritesBeside(c, a) -> SpeaksInto(d, e)))))) & (forall c (forall a (forall d (forall e (SpeaksInto(d, e) ->   WritesBeside(c, a))))))) -> (forall e (forall d (SpeaksInto(d, e) and WritesBeside(f, d))))","(exists b (exists c (exists a (WearsBlackTop(a) and WearsGlasses(a) and SpeaksInto(a, b) and WritesBeside(c, a)))) & (forall i (forall h (forall g (forall j (  WritesBeside(g,h) -> SpeaksInto(i,j)))))) & (forall m (forall k (forall l (forall n (SpeaksInto(k,l) ->   WritesBeside(m,n))))))) -> (exists f (exists d (exists e (SpeaksInto(d, e) and WritesBeside(f, d)))))"
1,,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground. Therefore, a tan girl runs leans over an object."," ""A tan girl with a wool hat is running and leaning over an object.""  "," ""A tan girl runs and leans over an object.""","IsTan(b),  WearsWoolHat(b),  IsRunning(b),  IsLeaningOver(b, a)","IsTan(d),  Runs(d),  LeansOver(d, a)","[('IsTan(b)', '  Runs(d)'), ('  Runs(d)', 'IsTan(b)'), ('  IsRunning(b)', 'IsTan(d)'), ('IsTan(d)', '  IsRunning(b)'), ('  IsRunning(b)', '  Runs(d)'), ('  Runs(d)', '  IsRunning(b)'), ('  IsRunning(b)', '  LeansOver(d, a)'), ('  IsLeaningOver(b, a)', 'IsTan(d)'), ('  Runs(d)', '  IsLeaningOver(b, a)'), ('  IsLeaningOver(b, a)', '  LeansOver(d, a)'), ('  LeansOver(d, a)', '  IsLeaningOver(b, a)')]","[(' object', ' an object')]","[(' wool hat', ' an object')]","IsTan(b) and WearsWoolHat(b) and IsRunning(b) and IsLeaningOver(b, a)","IsTan(d) and Runs(d) and LeansOver(d, a)","(IsTan(b) and WearsWoolHat(b) and IsRunning(b) and IsLeaningOver(b, a) & (forall b (forall d (IsTan(b) ->   Runs(d)))) & (forall b (forall d (  Runs(d) -> IsTan(b)))) & (forall b (forall d (  IsRunning(b) -> IsTan(d)))) & (forall b (forall d (IsTan(d) ->   IsRunning(b)))) & (forall b (forall d (  IsRunning(b) ->   Runs(d)))) & (forall b (forall d (  Runs(d) ->   IsRunning(b)))) & (forall b (forall d (forall a (  IsRunning(b) ->   LeansOver(d, a))))) & (forall b (forall d (forall a (  IsLeaningOver(b, a) -> IsTan(d))))) & (forall b (forall d (forall a (  Runs(d) ->   IsLeaningOver(b, a))))) & (forall b (forall d (forall a (  IsLeaningOver(b, a) ->   LeansOver(d, a))))) & (forall b (forall d (forall a (  LeansOver(d, a) ->   IsLeaningOver(b, a)))))) -> (IsTan(d) and Runs(d) and LeansOver(d, a))","(exists b (exists a (IsTan(b) and WearsWoolHat(b) and IsRunning(b) and IsLeaningOver(b, a))) & (forall g (forall f (IsTan(f) ->   Runs(g)))) & (forall i (forall h (  Runs(h) -> IsTan(i)))) & (forall j (forall k (  IsRunning(j) -> IsTan(k)))) & (forall m (forall l (IsTan(l) ->   IsRunning(m)))) & (forall o (forall n (  IsRunning(n) ->   Runs(o)))) & (forall q (forall p (  Runs(p) ->   IsRunning(q)))) & (forall r (forall t (forall s (  IsRunning(r) ->   LeansOver(s,t))))) & (forall v (forall u (forall w (  IsLeaningOver(u,v) -> IsTan(w))))) & (forall y (forall z (forall x (  Runs(x) ->   IsLeaningOver(y,z))))) & (  IsLeaningOver({,|) ->   LeansOver(},|)) & (  LeansOver(~,) ->   IsLeaningOver(,))) -> (exists d (exists a (IsTan(d) and Runs(d) and LeansOver(d, a))))"
1,,A scientist studies a slide in order to work on her new creation. It follows that a scientist studies a slide that is related to her invention.," ""A scientist studies a slide related to her invention."""," ""A scientist works on her new creation.""","StudiesSlide(a),  RelatedToInvention(b, c)","WorksOn(a, d),  IsNewCreation(d)",[],"[(' A scientist', ' A scientist')]",[],"StudiesSlide(a) and RelatedToInvention(b, c)","WorksOn(a, d) and IsNewCreation(d)","(StudiesSlide(a) and RelatedToInvention(b, c)) -> (WorksOn(a, d) and IsNewCreation(d))","(exists b (exists c (exists a (StudiesSlide(a) and RelatedToInvention(b, c))))) -> (exists d (exists a (WorksOn(a, d) and IsNewCreation(d))))"
1,,"A red dog jumps and catches a tennis ball in its mouth. Consequently, a dog catching a ball.", A red dog jumps and catches a tennis ball.  , A dog catches a ball.,"IsRed(a),  Jumps(a),  Catches(b)",Catches(c),[],"[(' A dog', ' A red dog')]","[(' a tennis ball', ' a ball')]","IsRed(a) and Jumps(a) and Catches(a, b)","Catches(a, c)","(exists b (IsRed(a) and Jumps(a) and Catches(a, b))) -> (forall c (Catches(a, c)))","(exists b (exists a (IsRed(a) and Jumps(a) and Catches(a, b)))) -> (exists c (exists a (Catches(a, c))))"
1,,"A group of dogs stand in the snow. Thus, there are animals outdoors.", A group of dogs stand in the snow.  , There are animals outdoors.,"Stand(a),  IsInSnow(a)",IsOutdoors(c),"[('Stand(a)', 'IsOutdoors(c)'), ('  IsInSnow(a)', 'IsOutdoors(c)')]",[],"[(' Group of dogs', ' Animals')]",Stand(a) and IsInSnow(a),IsOutdoors(c),(exists a (Stand(a) and IsInSnow(a)) & (forall c (forall a (Stand(a) -> IsOutdoors(c)))) & (forall c (forall a (  IsInSnow(a) -> IsOutdoors(c))))) -> (forall c (IsOutdoors(c))),(exists a (Stand(a) and IsInSnow(a)) & (forall f (forall e (Stand(e) -> IsOutdoors(f)))) & (forall h (forall g (  IsInSnow(g) -> IsOutdoors(h))))) -> (exists c (IsOutdoors(c)))
1,,This person looks to be snowboarding on a very small pile of snow on a sunny cold day. This implies that young snowboarder sizing up their next jump.," ""This person is snowboarding on a very small pile of snow on a sunny cold day.""  "," ""The young snowboarder is sizing up the next jump.""","IsSnowboarding(a),  IsOnPileOfSnow(a, b),  IsSmallPileOfSnow(b),  IsSunnyDay(c),  IsColdDay(c)","IsYoung(d),  IsSizingUpJump(d, e)","[('IsYoung(d)', 'IsSnowboarding(a)')]",[],[],"IsSnowboarding(a) and IsOnPileOfSnow(a, b) and IsSmallPileOfSnow(b) and IsSunnyDay(c) and IsColdDay(c)","IsYoung(d) and IsSizingUpJump(d, e)","(IsSnowboarding(a) and IsOnPileOfSnow(a, b) and IsSmallPileOfSnow(b) and IsSunnyDay(c) and IsColdDay(c) & (forall d (forall a (IsYoung(d) -> IsSnowboarding(a))))) -> (IsYoung(d) and IsSizingUpJump(d, e))","(exists b (exists c (exists a (IsSnowboarding(a) and IsOnPileOfSnow(a, b) and IsSmallPileOfSnow(b) and IsSunnyDay(c) and IsColdDay(c)))) & (forall g (forall f (IsYoung(f) -> IsSnowboarding(g))))) -> (exists d (exists e (IsYoung(d) and IsSizingUpJump(d, e))))"
1,,"A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. As a consequence, people watch men in kilts.", One man dressed in a kilt has thrown a long pole.  , People watch men in kilts.,"IsDressedInKilt(a),  HasThrownPole(a)","Watches(d, e),  IsInKilts(e)","[('IsDressedInKilt(a)', '  IsInKilts(e)'), ('  HasThrownPole(a)', 'Watches(d, e)'), ('  HasThrownPole(a)', '  IsInKilts(e)')]",[],"[(' One man', ' People'), (' One man', ' men'), (' kilt', ' kilts')]",IsDressedInKilt(a) and HasThrownPole(a),"Watches(d, e) and IsInKilts(e)","(exists a (IsDressedInKilt(a) and HasThrownPole(a)) & (forall e (forall a (IsDressedInKilt(a) ->   IsInKilts(e)))) & (forall e (forall d (forall a (  HasThrownPole(a) -> Watches(d, e))))) & (forall e (forall a (  HasThrownPole(a) ->   IsInKilts(e))))) -> (forall e (forall d (Watches(d, e) and IsInKilts(e))))","(exists a (IsDressedInKilt(a) and HasThrownPole(a)) & (forall h (forall g (IsDressedInKilt(g) ->   IsInKilts(h)))) & (forall i (forall j (forall k (  HasThrownPole(i) -> Watches(j,k))))) & (forall m (forall l (  HasThrownPole(l) ->   IsInKilts(m))))) -> (exists d (exists e (Watches(d, e) and IsInKilts(e))))"
1,,"A boy is riding down the road between two cows. Consequently, a boy, a road and two cows."," ""A boy is riding down the road between two cows.""  "," ""There is a boy, a road, and two cows.""","IsRidingDown(a, c),  IsBetween(a, b)","Exists(a),  Exists(d),  Exists(b)","[('IsRidingDown(a, c)', 'Exists(a)'), ('IsRidingDown(a, c)', '  Exists(d)'), ('IsRidingDown(a, c)', '  Exists(b)'), ('  IsBetween(a, b)', 'Exists(a)'), ('  IsBetween(a, b)', '  Exists(d)')]","[(' A boy', ' A boy'), (' two cows', ' two cows')]",[],"IsRidingDown(a, c) and IsBetween(a, b)",Exists(a) and Exists(d) and Exists(b),"(IsRidingDown(a, c) and IsBetween(a, b) & (forall c (forall a (IsRidingDown(a, c) -> Exists(a)))) & (forall c (forall d (forall a (IsRidingDown(a, c) ->   Exists(d))))) & (forall b (forall c (forall a (IsRidingDown(a, c) ->   Exists(b))))) & (forall b (forall a (  IsBetween(a, b) -> Exists(a)))) & (forall b (forall d (forall a (  IsBetween(a, b) ->   Exists(d)))))) -> (Exists(a) and Exists(d) and Exists(b))","(exists b (exists c (exists a (IsRidingDown(a, c) and IsBetween(a, b)))) & (forall f (forall e (IsRidingDown(e,f) -> Exists(e)))) & (forall i (forall h (forall g (IsRidingDown(g,h) ->   Exists(i))))) & (forall j (forall k (forall l (IsRidingDown(j,k) ->   Exists(l))))) & (forall m (forall n (  IsBetween(m,n) -> Exists(m)))) & (forall q (forall o (forall p (  IsBetween(o,p) ->   Exists(q)))))) -> (exists b (exists d (exists a (Exists(a) and Exists(d) and Exists(b)))))"
