,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
93,0,faulty generalization,"Jeff's mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has Jeff's mom committed?", Jeff's mom is concerned that he will start skipping more classes.," Jeff will drop out of school, never graduate or get into college, and end up unemployed and living at home for the rest of his life."," IsConcerned(b),  IsSkipping(a)"," IsDropOut(a),  IsUnemployed(a),  IsLivingAtHome(a)",[],"[(' Jeff', ' Jeff')]","[(' home', "" Jeff's mom""), (' school', ' classes'), (' classes', ' college'), (' home', ' classes')]",IsConcerned(b) and IsSkipping(a),IsDropOut(a) and (IsUnemployed(a) and IsLivingAtHome(a)),(IsConcerned(b) and IsSkipping(a)) -> (IsDropOut(a) and (IsUnemployed(a) and IsLivingAtHome(a))),(exists b (exists a (IsConcerned(b) and IsSkipping(a)))) -> (exists a (IsDropOut(a) and (IsUnemployed(a) and IsLivingAtHome(a)))),LF
94,0,ad hominem,"How can you tell me I should exercise to lose weight? All you do is sit behind a desk all day. I've never seen you do a lick of exercise.

Identify the logical fallacy commited in this argument.",,,,,[],[],[],,,() -> (),() -> (),
95,0,fallacy of logic,"""We both like music, so we should get married."""," ""We both like music"""," ""We should get married"""," IsLikedBy(a,b)"," ShouldGetMarried(a,c)",[],"[(' We', ' We')]","[(' married', ' We'), (' We', ' music')]","IsLikedBy(a,b)","ShouldGetMarried(a,c)","(forall b (forall a (IsLikedBy(a,b)))) -> (exists a (exists c (ShouldGetMarried(a,c))))","(exists a (exists b (IsLikedBy(a,b)))) -> (exists c (exists a (ShouldGetMarried(a,c))))",LF
96,0,ad hominem,"Brandon: We should have tastier lunches!
Jaylen: Don't listen to him! He's a terrible person! I saw him trip another student and steal his lunch money!"," ""Brandon wants tastier lunches."""," ""Brandon is a terrible person."""," IsWanted(a,b)", IsTerriblePerson(a),[],"[(' Brandon', ' Brandon')]",[],"IsWanted(a,b)",IsTerriblePerson(a),"(IsWanted(a,b)) -> (IsTerriblePerson(a))","(exists a (exists b (IsWanted(a,b)))) -> (exists a (IsTerriblePerson(a)))",LF
97,0,ad hominem,Of course Marx' theories about the ideal society are bunk. The guy spent all his time in the library.," ""Marx' theories are bunk."""," ""The guy spent all his time in the library.""", IsBunk(b)," IsSpentAllTime(c),  IsInLibrary(d)",[],[],[],~IsBunk(a),IsSpentAllTime(c) and IsInLibrary(d),(~IsBunk(a)) -> (IsSpentAllTime(c) and IsInLibrary(d)),(exists a (~IsBunk(a))) -> (exists c (exists d (IsSpentAllTime(c) and IsInLibrary(d)))),LF
98,0,fallacy of relevance,"I'm tailgating her, because she cut me off!"," ""She cut me off"""," ""I'm tailgating her""", IsCutOff(b), IsTailgating(c),[],[],[],IsShe(a) and IsCutOff(b),IsTailgating(c),(IsShe(a) and IsCutOff(b)) -> (IsTailgating(c)),(exists a (exists b (IsShe(a) and IsCutOff(b)))) -> (exists c (IsTailgating(c))),LF
99,0,faulty generalization,President Petutti ordered a military strike that killed many civilians. He is no different than any other mass murder and he belongs in prison!," ""President Petutti ordered a military strike that killed many civilians."""," ""President Petutti belongs in prison."""," IsOrdered(a),  KilledManyCivilians(b)", BelongsInPrison(a),[],"[(' President Petutti', ' President Petutti')]",[],IsOrdered(a) and KilledManyCivilians(b),BelongsInPrison(a),(IsOrdered(a) and KilledManyCivilians(b)) -> (BelongsInPrison(a)),(exists a (exists b (IsOrdered(a) and KilledManyCivilians(b)))) -> (exists a (BelongsInPrison(a))),LF
100,1,,"Coach talks with football player, other players and crowd in background. Thus, a football coach talks with his player in front of the team and the crowd."," ""Coach talks with football player."""," ""A football coach talks with his player in front of the team and the crowd."""," IsTalkWith(a,b)"," IsTalkWith(a,b),  IsInFrontOfTeam(c),  IsInCrowd(c)",[],[],"[(' Coach', '')]","IsTalkWith(a,b)","IsTalkWith(a,b) and IsInFrontOfTeam(c) and IsInCrowd(c)","(exists a (IsTalkWith(a,b))) -> (forall c (IsTalkWith(a,b) and IsInFrontOfTeam(c) and IsInCrowd(c)))","(exists a (exists b (IsTalkWith(a,b)))) -> (exists c (exists a (exists b (IsTalkWith(a,b) and IsInFrontOfTeam(c) and IsInCrowd(c)))))",LF
101,1,,"Two men watching one man make a golf putt on the set of Sports Center. As a consequence, people watching sports."," ""Two men watched one man make a golf putt on the set of Sports Center."""," ""People watch sports."""," IsWatched(a),  IsOnSportsCenter(a)", IsWatched(b),[],[],"[(' People', '')]",IsWatched(a) and IsOnSportsCenter(a),"IsWatched(b) and (IsWatching(b,c) or IsWatched(b))","(forall a (IsWatched(a) and IsOnSportsCenter(a))) -> (exists b (IsWatched(b) and (IsWatching(b,c) or IsWatched(b))))","(exists a (IsWatched(a) and IsOnSportsCenter(a))) -> (exists c (exists b (IsWatched(b) and (IsWatching(b,c) or IsWatched(b)))))",Valid
102,1,,"Six women wait to use a port-o-john in a field. Thus, women are outside."," ""Six women are outside."""," ""Women wait to use a port-o-john in a field.""", IsOutside(a)," IsWaiting(c),  IsInField(c)","[(' IsOutside(a)', ' IsWaiting(c)'), (' IsWaiting(c)', ' IsOutside(a)')]",[],"[(' Six women', ''), (' outside', '')]",IsOutside(b),IsWaiting(c) and IsInField(c),(exists b (IsOutside(b)) & (forall c (forall a ( IsOutside(a) ->  IsWaiting(c)))) & (forall c (forall a ( IsWaiting(c) ->  IsOutside(a))))) -> (forall c (IsWaiting(c) and IsInField(c))),(exists b (IsOutside(b)) & (forall e (forall d ( IsOutside(d) ->  IsWaiting(e)))) & (forall f (forall g ( IsWaiting(f) ->  IsOutside(g))))) -> (exists c (IsWaiting(c) and IsInField(c))),LF
103,1,,Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing. It follows that one woman speaking into a microphone while a second woman writes beside her.," ""Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her."""," ""One woman speaking into a microphone while a second woman writes beside her."""," IsWearingBlackTop(a),   IsWearingGlasses(c),   IsSpeakingIntoBlueTippedMicrophone(d),   IsBesideAnotherWoman(e)"," IsSpeakingIntoMicrophone(f),   IsWritingBesideHer(g)","[('   IsBesideAnotherWoman(e)', ' IsSpeakingIntoMicrophone(f)'), (' IsSpeakingIntoMicrophone(f)', '   IsBesideAnotherWoman(e)')]",[],"[(' One woman', ' Women'), (' second woman', ' Women'), (' beside her.', ' Women'), (' black top', ' beside her.'), (' One woman', ' another woman'), (' second woman', ' another woman'), (' beside her.', ' another woman')]",(IsWearingBlackTop(a) and IsWearingGlasses(c)) and (IsSpeakingIntoBlueTippedMicrophone(d) and IsBesideAnotherWoman(e)),IsSpeakingIntoMicrophone(f) and IsWritingBesideHer(g),(forall e (forall a ((IsWearingBlackTop(a) and IsWearingGlasses(c)) and (IsSpeakingIntoBlueTippedMicrophone(d) and IsBesideAnotherWoman(e)))) & (forall e (forall f (   IsBesideAnotherWoman(e) ->  IsSpeakingIntoMicrophone(f)))) & (forall e (forall f ( IsSpeakingIntoMicrophone(f) ->    IsBesideAnotherWoman(e))))) -> (exists g (exists f (IsSpeakingIntoMicrophone(f) and IsWritingBesideHer(g)))),(exists c (exists e (exists a (exists d ((IsWearingBlackTop(a) and IsWearingGlasses(c)) and (IsSpeakingIntoBlueTippedMicrophone(d) and IsBesideAnotherWoman(e)))))) & (forall k (forall j (   IsBesideAnotherWoman(j) ->  IsSpeakingIntoMicrophone(k)))) & (forall l (forall m ( IsSpeakingIntoMicrophone(l) ->    IsBesideAnotherWoman(m))))) -> (exists f (exists g (IsSpeakingIntoMicrophone(f) and IsWritingBesideHer(g)))),
104,1,,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground. Therefore, a tan girl runs leans over an object."," ""A tan girl runs and leans over an object."""," ""A person in a wool hat sits on the ground."""," IsTan(a),  Runs(a),  LeansOver(b)"," IsInWoolHat(d),  SitsOnGround(c)",[],[],"[(' Tan girl', ' A person'), (' ground', ' object')]",IsTan(a) and Runs(a) and LeansOver(b),IsInWoolHat(d) and SitsOnGround(c),(exists a (IsTan(a) and Runs(a) and LeansOver(b))) -> (forall c (IsInWoolHat(d) and SitsOnGround(c))),(exists a (exists b (IsTan(a) and Runs(a) and LeansOver(b)))) -> (exists c (exists d (IsInWoolHat(d) and SitsOnGround(c)))),LF
105,1,,A scientist studies a slide in order to work on her new creation. It follows that a scientist studies a slide that is related to her invention.," ""A scientist studies a slide."""," ""A scientist studies a slide related to her invention."""," IsStudies(a,b)"," IsStudies(a,b),  IsRelatedTo(c,b)",[],"[(' A scientist', ' A scientist'), (' slide', ' slide')]","[(' slide', ' her invention')]","IsStudies(a,b)","IsStudies(a,b) and IsRelatedTo(c,b)","(exists b (IsStudies(a,b))) -> (forall c (IsStudies(a,b) and IsRelatedTo(c,b)))","(exists a (exists b (IsStudies(a,b)))) -> (exists c (exists a (exists b (IsStudies(a,b) and IsRelatedTo(c,b)))))",LF
106,1,,"A red dog jumps and catches a tennis ball in its mouth. Consequently, a dog catching a ball."," ""A red dog jumps and catches a tennis ball in its mouth."""," ""A dog catches a ball."""," IsRed(a),  Jumps(b),  IsCaughtInMouth(c)"," IsCaught(d,e)",[],[],[],IsRed(a) and Jumps(b) and IsCaughtInMouth(c),"IsCaught(d,e)","(IsRed(a) and Jumps(b) and IsCaughtInMouth(c)) -> (IsCaught(d,e))","(exists c (exists a (exists b (IsRed(a) and Jumps(b) and IsCaughtInMouth(c))))) -> (exists e (exists d (IsCaught(d,e))))",LF
107,1,,"A group of dogs stand in the snow. Thus, there are animals outdoors."," ""A group of dogs stand in the snow."""," ""There are animals outdoors."""," IsStandingIn(a,b)", IsOutdoors(c),"[(' IsStandingIn(a,b)', ' IsOutdoors(c)')]",[],"[(' A group of dogs', ' There are (animals) (outdoors)')]","IsStandingIn(a,b)",IsOutdoors(c),"(exists a (IsStandingIn(a,b)) & (forall c (forall a (forall b ( IsStandingIn(a,b) ->  IsOutdoors(c)))))) -> (forall c (IsOutdoors(c)))","(exists a (exists b (IsStandingIn(a,b))) & (forall e (forall f (forall d ( IsStandingIn(d,e) ->  IsOutdoors(f)))))) -> (exists c (IsOutdoors(c)))",Valid
108,1,,This person looks to be snowboarding on a very small pile of snow on a sunny cold day. This implies that young snowboarder sizing up their next jump.," ""This person looks to be snowboarding on a very small pile of snow."""," ""Young snowboarders are sizing up their next jump."""," IsSnowboarding(a),  IsOnSmallPileOfSnow(c)"," IsYoung(d),  IsSizingUp(e)",[],[],"[(' snowboarding', ' Young snowboarders')]",IsSnowboarding(a) and IsOnSmallPileOfSnow(c),IsYoung(d) and IsSizingUp(e),(IsSnowboarding(a) and IsOnSmallPileOfSnow(c)) -> (IsYoung(d) and IsSizingUp(e)),(exists c (exists a (IsSnowboarding(a) and IsOnSmallPileOfSnow(c)))) -> (exists e (exists d (IsYoung(d) and IsSizingUp(e)))),LF
109,1,,"A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. As a consequence, people watch men in kilts."," ""A large number of people are watching men in kilts."""," ""People watch men in kilts as a consequence of one of them throwing a long pole."""," IsWatching(a),  IsInKilts(b)"," IsWatching(c),  IsInKilts(d),  IsConsequenceOf(e),  HasLongPole(f)",[],[],"[(' A large number of people', ' People'), (' men in kilts', ' A large number of people'), (' men in kilts', ' men in kilts.'), (' men in kilts.', ' one of them')]",IsWatching(a) and IsInKilts(b),IsWatching(c) and (IsInKilts(d) and IsConsequenceOf(e)),(forall b (forall a (exists a (IsWatching(a) and IsInKilts(b))))) -> (forall e (exists d (forall c (IsWatching(c) and (IsInKilts(d) and IsConsequenceOf(e)))))),(exists a (exists b (IsWatching(a) and IsInKilts(b)))) -> (exists c (exists e (exists d (IsWatching(c) and (IsInKilts(d) and IsConsequenceOf(e)))))),LF
110,1,,"A boy is riding down the road between two cows. Consequently, a boy, a road and two cows."," ""A boy is riding down the road."""," ""A boy, a road, and two cows."""," IsRiding(a,b)"," IsA(a),  IsOn(b),  AreTwo(c)",[],[],"[(' road', '')]","IsBoy(a) and IsRiding(a,b)",IsA(a) and IsOn(b) and AreTwo(c),"(exists b (IsBoy(a) and IsRiding(a,b))) -> (forall c (IsA(a) and IsOn(b) and AreTwo(c)))","(exists a (exists b (IsBoy(a) and IsRiding(a,b)))) -> (exists c (exists a (exists b (IsA(a) and IsOn(b) and AreTwo(c)))))",LF
111,1,,A bald man is getting out of a small blue car. It follows that the man is bald.," ""A bald man is getting out of a small blue car."""," ""The man is bald."""," IsBald(a),  IsGettingOut(a)", IsBald(c),"[('  IsGettingOut(a)', ' IsBald(c)'), (' IsBald(c)', '  IsGettingOut(a)')]",[],"[(' bald', ' Bald man')]",IsBald(a) and IsGettingOut(a),IsBald(d),(forall a (IsBald(a) and IsGettingOut(a)) & (forall c (forall a (  IsGettingOut(a) ->  IsBald(c)))) & (forall c (forall a ( IsBald(c) ->   IsGettingOut(a))))) -> (exists d (IsBald(d))),(exists a (IsBald(a) and IsGettingOut(a)) & (forall e (forall f (  IsGettingOut(e) ->  IsBald(f)))) & (forall g (forall h ( IsBald(g) ->   IsGettingOut(h))))) -> (exists d (IsBald(d))),Valid
112,1,,"Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Thus, young boys kicking around a soccer ball."," ""Young boys kick around a soccer ball."""," ""Other soccer games take place in the background."""," IsYoung(a),  IsKicked(a,b)", IsInBackground(d),[],[],"[(' Young boys', ' background'), (' soccer ball', ' Other soccer games')]","IsYoung(a) and IsKicked(a,b)",IsInBackground(d) and (IsOtherSoccerGame(c) or IsInBackground(c)),"(exists b (exists a (IsYoung(a) and IsKicked(a,b)))) -> (forall c (forall d (IsInBackground(d) and (IsOtherSoccerGame(c) or IsInBackground(c)))))","(exists a (exists b (IsYoung(a) and IsKicked(a,b)))) -> (exists c (exists d (IsInBackground(d) and (IsOtherSoccerGame(c) or IsInBackground(c)))))",LF
113,1,,"A girl playing a violin along with a group of people. Consequently, a girl is playing an instrument."," ""A girl is playing an instrument."""," ""A girl plays an instrument.""", IsPlaying(a), IsPlay(a),[],"[(' instrument', ' instrument')]","[(' Girl', ' A girl')]",IsGirl(b) and IsPlaying(a),IsPlay(c),(exists b (IsGirl(b) and IsPlaying(a))) -> (forall c (IsPlay(c))),(exists b (exists a (IsGirl(b) and IsPlaying(a)))) -> (exists c (IsPlay(c))),LF
114,1,,Two small boys in blue soccer uniforms use a wooden set of steps to wash their hands in an adult-sized bathroom. It follows that two boys washing their hands.," ""Two small boys use a wooden set of steps to wash their hands."""," ""Two boys wash their hands."""," IsSmall(a),  IsUsed(b),  IsWashed(c)", IsWashed(d),"[(' IsSmall(a)', ' IsWashed(d)')]",[],"[(' Two small boys', ' Two boys'), (' their hands.', ' their hands')]",IsSmall(a) and IsUsed(b) and IsWashed(c),IsWashed(d) and IsWashed(e),(forall c (exists a (IsSmall(a) and IsUsed(b) and IsWashed(c))) & (forall a (forall d ( IsSmall(a) ->  IsWashed(d))))) -> (exists e (forall d (IsWashed(d) and IsWashed(e)))),(exists c (exists a (exists b (IsSmall(a) and IsUsed(b) and IsWashed(c)))) & (forall f (forall g ( IsSmall(f) ->  IsWashed(g))))) -> (exists e (exists d (IsWashed(d) and IsWashed(e)))),Valid
115,1,,A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by. This implies that there are three soccer players.," ""A soccer player in white kicks a ball."""," ""There are three soccer players."""," IsInWhite(b),  KicksBall(a)", IsThree(d),[],[],"[(' three soccer players', ' A soccer player')]",IsInWhite(b) and KicksBall(a),3 and IsThree(d),(forall a (IsInWhite(b) and KicksBall(a))) -> (exists d (3 and IsThree(d))),(exists b (exists a (IsInWhite(b) and KicksBall(a)))) -> (exists d (3 and IsThree(d))),
116,1,,"Children playing a video game together. Thus, the kids are indoors playing a video game."," ""Children are playing a video game together."""," ""The kids are indoors playing a video game."""," IsPlaying(b,a),  IsTogether(b,c)"," IsIndoors(d),  IsPlaying(d,a)",[],"[(' video game', ' video game')]","[(' Children', ' The kids'), (' The kids', ' together'), (' together', ' video game')]","IsPlaying(b,a) and IsTogether(b,c)","IsIndoors(d) and IsPlaying(d,a)","(forall c (exists b (IsPlaying(b,a) and IsTogether(b,c)))) -> (forall a (forall d (IsIndoors(d) and IsPlaying(d,a))))","(exists c (exists b (exists a (IsPlaying(b,a) and IsTogether(b,c))))) -> (exists a (exists d (IsIndoors(d) and IsPlaying(d,a))))",LF
117,1,,Two people in coats kiss on the side of a road. This implies that people show their appreciation for another.," ""Two people in coats kissed on the side of a road."""," ""People show their appreciation for another."""," IsInCoats(a),  IsOnSideOfRoad(b),  IsKissed(a,b)"," IsShownAppreciationFor(d,e)",[],[],"[(' Two people', ' another'), (' road', ' another')]","IsInCoats(a) and IsOnSideOfRoad(b) and IsKissed(a,b)","IsShownAppreciationFor(d,e) and IsAppreciated(e)","(exists a (IsInCoats(a) and IsOnSideOfRoad(b) and IsKissed(a,b))) -> (forall e (IsShownAppreciationFor(d,e) and IsAppreciated(e)))","(exists a (exists b (IsInCoats(a) and IsOnSideOfRoad(b) and IsKissed(a,b)))) -> (exists e (exists d (IsShownAppreciationFor(d,e) and IsAppreciated(e))))",LF
118,1,,Woman reading a book with a grocery tote. It follows that a woman is reading.," ""A woman is reading a book."""," ""A woman is carrying a grocery tote."""," IsReading(a,b)"," IsCarrying(a,c)",[],"[(' Woman', ' Woman')]",[],"IsWoman(a) and IsReading(a,b)","IsCarrying(a,c)","(IsWoman(a) and IsReading(a,b)) -> (IsCarrying(a,c))","(exists a (exists b (IsWoman(a) and IsReading(a,b)))) -> (exists c (exists a (IsCarrying(a,c))))",LF
119,1,,"A man wearing a brown hoodie is shopping for snacks. As a consequence, the man is wearing brown."," ""A man wearing a brown hoodie is shopping for snacks."""," ""The man is wearing brown."""," IsWearing(a,b),  IsShoppingFor(c)"," IsWearing(d,e)",[],[],"[(' Man', ' A man')]","IsWearing(a,b) and IsShoppingFor(c)","IsWearing(d,e)","(forall a (IsWearing(a,b) and IsShoppingFor(c))) -> (exists d (IsWearing(d,e)))","(exists c (exists a (exists b (IsWearing(a,b) and IsShoppingFor(c))))) -> (exists e (exists d (IsWearing(d,e))))",Valid
120,1,,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. As a consequence, a man is in front of a camera."," ""A man is in front of a camera."""," ""A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera."""," IsInFrontOf(b,a)"," IsYoung(c),   WearsBlueTShirt(d),   WearsSweatpants(e),   StandsOnStove(f),   LooksAtCamera(a)",[],"[(' camera', ' camera')]","[(' Man', ' Young man')]","IsInFrontOf(b,a)",(IsYoung(c) and WearsBlueTShirt(d) and WearsSweatpants(e) and StandsOnStove(f)) and LooksAtCamera(a),"(exists b (IsInFrontOf(b,a))) -> (forall c ((IsYoung(c) and WearsBlueTShirt(d) and WearsSweatpants(e) and StandsOnStove(f)) and LooksAtCamera(a)))","(exists b (exists a (IsInFrontOf(b,a)))) -> (exists a (exists f (exists d (exists c (exists e ((IsYoung(c) and WearsBlueTShirt(d) and WearsSweatpants(e) and StandsOnStove(f)) and LooksAtCamera(a)))))))",
121,1,,"This church choir sings to the masses as they sing joyous songs from the book at a church. Therefore, the church is filled with song."," ""The church choir sings to the masses."""," ""The church is filled with song."""," IsSingsTo(a,b)"," IsFilledWith(c,d)","[(' IsSingsTo(a,b)', ' IsFilledWith(c,d)')]",[],"[(' The church choir', ' Church'), (' song', ' The church choir'), (' masses', ' Church')]","IsSingsTo(a,b)","IsFilledWith(c,d)","(exists b (forall a (exists a (IsSingsTo(a,b)))) & (forall c (forall a (forall b (forall d ( IsSingsTo(a,b) ->  IsFilledWith(c,d))))))) -> (exists d (forall c (IsFilledWith(c,d))))","(exists a (exists b (IsSingsTo(a,b))) & (forall e (forall f (forall g (forall h ( IsSingsTo(e,f) ->  IsFilledWith(g,h))))))) -> (exists c (exists d (IsFilledWith(c,d))))",Valid
122,1,,"A man and a woman are standing at the side of an inflatable climbing structure. As a consequence, a man and a woman are standing."," ""A man and a woman are standing."""," ""A consequence occurred."""," IsStanding(a,b)", IsOccurred(d),[],[],[],"IsStanding(a,b)",IsOccurred(d),"(IsStanding(a,b)) -> (IsOccurred(d))","(exists a (exists b (IsStanding(a,b)))) -> (exists d (IsOccurred(d)))",LF
123,1,,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. This implies that the teenager is seated.," ""An Asian teenager wearing a white shirt with black stripes is seated."""," ""The teenager is seated."""," IsAsian(a),  IsWearingWhiteShirt(b),  HasBlackStripes(c),  IsSeated(d)", IsSeated(e),"[(' IsAsian(a)', ' IsSeated(e)')]",[],"[(' teenager', ' Asian teenager')]",IsAsian(a) and (IsWearingWhiteShirt(b) and HasBlackStripes(c)) and IsSeated(d),IsSeated(e),(forall a (IsAsian(a) and (IsWearingWhiteShirt(b) and HasBlackStripes(c)) and IsSeated(d)) & (forall e (forall a ( IsAsian(a) ->  IsSeated(e))))) -> (exists e (IsSeated(e))),(exists c (exists a (exists b (exists d (IsAsian(a) and (IsWearingWhiteShirt(b) and HasBlackStripes(c)) and IsSeated(d))))) & (forall f (forall g ( IsAsian(f) ->  IsSeated(g))))) -> (exists e (IsSeated(e))),Valid
124,1,,"Boy in red and black shirt walks through grass. Therefore, the boy is walking."," ""The boy is walking."""," ""The boy walks through the grass.""", IsWalking(a)," IsWalking(a),  IsInGrass(b)",[],"[(' The boy', ' The boy')]",[],IsWalking(a),IsWalking(a) and IsInGrass(b),(IsWalking(a)) -> (IsWalking(a) and IsInGrass(b)),(exists a (IsWalking(a))) -> (exists a (exists b (IsWalking(a) and IsInGrass(b)))),LF
125,1,,"These girls are having a great time looking for seashells. As a consequence, the girls are happy."," ""The girls are having a great time looking for seashells."""," ""The girls are happy."""," IsHaving(a),  IsLooking(a)", IsHappy(a),"[(' IsHaving(a)', ' IsHappy(a)')]","[(' The girls', ' The girls')]",[],IsHaving(a) and IsLooking(a),IsHappy(a),(IsHaving(a) and IsLooking(a) & (forall a ( IsHaving(a) ->  IsHappy(a)))) -> (IsHappy(a)),(exists a (IsHaving(a) and IsLooking(a)) & (forall c ( IsHaving(c) ->  IsHappy(c)))) -> (exists a (IsHappy(a))),Valid
126,1,,"Small girl in a pink dress is playing electronic drum pads with sticks. Consequently, a girl is playing electronic drums."," ""A small girl is playing electronic drum pads with sticks."""," ""A girl is playing electronic drums."""," IsSmall(a),  IsPlaying(a),  HasSticks(a)"," IsPlaying(d),  HasElectronicDrums(e)","[('  IsPlaying(a)', '  HasElectronicDrums(e)')]",[],"[(' Small girl', ' Girl')]",IsSmall(a) and IsPlaying(a) and HasSticks(a),IsPlaying(d) and HasElectronicDrums(e),(exists a (IsSmall(a) and IsPlaying(a) and HasSticks(a)) & (forall e (forall a (  IsPlaying(a) ->   HasElectronicDrums(e))))) -> (forall d (IsPlaying(d) and HasElectronicDrums(e))),(exists a (IsSmall(a) and IsPlaying(a) and HasSticks(a)) & (forall f (forall g (  IsPlaying(f) ->   HasElectronicDrums(g))))) -> (exists e (exists d (IsPlaying(d) and HasElectronicDrums(e)))),Valid
127,1,,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. As a consequence, a person with a tattoo."," ""A blond woman has a tattoo of an angel on her arm."""," ""A person with a tattoo walks down the street."""," IsBlond(a),  HasTattooOfAnAngel(b),  IsOnHerArm(c)"," IsTattooed(e),  WalksDownTheStreet(d,f)",[],[],"[(' Blond woman', ' A person'), (' tattoo of an angel', ' tattoo'), (' her arm.', ' A person'), (' her arm.', ' tattoo')]",IsBlond(a) and HasTattooOfAnAngel(b) and IsOnHerArm(c),"IsTattooed(e) and (WalksDownTheStreet(d,f) or IsTattooed(e))","(exists c (exists b (exists a (IsBlond(a) and HasTattooOfAnAngel(b) and IsOnHerArm(c))))) -> (forall e (forall d (IsTattooed(e) and (WalksDownTheStreet(d,f) or IsTattooed(e)))))","(exists c (exists a (exists b (IsBlond(a) and HasTattooOfAnAngel(b) and IsOnHerArm(c))))) -> (exists e (exists f (exists d (IsTattooed(e) and (WalksDownTheStreet(d,f) or IsTattooed(e))))))",LF
128,1,,"A tan dog chases a black and white soccer ball. Therefore, a dog is chasing a ball."," ""A dog chases a ball."""," ""A tan dog chases a black and white ball."""," IsChased(a,b)"," IsTan(c),  IsChased(c,d)",[],[],"[(' A tan dog', ' A dog')]","IsChased(a,b)","IsTan(c) and IsChased(c,d)","(forall a (IsChased(a,b))) -> (exists c (IsTan(c) and IsChased(c,d)))","(exists a (exists b (IsChased(a,b)))) -> (exists c (exists d (IsTan(c) and IsChased(c,d))))",LF
129,1,,"A dusty boy runs along a dirt path through the grass. As a consequence, a boy is outside running."," ""A boy runs through the grass."""," ""A boy is outside."""," IsRunsThrough(a,b)"," IsOutside(a,c)",[],"[(' A boy', ' A boy')]","[(' grass', ' outside')]","IsA Boy(a) and IsRunsThrough(a,b)","IsOutside(a,c)","(exists b (IsA Boy(a) and IsRunsThrough(a,b))) -> (forall c (IsOutside(a,c)))","(exists a (exists b (IsA Boy(a) and IsRunsThrough(a,b)))) -> (exists c (exists a (IsOutside(a,c))))",LF
130,1,,"A guy with a football, a crowd watching him. Consequently, there is a guy holding a football."," ""There is a guy holding a football."""," ""A guy with a football is being watched by a crowd."""," IsHolding(b,a)"," IsWithFootball(c),  IsBeingWatchedBy(d)","[(' IsHolding(b,a)', ' IsWithFootball(c)')]","[(' football', ' football')]","[(' guy', ' A guy'), (' guy', ' crowd')]","IsHolding(b,a)",IsWithFootball(c) and IsBeingWatchedBy(d),"(exists b (IsHolding(b,a)) & (forall c (forall b (forall a ( IsHolding(b,a) ->  IsWithFootball(c)))))) -> (forall d (forall c (IsWithFootball(c) and IsBeingWatchedBy(d))))","(exists b (exists a (IsHolding(b,a))) & (forall e (forall f (forall g ( IsHolding(e,f) ->  IsWithFootball(g)))))) -> (exists c (exists d (IsWithFootball(c) and IsBeingWatchedBy(d))))",LF
131,1,,Two women are tending to their herd of animals including cows and goats near a building made primarily of stone. It follows that the two women are taking care of a herd of animals.," ""Two women are taking care of a herd of animals."""," ""The two women are near a building made primarily of stone.""", IsTakingCareOf(a)," IsNear(a,b)",[],"[('', '')]",[],IsTakingCareOf(a) and IsHerdOfAnimals(a),"IsNear(a,b) and IsMadePrimarilyOfStone(b)","(IsTakingCareOf(a) and IsHerdOfAnimals(a)) -> (IsNear(a,b) and IsMadePrimarilyOfStone(b))","(exists a (IsTakingCareOf(a) and IsHerdOfAnimals(a))) -> (exists a (exists b (IsNear(a,b) and IsMadePrimarilyOfStone(b))))",LF
132,1,,"A boy and girl play together on a pile or rocks in a residential area. Thus, the boy and girl are outside."," ""A boy and girl play together on a pile of rocks."""," ""The boy and girl are outside."""," IsPlayingTogether(b,a),  IsOnPileOfRocks(c)"," IsOutside(a),  IsBoy(d)",[],"[(' girl', ' girl')]","[(' Boy', ' A boy'), (' girl', ' outside'), (' pile of rocks', ' outside')]","IsPlayingTogether(b,a) and IsOnPileOfRocks(c)",IsOutside(a) and IsBoy(d),"(forall b (IsPlayingTogether(b,a) and IsOnPileOfRocks(c))) -> (exists d (IsOutside(a) and IsBoy(d)))","(exists c (exists b (exists a (IsPlayingTogether(b,a) and IsOnPileOfRocks(c))))) -> (exists a (exists d (IsOutside(a) and IsBoy(d))))",LF
