label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
0,faulty generalization,"""Animal experimentation reduces our respect for life. If we don't respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now."""," ""Animal experimentation reduces respect for life.""  "," ""Animal experimentation should be made illegal.""","ReducesRespectForLife(a, b)",ShouldBeMadeIllegal(a),[],"[(' Animal experimentation', ' Animal experimentation')]",[],"ReducesRespectForLife(a, b)",ShouldBeMadeIllegal(a),"(ReducesRespectForLife(a, b)) -> (ShouldBeMadeIllegal(a))","(exists b (exists a (ReducesRespectForLife(a, b)))) -> (exists a (ShouldBeMadeIllegal(a)))"
0,false causality,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in.," ""Jane Fonda's exercise videos must be worth the money.""  "," ""Jane Fonda is in great shape.""","IsWorth(a, b)",IsInGreatShape(c),[],[],[],"IsWorth(a, b)",IsInGreatShape(c),"(IsWorth(a, b)) -> (IsInGreatShape(c))","(exists b (exists a (IsWorth(a, b)))) -> (exists c (IsInGreatShape(c)))"
0,faulty generalization,"Asians make lousy athletes, but do well at the Math Olympiad."," ""Asians make lousy athletes.""  "," ""Asians do well at the Math Olympiad.""",IsLousyAthlete(a),"DoesWellAt(a,b)",[],"[(' Asians', ' Asians')]",[],IsLousyAthlete(a),"DoesWellAt(a,b)","(IsLousyAthlete(a)) -> (DoesWellAt(a,b))","(exists a (IsLousyAthlete(a))) -> (exists b (exists a (DoesWellAt(a,b))))"
0,false dilemma,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”"," ""Caldwell Hall is in bad shape.""  "," ""Caldwell Hall must be torn down.""",IsInBadShape(a),IsTornDown(a),[],"[(' Caldwell Hall', ' Caldwell Hall')]",[],IsInBadShape(a),IsTornDown(a),(IsInBadShape(a)) -> (IsTornDown(a)),(exists a (IsInBadShape(a))) -> (exists a (IsTornDown(a)))
0,faulty generalization,Did you really vote for Donald as class treasurer? Didn't you hear that his uncle was imprisoned for embezzling $1.5 million?," ""Donald was voted for as class treasurer.""  "," ""Donald is not trustworthy.""","IsVotedFor(a, b)",IsNotTrustworthy(a),[],"[(' Donald', ' Donald')]",[],"IsVotedFor(a, b)",IsNotTrustworthy(a),"(IsVotedFor(a, b)) -> (IsNotTrustworthy(a))","(exists b (exists a (IsVotedFor(a, b)))) -> (exists a (IsNotTrustworthy(a)))"
0,fallacy of logic,"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses."," ""The ozone layer is being protected.""  "," ""Many people will be spared the pain of cancer and other illnesses.""",IsProtected(a),"IsSpared(b, c),  IsSpared(b, d)","[('IsProtected(a)', 'IsSpared(b, c)'), ('IsProtected(a)', '  IsSpared(b, d)'), ('  IsSpared(b, d)', 'IsProtected(a)')]",[],[],IsProtected(a),"IsSpared(b, c) and IsSpared(b, d)","(IsProtected(a) & (forall b (forall a (forall c (IsProtected(a) -> IsSpared(b, c))))) & (forall b (forall d (forall a (IsProtected(a) ->   IsSpared(b, d))))) & (forall b (forall a (forall d (  IsSpared(b, d) -> IsProtected(a)))))) -> (IsSpared(b, c) and IsSpared(b, d))","(exists a (IsProtected(a)) & (forall g (forall f (forall e (IsProtected(e) -> IsSpared(f,g))))) & (forall h (forall i (forall j (IsProtected(h) ->   IsSpared(i,j))))) & (forall m (forall k (forall l (  IsSpared(k,l) -> IsProtected(m)))))) -> (exists b (exists d (exists c (IsSpared(b, c) and IsSpared(b, d)))))"
0,faulty generalization,"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!"," ""Broccoli has significantly less fat than the leading candy bar.""  "," ""Broccoli is healthier than the leading candy bar.""","HasLessFatThan(a, b),  HasFat(c)","IsHealthierThan(a, b)",[],"[(' Broccoli', ' Broccoli'), (' leading candy bar', ' the leading candy bar')]",[],"HasLessFatThan(a, b) and HasFat(c)","IsHealthierThan(a, b)","(HasLessFatThan(a, b) and HasFat(c)) -> (IsHealthierThan(a, b))","(exists b (exists a (exists c (HasLessFatThan(a, b) and HasFat(c))))) -> (exists b (exists a (IsHealthierThan(a, b))))"
0,fallacy of relevance,You're complaining because you have to walk to school? I used to have to give my parents my entire paycheck.," ""The speaker had to give their parents their entire paycheck.""  "," ""Walking to school is not a significant complaint.""","HasToGive(a, b, c),  IsEntirePaycheck(c)","IsWalkingToSchool(d),  IsSignificantComplaint(e)",[],[],[],"HasToGive(a, b, c) and IsEntirePaycheck(c)",~IsWalkingToSchool(d) or ~IsSignificantComplaint(e),"(HasToGive(a, b, c) and IsEntirePaycheck(c)) -> (~IsWalkingToSchool(d) or ~IsSignificantComplaint(e))","(exists b (exists a (exists c (HasToGive(a, b, c) and IsEntirePaycheck(c))))) -> (exists d (exists e (~IsWalkingToSchool(d) or ~IsSignificantComplaint(e))))"
0,fallacy of extension,Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments. Robot 1 launches the above counterargument. What is this fallacy?," ""Robot 2 has been refuting all of Robot 1's arguments.""  "," ""Robot 1's counterargument is a fallacy.""","IsRefuting(a, b)","IsCounterargument(c, d),  IsFallacy(d, e)",[],[],[],"IsRefuting(a, b)","IsCounterargument(c, d) and IsFallacy(d, e)","(IsRefuting(a, b)) -> (IsCounterargument(c, d) and IsFallacy(d, e))","(exists b (exists a (IsRefuting(a, b)))) -> (exists e (exists d (exists c (IsCounterargument(c, d) and IsFallacy(d, e)))))"
0,ad hominem,Personally attacking someone to shift attention away from your views is," ""Personally attacking someone shifts attention away from views.""  "," ""People shift attention away from their views.""  ","IsPersonallyAttacked(a),  ShiftsAttention(a, b)","IsPeople(c),  ShiftsAttention(c, d)",[],[],"[(' Someone', ' People')]","IsPersonallyAttacked(a) and ShiftsAttention(a, b)","IsPeople(c) and ShiftsAttention(c, d)","(exists a (IsPersonallyAttacked(a) and ShiftsAttention(a, b))) -> (forall c (IsPeople(c) and ShiftsAttention(c, d)))","(exists b (exists a (IsPersonallyAttacked(a) and ShiftsAttention(a, b)))) -> (exists d (exists c (IsPeople(c) and ShiftsAttention(c, d))))"
0,ad hominem,"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!"""," ""She is a mean teacher and person.""  "," ""She wouldn't raise the grade by one percent.""","IsMean(b),  IsPerson(c)","IsRaisedBy(a, d, e)",[],"[(' She', ' She')]",[],IsMean(b) and IsPerson(c),"~IsRaisedBy(a, d, e)","(IsMean(b) and IsPerson(c)) -> (~IsRaisedBy(a, d, e))","(exists b (exists c (IsMean(b) and IsPerson(c)))) -> (exists d (exists a (exists e (~IsRaisedBy(a, d, e)))))"
0,appeal to emotion,"If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects."," ""If someone doesn't buy black pencils, that person will get made fun of.""  "," ""Someone will not be chosen for group projects.""","Buys(b,a),  GetsMadeFunOf(c)","IsNotChosen(a, d)",[],"[(' someone', ' Someone')]",[],"~Buys(b,a) and GetsMadeFunOf(c)","~IsNotChosen(a, d)","(~Buys(b,a) and GetsMadeFunOf(c)) -> (~IsNotChosen(a, d))","(exists b (exists a (exists c (~Buys(b,a) and GetsMadeFunOf(c))))) -> (exists d (exists a (~IsNotChosen(a, d))))"
0,faulty generalization,"Jeff's mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has Jeff's mom committed?"," ""Jeff skipped class one day.""  "," ""Jeff will end up unemployed and living at home for the rest of his life.""","IsSkipped(a, b),  IsOnOneDay(c)","IsUnemployed(a),  IsLivingAtHome(a),  IsForRestOfLife(a, f)",[],"[(' Jeff', ' Jeff')]","[(' Jeff', ' his life')]","IsSkipped(a, b) and IsOnOneDay(c)","IsUnemployed(a) and IsLivingAtHome(a) and IsForRestOfLife(a, f)","(exists a (IsSkipped(a, b) and IsOnOneDay(c))) -> (forall f (IsUnemployed(a) and IsLivingAtHome(a) and IsForRestOfLife(a, f)))","(exists b (exists a (exists c (IsSkipped(a, b) and IsOnOneDay(c))))) -> (exists f (exists a (IsUnemployed(a) and IsLivingAtHome(a) and IsForRestOfLife(a, f))))"
0,ad hominem,"How can you tell me I should exercise to lose weight? All you do is sit behind a desk all day. I've never seen you do a lick of exercise.

Identify the logical fallacy commited in this argument."," ""You sit behind a desk all day and never exercise.""  "," ""You should not tell me to exercise to lose weight.""  ","SitsBehind(b, a),  NeverExercises(a)","ShouldNotTell(a, c),  ShouldExercise(d),  ShouldLoseWeight(e)",[],"[(' You', ' You')]",[],"SitsBehind(b, a) and NeverExercises(a)","ShouldNotTell(a, c) and ~(ShouldExercise(d) and ShouldLoseWeight(e))","(SitsBehind(b, a) and NeverExercises(a)) -> (ShouldNotTell(a, c) and ~(ShouldExercise(d) and ShouldLoseWeight(e)))","(exists b (exists a (SitsBehind(b, a) and NeverExercises(a)))) -> (exists e (exists d (exists a (exists c (ShouldNotTell(a, c) and ~(ShouldExercise(d) and ShouldLoseWeight(e)))))))"
0,fallacy of logic,"""We both like music, so we should get married."""," ""We both like music.""  "," ""We should get married.""","Likes(a, b)",WantsToGetMarried(a),[],"[(' We', ' We')]",[],"Likes(a, b)",WantsToGetMarried(a),"(Likes(a, b)) -> (WantsToGetMarried(a))","(exists b (exists a (Likes(a, b)))) -> (exists a (WantsToGetMarried(a)))"
0,ad hominem,"Brandon: We should have tastier lunches!
Jaylen: Don't listen to him! He's a terrible person! I saw him trip another student and steal his lunch money!"," ""Brandon is a terrible person who tripped another student and stole lunch money.""  "," ""Brandon should not be listened to.""","IsTerrible(a),  Tripped(a, c),  StoleLunchMoney(a, d)",ShouldNotBeListenedTo(a),"[('IsTerrible(a)', 'ShouldNotBeListenedTo(a)'), ('  StoleLunchMoney(a, d)', 'ShouldNotBeListenedTo(a)')]","[(' Brandon', ' Brandon')]",[],"IsTerrible(a) and Tripped(a, c) and StoleLunchMoney(a, d)",ShouldNotBeListenedTo(a),"(IsTerrible(a) and Tripped(a, c) and StoleLunchMoney(a, d) & (forall a (IsTerrible(a) -> ShouldNotBeListenedTo(a))) & (forall d (forall a (  StoleLunchMoney(a, d) -> ShouldNotBeListenedTo(a))))) -> (ShouldNotBeListenedTo(a))","(exists d (exists a (exists c (IsTerrible(a) and Tripped(a, c) and StoleLunchMoney(a, d)))) & (forall e (IsTerrible(e) -> ShouldNotBeListenedTo(e))) & (forall g (forall f (  StoleLunchMoney(f,g) -> ShouldNotBeListenedTo(f))))) -> (exists a (ShouldNotBeListenedTo(a)))"
0,ad hominem,Of course Marx' theories about the ideal society are bunk. The guy spent all his time in the library.," ""Marx's theories about the ideal society are bunk.""  "," ""Marx did not understand society.""","IsAbout(a, b),  IsBunk(a)","IsUnderstoodBy(c, d),  DoesNotUnderstand(c, d)",[],[],"[("" Marx's theories"", ' Marx'), (' the ideal society', ' society')]","IsAbout(a, b) and IsBunk(a)","DoesNotUnderstand(c, d)","(exists b (exists a (IsAbout(a, b) and IsBunk(a)))) -> (forall d (forall c (DoesNotUnderstand(c, d))))","(exists b (exists a (IsAbout(a, b) and IsBunk(a)))) -> (exists d (exists c (DoesNotUnderstand(c, d))))"
0,fallacy of relevance,"I'm tailgating her, because she cut me off!"," ""The driver cut off the speaker.""  "," ""The speaker is tailgating the driver.""","CutOff(a, b)","IsTailgating(b, a)",[],"[(' The driver', ' the driver'), (' the speaker', ' The speaker')]",[],"CutOff(a, b)","IsTailgating(b, a)","(CutOff(a, b)) -> (IsTailgating(b, a))","(exists b (exists a (CutOff(a, b)))) -> (exists b (exists a (IsTailgating(b, a))))"
0,faulty generalization,President Petutti ordered a military strike that killed many civilians. He is no different than any other mass murder and he belongs in prison!," ""President Petutti ordered a military strike that killed many civilians.""  "," ""President Petutti belongs in prison.""","Ordered(a, b),  Killed(b, c)",IsInPrison(a),[],"[(' President Petutti', ' President Petutti')]",[],"Ordered(a, b) and Killed(b, c)",IsInPrison(a),"(Ordered(a, b) and Killed(b, c)) -> (IsInPrison(a))","(exists b (exists a (exists c (Ordered(a, b) and Killed(b, c))))) -> (exists a (IsInPrison(a)))"
1,,"Coach talks with football player, other players and crowd in background. Thus, a football coach talks with his player in front of the team and the crowd."," ""A football coach talks with his player in front of the team and the crowd.""  "," ""A football coach interacts with the team.""","IsFootballCoach(a),  TalksWith(a, c),  IsInFrontOf(a, b),  IsInFrontOf(a, d)","IsFootballCoach(a),  InteractsWith(a, b)","[('  InteractsWith(a, b)', 'IsFootballCoach(a)'), ('IsFootballCoach(a)', '  TalksWith(a, c)'), ('  InteractsWith(a, b)', '  TalksWith(a, c)')]","[(' A football coach', ' A football coach'), (' the team', ' the team')]","[(' his player', ' the team')]","IsFootballCoach(a) and TalksWith(a, c) and IsInFrontOf(a, b) and IsInFrontOf(a, d)","IsFootballCoach(a) and InteractsWith(a, b)","(exists c (IsFootballCoach(a) and TalksWith(a, c) and IsInFrontOf(a, b) and IsInFrontOf(a, d)) & (forall b (forall a (  InteractsWith(a, b) -> IsFootballCoach(a)))) & (forall a (forall c (IsFootballCoach(a) ->   TalksWith(a, c)))) & (forall b (forall a (forall c (  InteractsWith(a, b) ->   TalksWith(a, c)))))) -> (forall b (IsFootballCoach(a) and InteractsWith(a, b)))","(exists b (exists d (exists a (exists c (IsFootballCoach(a) and TalksWith(a, c) and IsInFrontOf(a, b) and IsInFrontOf(a, d))))) & (forall f (forall e (  InteractsWith(e,f) -> IsFootballCoach(e)))) & (forall g (forall h (IsFootballCoach(g) ->   TalksWith(g,h)))) & (forall k (forall i (forall j (  InteractsWith(i,j) ->   TalksWith(i,k)))))) -> (exists b (exists a (IsFootballCoach(a) and InteractsWith(a, b))))"
1,,"Two men watching one man make a golf putt on the set of Sports Center. As a consequence, people watching sports."," ""Two men are watching one man make a golf putt on the set of Sports Center.""  "," ""People are watching sports.""","IsWatching(a,b),  IsMaking(b,c),  IsOnSet(b,d)","IsWatching(e, f)",[],[],"[(' Two men', ' People'), (' one man', ' People'), (' golf putt', ' sports'), (' set of Sports Center', ' sports')]","IsWatching(a,b) and IsMaking(b,c) and IsOnSet(b,d)","IsWatching(e, f)","(exists d (exists c (exists b (exists a (IsWatching(a,b) and IsMaking(b,c) and IsOnSet(b,d)))))) -> (forall f (forall e (IsWatching(e, f))))","(exists b (exists d (exists a (exists c (IsWatching(a,b) and IsMaking(b,c) and IsOnSet(b,d)))))) -> (exists f (exists e (IsWatching(e, f))))"
1,,"Six women wait to use a port-o-john in a field. Thus, women are outside."," ""Six women wait to use a port-o-john in a field.""  "," ""Women are outside.""","IsWaiting(a),  IsInField(b),  IsUsedFor(b)",IsOutside(d),"[('IsWaiting(a)', 'IsOutside(d)')]",[],"[(' Six women', ' Women')]",IsWaiting(a) and IsInField(b) and IsUsedFor(b),IsOutside(d),(exists a (IsWaiting(a) and IsInField(b) and IsUsedFor(b)) & (forall d (forall a (IsWaiting(a) -> IsOutside(d))))) -> (forall d (IsOutside(d))),(exists b (exists a (IsWaiting(a) and IsInField(b) and IsUsedFor(b))) & (forall f (forall e (IsWaiting(e) -> IsOutside(f))))) -> (exists d (IsOutside(d)))
1,,Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing. It follows that one woman speaking into a microphone while a second woman writes beside her.," ""One woman is speaking into a blue tipped microphone while another woman is writing.""  "," ""Women are engaging in a discussion.""","IsSpeaking(a,b),  IsWriting(c)","IsEngaging(d, e)","[('IsEngaging(d, e)', 'IsSpeaking(a,b)')]",[],"[(' One woman', ' Women'), (' another woman', ' Women')]","IsSpeaking(a,b) and IsWriting(c)","IsEngaging(d, e)","(exists c (exists a (IsSpeaking(a,b) and IsWriting(c))) & (forall b (forall a (forall d (forall e (IsEngaging(d, e) -> IsSpeaking(a,b))))))) -> (forall d (IsEngaging(d, e)))","(exists b (exists a (exists c (IsSpeaking(a,b) and IsWriting(c)))) & (forall g (forall h (forall f (forall i (IsEngaging(f,g) -> IsSpeaking(h,i))))))) -> (exists d (exists e (IsEngaging(d, e))))"
1,,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat is sitting on the ground. Therefore, a tan girl runs leans over an object."," ""One tan girl with a wool hat runs and leans over an object.""  "," ""A tan girl runs and leans over an object.""","IsTan(a),  IsWearingWoolHat(a),  IsLeaningOver(a, b),  IsObject(b)","IsTan(a),  IsRunning(a),  IsLeaningOver(a, b),  IsObject(b)","[('IsTan(a)', '  IsRunning(a)'), ('  IsLeaningOver(a, b)', 'IsTan(a)'), ('  IsLeaningOver(a, b)', '  IsRunning(a)')]","[(' One tan girl', ' A tan girl'), (' an object', ' an object')]","[(' a wool hat', ' an object')]","IsTan(a) and IsWearingWoolHat(a) and IsLeaningOver(a, b) and IsObject(b)","IsTan(a) and IsRunning(a) and IsLeaningOver(a, b) and IsObject(b)","(IsTan(a) and IsWearingWoolHat(a) and IsLeaningOver(a, b) and IsObject(b) & (forall a (IsTan(a) ->   IsRunning(a))) & (forall b (forall a (  IsLeaningOver(a, b) -> IsTan(a)))) & (forall b (forall a (  IsLeaningOver(a, b) ->   IsRunning(a))))) -> (IsTan(a) and IsRunning(a) and IsLeaningOver(a, b) and IsObject(b))","(exists b (exists a (IsTan(a) and IsWearingWoolHat(a) and IsLeaningOver(a, b) and IsObject(b))) & (forall e (IsTan(e) ->   IsRunning(e))) & (forall g (forall f (  IsLeaningOver(f,g) -> IsTan(f)))) & (forall h (forall i (  IsLeaningOver(h,i) ->   IsRunning(h))))) -> (exists b (exists a (IsTan(a) and IsRunning(a) and IsLeaningOver(a, b) and IsObject(b))))"
1,,A scientist studies a slide in order to work on her new creation. It follows that a scientist studies a slide that is related to her invention.," ""A scientist studies a slide to work on a new creation.""  "," ""A scientist studies a slide that is related to the scientist's invention.""","Studies(a, b),  WorksOn(a, c)","Studies(a, b),  IsRelated(b, d)",[],"[(' A scientist', ' A scientist'), (' a slide', ' a slide')]","[(' a new creation', "" the scientist's invention"")]","Studies(a, b) and WorksOn(a, c)","Studies(a, b) and IsRelated(b, d)","(exists c (Studies(a, b) and WorksOn(a, c))) -> (forall d (Studies(a, b) and IsRelated(b, d)))","(exists b (exists a (exists c (Studies(a, b) and WorksOn(a, c))))) -> (exists b (exists d (exists a (Studies(a, b) and IsRelated(b, d)))))"
1,,"A red dog jumps and catches a tennis ball in its mouth. Consequently, a dog catching a ball."," ""A red dog jumps and catches a tennis ball in its mouth.""  "," ""A dog catches a ball.""","IsRed(a),  Jumps(a),  Catches(a, b),  IsInMouth(a, c)","IsDog(d),  Catches(d, e)","[('  IsInMouth(a, c)', '  Catches(d, e)')]",[],"[(' A red dog', ' A dog'), (' a tennis ball', ' a ball')]","IsRed(a) and Jumps(a) and Catches(a, b) and IsInMouth(b, c)","IsDog(d) and Catches(d, e)","(exists b (exists a (IsRed(a) and Jumps(a) and Catches(a, b) and IsInMouth(b, c))) & (forall e (forall d (forall a (forall c (  IsInMouth(a, c) ->   Catches(d, e))))))) -> (forall e (forall d (IsDog(d) and Catches(d, e))))","(exists b (exists a (exists c (IsRed(a) and Jumps(a) and Catches(a, b) and IsInMouth(b, c)))) & (forall g (forall h (forall f (forall i (  IsInMouth(f,g) ->   Catches(h,i))))))) -> (exists d (exists e (IsDog(d) and Catches(d, e))))"
1,,"A group of dogs stand in the snow. Thus, there are animals outdoors."," ""A group of dogs stands in the snow.""  "," ""There are animals outdoors.""","IsInTheSnow(a),  IsStanding(a)",IsOutdoors(c),"[('IsInTheSnow(a)', 'IsOutdoors(c)'), ('  IsStanding(a)', 'IsOutdoors(c)')]",[],"[(' A group of dogs', ' animals')]",IsInTheSnow(a) and IsStanding(a),IsOutdoors(c),(exists a (IsInTheSnow(a) and IsStanding(a)) & (forall a (forall c (IsInTheSnow(a) -> IsOutdoors(c)))) & (forall a (forall c (  IsStanding(a) -> IsOutdoors(c))))) -> (forall c (IsOutdoors(c))),(exists a (IsInTheSnow(a) and IsStanding(a)) & (forall f (forall e (IsInTheSnow(e) -> IsOutdoors(f)))) & (forall g (forall h (  IsStanding(g) -> IsOutdoors(h))))) -> (exists c (IsOutdoors(c)))
1,,This person looks to be snowboarding on a very small pile of snow on a sunny cold day. This implies that young snowboarder sizing up their next jump.," ""This person looks to be snowboarding on a very small pile of snow on a sunny cold day.""  "," ""The young snowboarder is sizing up the next jump.""","IsSnowboarding(a),  IsOnPileOfSnow(a,b),  IsSunny(c),  IsCold(c)","IsYoung(d),  IsSizingUp(d, e)",[],[],[],"IsSnowboarding(a) and IsOnPileOfSnow(a,b) and IsSunny(c) and IsCold(c)","IsYoung(d) and IsSizingUp(d, e)","(IsSnowboarding(a) and IsOnPileOfSnow(a,b) and IsSunny(c) and IsCold(c)) -> (IsYoung(d) and IsSizingUp(d, e))","(exists b (exists a (exists c (IsSnowboarding(a) and IsOnPileOfSnow(a,b) and IsSunny(c) and IsCold(c))))) -> (exists d (exists e (IsYoung(d) and IsSizingUp(d, e))))"
1,,"A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. As a consequence, people watch men in kilts."," ""A large number of people are watching men dressed in kilts.""  "," ""People watch men in kilts.""","IsLargeNumber(c),  IsWatching(c, a),  IsDressedIn(a, b)","IsWatching(d, a),  IsInKilts(a, b)","[('IsLargeNumber(c)', 'IsWatching(d, a)'), ('  IsDressedIn(a, b)', 'IsWatching(d, a)')]","[(' men', ' men'), (' kilts.', ' kilts')]","[(' A large number of people', ' People'), (' A large number of people', ' men'), (' men', ' People')]","IsLargeNumber(c) and IsWatching(c, a) and IsDressedIn(a, b)","IsWatching(d, a) and IsInKilts(a, b)","(exists a (exists c (IsLargeNumber(c) and IsWatching(c, a) and IsDressedIn(a, b))) & (forall a (forall d (forall c (IsLargeNumber(c) -> IsWatching(d, a))))) & (forall b (forall d (forall a (  IsDressedIn(a, b) -> IsWatching(d, a)))))) -> (forall a (forall d (IsWatching(d, a) and IsInKilts(a, b))))","(exists b (exists a (exists c (IsLargeNumber(c) and IsWatching(c, a) and IsDressedIn(a, b)))) & (forall g (forall h (forall f (IsLargeNumber(f) -> IsWatching(g,h))))) & (forall k (forall i (forall l (forall j (  IsDressedIn(i,j) -> IsWatching(k,l))))))) -> (exists b (exists a (exists d (IsWatching(d, a) and IsInKilts(a, b)))))"
1,,"A boy is riding down the road between two cows. Consequently, a boy, a road and two cows."," ""A boy is riding down the road between two cows.""  "," ""A boy, a road, and two cows exist.""","IsRiding(a, b),  IsBetween(a, c)","Exists(a),  Exists(b),  Exists(c)",[],"[(' A boy', ' A boy'), (' the road', ' a road'), (' two cows', ' two cows')]",[],"IsRiding(a, b) and IsBetween(a, c)",Exists(a) and Exists(b) and Exists(c),"(IsRiding(a, b) and IsBetween(a, c)) -> (Exists(a) and Exists(b) and Exists(c))","(exists b (exists a (exists c (IsRiding(a, b) and IsBetween(a, c))))) -> (exists b (exists a (exists c (Exists(a) and Exists(b) and Exists(c)))))"
1,,A bald man is getting out of a small blue car. It follows that the man is bald.," ""A bald man is getting out of a small blue car.""  "," ""The man is bald.""","IsBald(a),  IsGettingOutOf(a, b),  IsSmall(b),  IsBlue(b)",IsBald(c),"[('  IsGettingOutOf(a, b)', 'IsBald(c)')]",[],"[(' A bald man', ' The man')]","IsBald(a) and IsGettingOutOf(a, b) and IsSmall(b) and IsBlue(b)",IsBald(c),"(exists a (IsBald(a) and IsGettingOutOf(a, b) and IsSmall(b) and IsBlue(b)) & (forall b (forall a (forall c (  IsGettingOutOf(a, b) -> IsBald(c)))))) -> (forall c (IsBald(c)))","(exists b (exists a (IsBald(a) and IsGettingOutOf(a, b) and IsSmall(b) and IsBlue(b))) & (forall f (forall d (forall e (  IsGettingOutOf(d,e) -> IsBald(f)))))) -> (exists c (IsBald(c)))"
1,,"Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Thus, young boys kicking around a soccer ball."," ""Young boys in green and blue jerseys kick around a soccer ball.""  ",,"IsYoung(a),  IsInGreenJersey(a),  IsInBlueJersey(a),  KicksSoccerBall(a, d)","Properties: IsYoung(a),  IsInGreenJersey(a),  IsInBlueJersey(a),  KicksSoccerBall(a, d)","[('IsYoung(a)', 'Properties: IsYoung(a)'), ('Properties: IsYoung(a)', 'IsYoung(a)')]",[],[],"IsYoung(a) and IsInGreenJersey(a) and IsInBlueJersey(a) and KicksSoccerBall(a, d)","IsYoung(a) and (IsInGreenJersey(a) or IsInBlueJersey(a)) and KicksSoccerBall(a, d)","(IsYoung(a) and IsInGreenJersey(a) and IsInBlueJersey(a) and KicksSoccerBall(a, d) & (forall a (IsYoung(a) -> Properties: IsYoung(a))) & (forall a (Properties: IsYoung(a) -> IsYoung(a)))) -> (IsYoung(a) and (IsInGreenJersey(a) or IsInBlueJersey(a)) and KicksSoccerBall(a, d))","(exists d (exists a (IsYoung(a) and IsInGreenJersey(a) and IsInBlueJersey(a) and KicksSoccerBall(a, d))) & (forall f (IsYoung(f) -> Properties: IsYoung(f))) & (forall g (Properties: IsYoung(g) -> IsYoung(g)))) -> (exists d (exists a (IsYoung(a) and (IsInGreenJersey(a) or IsInBlueJersey(a)) and KicksSoccerBall(a, d))))"
1,,"A girl playing a violin along with a group of people. Consequently, a girl is playing an instrument."," ""A girl is playing a violin.""  "," ""A girl is playing an instrument.""","IsPlaying(a),  IsPlayingViolin(b)","IsPlaying(a),  IsInstrument(c)","[('  IsPlayingViolin(b)', 'IsPlaying(a)')]","[(' A girl', ' A girl')]","[(' a violin', ' an instrument')]",IsPlaying(a) and IsPlayingViolin(b),IsPlaying(a) and IsInstrument(c),(exists b (IsPlaying(a) and IsPlayingViolin(b)) & (forall b (forall a (  IsPlayingViolin(b) -> IsPlaying(a))))) -> (forall c (IsPlaying(a) and IsInstrument(c))),(exists b (exists a (IsPlaying(a) and IsPlayingViolin(b))) & (forall d (forall e (  IsPlayingViolin(d) -> IsPlaying(e))))) -> (exists a (exists c (IsPlaying(a) and IsInstrument(c))))
