label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,"A girl playing a violin along with a group of people. Consequently, a girl is playing an instrument."," ""A girl is playing a violin.""  "," ""A girl is playing an instrument.""","IsPlaying(a, b)","IsPlaying(a, c)",[],"[(' A girl', ' A girl')]",[],"IsPlaying(a, b)","IsPlaying(a, c)","(IsPlaying(a, b)) -> (IsPlaying(a, c))","(exists a (exists b (IsPlaying(a, b)))) -> (exists a (exists c (IsPlaying(a, c))))"
1,,Two small boys in blue soccer uniforms use a wooden set of steps to wash their hands in an adult-sized bathroom. It follows that two boys washing their hands.," ""Two small boys in blue soccer uniforms are using a wooden set of steps to wash their hands in an adult-sized bathroom."""," ""Two boys are washing their hands.""","IsSmall(b),  IsInBlueSoccerUniforms(b),  IsUsing(d, a),  IsInAdultSizedBathroom(a)","IsWashing(f, a)","[('IsSmall(b)', 'IsWashing(f, a)'), ('IsWashing(f, a)', 'IsSmall(b)'), ('  IsInBlueSoccerUniforms(b)', 'IsWashing(f, a)'), ('IsWashing(f, a)', '  IsInBlueSoccerUniforms(b)'), ('IsWashing(f, a)', '  IsInAdultSizedBathroom(a)')]","[(' their hands', ' their hands')]","[(' Two small boys', ' Two boys')]","IsSmall(b) and IsInBlueSoccerUniforms(b) and IsUsing(d, a) and IsInAdultSizedBathroom(a)","IsWashing(f, a)","(exists b (IsSmall(b) and IsInBlueSoccerUniforms(b) and IsUsing(d, a) and IsInAdultSizedBathroom(a)) & (forall f (forall a (forall b (IsSmall(b) -> IsWashing(f, a))))) & (forall f (forall a (forall b (IsWashing(f, a) -> IsSmall(b))))) & (forall f (forall a (forall b (  IsInBlueSoccerUniforms(b) -> IsWashing(f, a))))) & (forall f (forall a (forall b (IsWashing(f, a) ->   IsInBlueSoccerUniforms(b))))) & (forall f (forall a (IsWashing(f, a) ->   IsInAdultSizedBathroom(a))))) -> (forall f (IsWashing(f, a)))","(exists a (exists d (exists b (IsSmall(b) and IsInBlueSoccerUniforms(b) and IsUsing(d, a) and IsInAdultSizedBathroom(a)))) & (forall g (forall i (forall h (IsSmall(g) -> IsWashing(h,i))))) & (forall j (forall l (forall k (IsWashing(j,k) -> IsSmall(l))))) & (forall n (forall o (forall m (  IsInBlueSoccerUniforms(m) -> IsWashing(n,o))))) & (forall q (forall r (forall p (IsWashing(p,q) ->   IsInBlueSoccerUniforms(r))))) & (forall s (forall u (forall t (IsWashing(s,t) ->   IsInAdultSizedBathroom(u)))))) -> (exists f (exists a (IsWashing(f, a))))"
1,,A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by. This implies that there are three soccer players., A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by.  , There are three soccer players.,"IsInWhite(a),  Kicks(a, b),  LungesTowards(c, d),  IsInRed(e),  FollowsCloseBy(e)",IsSoccerPlayer(f),"[('IsSoccerPlayer(f)', 'IsInWhite(a)'), ('  Kicks(a, b)', 'IsSoccerPlayer(f)'), ('IsSoccerPlayer(f)', '  Kicks(a, b)'), ('IsSoccerPlayer(f)', '  LungesTowards(c, d)'), ('  IsInRed(e)', 'IsSoccerPlayer(f)'), ('IsSoccerPlayer(f)', '  IsInRed(e)'), ('  FollowsCloseBy(e)', 'IsSoccerPlayer(f)'), ('IsSoccerPlayer(f)', '  FollowsCloseBy(e)')]",[],"[(' Three soccer players', ' another soccer player'), (' a third soccer player in red', ' Three soccer players')]","IsInWhite(a) and Kicks(a, b) and LungesTowards(c, d) and IsInRed(e) and FollowsCloseBy(e)",IsSoccerPlayer(f),"(exists e (forall c (IsInWhite(a) and Kicks(a, b) and LungesTowards(c, d) and IsInRed(e) and FollowsCloseBy(e))) & (forall f (forall a (IsSoccerPlayer(f) -> IsInWhite(a)))) & (forall f (forall a (forall b (  Kicks(a, b) -> IsSoccerPlayer(f))))) & (forall f (forall a (forall b (IsSoccerPlayer(f) ->   Kicks(a, b))))) & (forall f (forall d (forall c (IsSoccerPlayer(f) ->   LungesTowards(c, d))))) & (forall f (forall e (  IsInRed(e) -> IsSoccerPlayer(f)))) & (forall f (forall e (IsSoccerPlayer(f) ->   IsInRed(e)))) & (forall f (forall e (  FollowsCloseBy(e) -> IsSoccerPlayer(f)))) & (forall f (forall e (IsSoccerPlayer(f) ->   FollowsCloseBy(e))))) -> (forall f (exists f (IsSoccerPlayer(f))))","(exists b (exists c (exists a (exists d (exists e (IsInWhite(a) and Kicks(a, b) and LungesTowards(c, d) and IsInRed(e) and FollowsCloseBy(e)))))) & (forall g (forall h (IsSoccerPlayer(g) -> IsInWhite(h)))) & (forall i (forall j (forall k (  Kicks(i,j) -> IsSoccerPlayer(k))))) & (forall n (forall l (forall m (IsSoccerPlayer(l) ->   Kicks(m,n))))) & (forall q (forall o (forall p (IsSoccerPlayer(o) ->   LungesTowards(p,q))))) & (forall s (forall r (  IsInRed(r) -> IsSoccerPlayer(s)))) & (forall u (forall t (IsSoccerPlayer(t) ->   IsInRed(u)))) & (forall w (forall v (  FollowsCloseBy(v) -> IsSoccerPlayer(w)))) & (forall x (forall y (IsSoccerPlayer(x) ->   FollowsCloseBy(y))))) -> (exists f (IsSoccerPlayer(f)))"
1,,"Children playing a video game together. Thus, the kids are indoors playing a video game."," ""Children are playing a video game together indoors.""  "," ""The kids are indoors.""","IsPlaying(a, b),  IsIndoors(a)",IsIndoors(c),"[('IsPlaying(a, b)', 'IsIndoors(c)'), ('IsIndoors(c)', 'IsPlaying(a, b)')]",[],"[(' Children', ' The kids')]","IsPlaying(a, b) and IsIndoors(a)",IsIndoors(c),"(exists a (IsPlaying(a, b) and IsIndoors(a)) & (forall a (forall b (forall c (IsPlaying(a, b) -> IsIndoors(c))))) & (forall a (forall b (forall c (IsIndoors(c) -> IsPlaying(a, b)))))) -> (forall c (IsIndoors(c)))","(exists a (exists b (IsPlaying(a, b) and IsIndoors(a))) & (forall f (forall d (forall e (IsPlaying(d,e) -> IsIndoors(f))))) & (forall g (forall i (forall h (IsIndoors(g) -> IsPlaying(h,i)))))) -> (exists c (IsIndoors(c)))"
1,,Two people in coats kiss on the side of a road. This implies that people show their appreciation for another.," ""Two people in coats kiss on the side of a road.""  "," ""People show appreciation for another.""","IsInCoats(a),  KissOnSideOfRoad(a)","ShowAppreciationFor(c, d)","[('  KissOnSideOfRoad(a)', 'ShowAppreciationFor(c, d)'), ('ShowAppreciationFor(c, d)', '  KissOnSideOfRoad(a)')]",[],"[(' Two people in coats', ' another'), (' side of a road', ' another')]",IsInCoats(a) and KissOnSideOfRoad(a),"ShowAppreciationFor(c, d)","(exists a (IsInCoats(a) and KissOnSideOfRoad(a)) & (forall a (forall d (forall c (  KissOnSideOfRoad(a) -> ShowAppreciationFor(c, d))))) & (forall a (forall d (forall c (ShowAppreciationFor(c, d) ->   KissOnSideOfRoad(a)))))) -> (forall d (ShowAppreciationFor(c, d)))","(exists a (IsInCoats(a) and KissOnSideOfRoad(a)) & (forall f (forall g (forall e (  KissOnSideOfRoad(e) -> ShowAppreciationFor(f,g))))) & (forall i (forall j (forall h (ShowAppreciationFor(h,i) ->   KissOnSideOfRoad(j)))))) -> (exists d (exists c (ShowAppreciationFor(c, d))))"
1,,Woman reading a book with a grocery tote. It follows that a woman is reading.," ""A woman is reading a book with a grocery tote.""  "," ""A woman is reading.""","IsReading(a),  HasGroceryTote(a)",IsReading(a),"[('IsReading(a)', '  HasGroceryTote(a)')]","[(' A woman', ' A woman')]",[],IsReading(a) and HasGroceryTote(a),IsReading(a),(IsReading(a) and HasGroceryTote(a) & (forall a (IsReading(a) ->   HasGroceryTote(a)))) -> (IsReading(a)),(exists a (IsReading(a) and HasGroceryTote(a)) & (forall d (IsReading(d) ->   HasGroceryTote(d)))) -> (exists a (IsReading(a)))
1,,"A man wearing a brown hoodie is shopping for snacks. As a consequence, the man is wearing brown."," ""A man wearing a brown hoodie is shopping for snacks.""  "," ""The man is wearing brown.""","IsWearingBrownHoodie(a),  IsShoppingForSnacks(a)",IsWearingBrown(c),"[('IsWearingBrownHoodie(a)', 'IsWearingBrown(c)'), ('IsWearingBrown(c)', 'IsWearingBrownHoodie(a)'), ('  IsShoppingForSnacks(a)', 'IsWearingBrown(c)'), ('IsWearingBrown(c)', '  IsShoppingForSnacks(a)')]",[],[],IsWearingBrownHoodie(a) and IsShoppingForSnacks(a),IsWearingBrown(c),(IsWearingBrownHoodie(a) and IsShoppingForSnacks(a) & (forall a (forall c (IsWearingBrownHoodie(a) -> IsWearingBrown(c)))) & (forall a (forall c (IsWearingBrown(c) -> IsWearingBrownHoodie(a)))) & (forall a (forall c (  IsShoppingForSnacks(a) -> IsWearingBrown(c)))) & (forall a (forall c (IsWearingBrown(c) ->   IsShoppingForSnacks(a))))) -> (IsWearingBrown(c)),(exists a (IsWearingBrownHoodie(a) and IsShoppingForSnacks(a)) & (forall d (forall e (IsWearingBrownHoodie(d) -> IsWearingBrown(e)))) & (forall f (forall g (IsWearingBrown(f) -> IsWearingBrownHoodie(g)))) & (forall i (forall h (  IsShoppingForSnacks(h) -> IsWearingBrown(i)))) & (forall j (forall k (IsWearingBrown(j) ->   IsShoppingForSnacks(k))))) -> (exists c (IsWearingBrown(c)))
1,,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. As a consequence, a man is in front of a camera.", A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera.  , A man is in front of a camera.,"IsWearing(a, b),  IsWearing(a, c),  StandsOver(a, d),  LooksAt(a, e)","IsInFrontOf(f, g)","[('  IsWearing(a, c)', 'IsInFrontOf(f, g)'), ('IsInFrontOf(f, g)', '  StandsOver(a, d)'), ('IsInFrontOf(f, g)', '  LooksAt(a, e)')]",[],[],"IsWearing(a, b) and IsWearing(a, c) and StandsOver(a, d) and LooksAt(a, e)","IsInFrontOf(f, g)","(IsWearing(a, b) and IsWearing(a, c) and StandsOver(a, d) and LooksAt(a, e) & (forall f (forall g (forall a (forall c (  IsWearing(a, c) -> IsInFrontOf(f, g)))))) & (forall f (forall g (forall a (forall d (IsInFrontOf(f, g) ->   StandsOver(a, d)))))) & (forall f (forall g (forall a (forall e (IsInFrontOf(f, g) ->   LooksAt(a, e))))))) -> (IsInFrontOf(f, g))","(exists b (exists c (exists a (exists d (exists e (IsWearing(a, b) and IsWearing(a, c) and StandsOver(a, d) and LooksAt(a, e)))))) & (forall i (forall j (forall k (forall h (  IsWearing(h,i) -> IsInFrontOf(j,k)))))) & (forall n (forall l (forall o (forall m (IsInFrontOf(l,m) ->   StandsOver(n,o)))))) & (forall q (forall s (forall r (forall p (IsInFrontOf(p,q) ->   LooksAt(r,s))))))) -> (exists f (exists g (IsInFrontOf(f, g))))"
1,,"This church choir sings to the masses as they sing joyous songs from the book at a church. Therefore, the church is filled with song."," ""The church choir sings joyous songs from the book at a church."""," ""The church is filled with song.""","SingsJoyousSongs(a),  AreFromBook(b),  AtChurch(a)",IsFilledWithSong(e),"[('SingsJoyousSongs(a)', 'IsFilledWithSong(e)'), ('IsFilledWithSong(e)', 'SingsJoyousSongs(a)'), ('IsFilledWithSong(e)', '  AreFromBook(b)'), ('  AtChurch(a)', 'IsFilledWithSong(e)'), ('IsFilledWithSong(e)', '  AtChurch(a)')]",[],"[(' The church choir', ' The church'), (' song', ' The church choir'), (' joyous songs', ' The church'), (' joyous songs', ' song'), (' a church', ' The church')]",SingsJoyousSongs(a) and AreFromBook(b) and AtChurch(a),IsFilledWithSong(e),(exists b (exists a (SingsJoyousSongs(a) and AreFromBook(b) and AtChurch(a))) & (forall a (forall e (SingsJoyousSongs(a) -> IsFilledWithSong(e)))) & (forall a (forall e (IsFilledWithSong(e) -> SingsJoyousSongs(a)))) & (forall e (forall b (IsFilledWithSong(e) ->   AreFromBook(b)))) & (forall a (forall e (  AtChurch(a) -> IsFilledWithSong(e)))) & (forall a (forall e (IsFilledWithSong(e) ->   AtChurch(a))))) -> (forall e (IsFilledWithSong(e))),(exists a (exists b (SingsJoyousSongs(a) and AreFromBook(b) and AtChurch(a))) & (forall g (forall h (SingsJoyousSongs(g) -> IsFilledWithSong(h)))) & (forall i (forall j (IsFilledWithSong(i) -> SingsJoyousSongs(j)))) & (forall l (forall k (IsFilledWithSong(k) ->   AreFromBook(l)))) & (forall n (forall m (  AtChurch(m) -> IsFilledWithSong(n)))) & (forall o (forall p (IsFilledWithSong(o) ->   AtChurch(p))))) -> (exists e (IsFilledWithSong(e)))
1,,"A man and a woman are standing at the side of an inflatable climbing structure. As a consequence, a man and a woman are standing."," ""A man and a woman are standing at the side of an inflatable climbing structure."""," ""A man and a woman are standing.""","IsStandingAt(a, c),  IsStandingAt(b, c),  IsAtSide(c, d)","IsStanding(a),  IsStanding(b)","[('IsStanding(a)', 'IsStandingAt(a, c)'), ('IsStandingAt(a, c)', '  IsStanding(b)'), ('  IsStanding(b)', 'IsStandingAt(a, c)'), ('  IsStandingAt(b, c)', 'IsStanding(a)'), ('IsStanding(a)', '  IsStandingAt(b, c)'), ('  IsStandingAt(b, c)', '  IsStanding(b)'), ('  IsStanding(b)', '  IsStandingAt(b, c)'), ('IsStanding(a)', '  IsAtSide(c, d)'), ('  IsStanding(b)', '  IsAtSide(c, d)')]","[(' A man', ' A man'), (' a woman', ' a woman')]","[(' side', ' a woman')]","IsStandingAt(a, c) and IsStandingAt(b, c) and IsAtSide(c, d)",IsStanding(a) and IsStanding(b),"(exists c (IsStandingAt(a, c) and IsStandingAt(b, c) and IsAtSide(c, d)) & (forall a (forall c (IsStanding(a) -> IsStandingAt(a, c)))) & (forall a (forall b (forall c (IsStandingAt(a, c) ->   IsStanding(b))))) & (forall a (forall b (forall c (  IsStanding(b) -> IsStandingAt(a, c))))) & (forall a (forall b (forall c (  IsStandingAt(b, c) -> IsStanding(a))))) & (forall a (forall b (forall c (IsStanding(a) ->   IsStandingAt(b, c))))) & (forall b (forall c (  IsStandingAt(b, c) ->   IsStanding(b)))) & (forall b (forall c (  IsStanding(b) ->   IsStandingAt(b, c)))) & (forall a (forall d (forall c (IsStanding(a) ->   IsAtSide(c, d))))) & (forall d (forall b (forall c (  IsStanding(b) ->   IsAtSide(c, d)))))) -> (forall b (IsStanding(a) and IsStanding(b)))","(exists a (exists d (exists b (exists c (IsStandingAt(a, c) and IsStandingAt(b, c) and IsAtSide(c, d))))) & (forall f (forall e (IsStanding(e) -> IsStandingAt(e,f)))) & (forall g (forall i (forall h (IsStandingAt(g,h) ->   IsStanding(i))))) & (forall j (forall l (forall k (  IsStanding(j) -> IsStandingAt(k,l))))) & (forall n (forall o (forall m (  IsStandingAt(m,n) -> IsStanding(o))))) & (forall q (forall r (forall p (IsStanding(p) ->   IsStandingAt(q,r))))) & (forall s (forall t (  IsStandingAt(s,t) ->   IsStanding(s)))) & (forall u (forall v (  IsStanding(u) ->   IsStandingAt(u,v)))) & (forall x (forall y (forall w (IsStanding(w) ->   IsAtSide(x,y))))) & (forall z (  IsStanding(z) ->   IsAtSide({,|)))) -> (exists a (exists b (IsStanding(a) and IsStanding(b))))"
1,,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. This implies that the teenager is seated.," ""An Asian teenager is wearing a white shirt with black stripes and is sitting on the steps with his face resting on his hand.""  "," ""The teenager is seated.""","IsAsian(a),  IsWearing(a, b),  IsSittingOn(a, c),  IsResting(d, e)",IsSeated(f),"[('IsSeated(f)', 'IsAsian(a)'), ('IsSeated(f)', '  IsWearing(a, b)'), ('  IsSittingOn(a, c)', 'IsSeated(f)'), ('IsSeated(f)', '  IsSittingOn(a, c)'), ('IsSeated(f)', '  IsResting(d, e)')]",[],"[(' The teenager', ' Asian teenager'), (' white shirt with black stripes', ' The teenager')]","IsAsian(a) and IsWearing(a, b) and IsSittingOn(a, c) and IsResting(d, e)",IsSeated(f),"(exists b (forall a (IsAsian(a) and IsWearing(a, b) and IsSittingOn(a, c) and IsResting(d, e))) & (forall f (forall a (IsSeated(f) -> IsAsian(a)))) & (forall f (forall a (forall b (IsSeated(f) ->   IsWearing(a, b))))) & (forall f (forall a (forall c (  IsSittingOn(a, c) -> IsSeated(f))))) & (forall f (forall a (forall c (IsSeated(f) ->   IsSittingOn(a, c))))) & (forall f (forall d (forall e (IsSeated(f) ->   IsResting(d, e)))))) -> (forall f (exists f (IsSeated(f))))","(exists b (exists c (exists a (exists d (exists e (IsAsian(a) and IsWearing(a, b) and IsSittingOn(a, c) and IsResting(d, e)))))) & (forall g (forall h (IsSeated(g) -> IsAsian(h)))) & (forall i (forall j (forall k (IsSeated(i) ->   IsWearing(j,k))))) & (forall n (forall l (forall m (  IsSittingOn(l,m) -> IsSeated(n))))) & (forall q (forall o (forall p (IsSeated(o) ->   IsSittingOn(p,q))))) & (forall s (forall r (forall t (IsSeated(r) ->   IsResting(s,t)))))) -> (exists f (IsSeated(f)))"
1,,"Boy in red and black shirt walks through grass. Therefore, the boy is walking."," ""The boy in the red and black shirt walks through grass.""  "," ""The boy is walking.""","IsInRedAndBlackShirt(a),  WalksThroughGrass(a)",IsWalking(c),"[('IsWalking(c)', 'IsInRedAndBlackShirt(a)'), ('IsWalking(c)', '  WalksThroughGrass(a)')]",[],[],IsInRedAndBlackShirt(a) and WalksThroughGrass(a),IsWalking(c),(IsInRedAndBlackShirt(a) and WalksThroughGrass(a) & (forall a (forall c (IsWalking(c) -> IsInRedAndBlackShirt(a)))) & (forall a (forall c (IsWalking(c) ->   WalksThroughGrass(a))))) -> (IsWalking(c)),(exists a (IsInRedAndBlackShirt(a) and WalksThroughGrass(a)) & (forall d (forall e (IsWalking(d) -> IsInRedAndBlackShirt(e)))) & (forall f (forall g (IsWalking(f) ->   WalksThroughGrass(g))))) -> (exists c (IsWalking(c)))
1,,"These girls are having a great time looking for seashells. As a consequence, the girls are happy."," ""The girls are having a great time looking for seashells.""  "," ""The girls are happy.""","AreHavingGreatTime(a),  AreLookingFor(a, b)",IsHappy(a),"[('AreHavingGreatTime(a)', 'IsHappy(a)'), ('IsHappy(a)', 'AreHavingGreatTime(a)'), ('  AreLookingFor(a, b)', 'IsHappy(a)'), ('IsHappy(a)', '  AreLookingFor(a, b)')]","[(' The girls', ' The girls')]",[],"AreHavingGreatTime(a) and AreLookingFor(a, b)",IsHappy(a),"(AreHavingGreatTime(a) and AreLookingFor(a, b) & (forall a (AreHavingGreatTime(a) -> IsHappy(a))) & (forall a (IsHappy(a) -> AreHavingGreatTime(a))) & (forall a (forall b (  AreLookingFor(a, b) -> IsHappy(a)))) & (forall a (forall b (IsHappy(a) ->   AreLookingFor(a, b))))) -> (IsHappy(a))","(exists a (exists b (AreHavingGreatTime(a) and AreLookingFor(a, b))) & (forall c (AreHavingGreatTime(c) -> IsHappy(c))) & (forall d (IsHappy(d) -> AreHavingGreatTime(d))) & (forall f (forall e (  AreLookingFor(e,f) -> IsHappy(e)))) & (forall g (forall h (IsHappy(g) ->   AreLookingFor(g,h))))) -> (exists a (IsHappy(a)))"
1,,"Small girl in a pink dress is playing electronic drum pads with sticks. Consequently, a girl is playing electronic drums."," ""A small girl in a pink dress is playing electronic drum pads with sticks.""  "," ""A girl is playing electronic drums.""","IsSmall(a),  IsInPinkDress(a),  IsPlaying(c),  IsPlayedWith(c, d)","IsPlaying(e),  IsPlayingWith(e, f)","[('IsPlaying(e)', 'IsSmall(a)'), ('IsSmall(a)', '  IsPlayingWith(e, f)'), ('  IsPlayingWith(e, f)', 'IsSmall(a)'), ('  IsInPinkDress(a)', 'IsPlaying(e)'), ('IsPlaying(e)', '  IsInPinkDress(a)'), ('  IsInPinkDress(a)', '  IsPlayingWith(e, f)'), ('  IsPlayingWith(e, f)', '  IsPlaying(c)'), ('IsPlaying(e)', '  IsPlayedWith(c, d)'), ('  IsPlayingWith(e, f)', '  IsPlayedWith(c, d)')]",[],"[(' A small girl', ' A girl'), (' pink dress', ' A girl')]","IsSmall(a) and IsInPinkDress(a) and IsPlaying(c) and IsPlayedWith(c, d)","IsPlaying(e) and IsPlayingWith(e, f)","(exists a (IsSmall(a) and IsInPinkDress(a) and IsPlaying(c) and IsPlayedWith(c, d)) & (forall a (forall e (IsPlaying(e) -> IsSmall(a)))) & (forall f (forall a (forall e (IsSmall(a) ->   IsPlayingWith(e, f))))) & (forall f (forall a (forall e (  IsPlayingWith(e, f) -> IsSmall(a))))) & (forall a (forall e (  IsInPinkDress(a) -> IsPlaying(e)))) & (forall a (forall e (IsPlaying(e) ->   IsInPinkDress(a)))) & (forall f (forall a (forall e (  IsInPinkDress(a) ->   IsPlayingWith(e, f))))) & (forall f (forall e (forall c (  IsPlayingWith(e, f) ->   IsPlaying(c))))) & (forall d (forall e (forall c (IsPlaying(e) ->   IsPlayedWith(c, d))))) & (forall f (forall d (forall e (forall c (  IsPlayingWith(e, f) ->   IsPlayedWith(c, d))))))) -> (forall e (IsPlaying(e) and IsPlayingWith(e, f)))","(exists a (exists d (exists c (IsSmall(a) and IsInPinkDress(a) and IsPlaying(c) and IsPlayedWith(c, d)))) & (forall g (forall h (IsPlaying(g) -> IsSmall(h)))) & (forall i (forall j (forall k (IsSmall(i) ->   IsPlayingWith(j,k))))) & (forall n (forall l (forall m (  IsPlayingWith(l,m) -> IsSmall(n))))) & (forall o (forall p (  IsInPinkDress(o) -> IsPlaying(p)))) & (forall q (forall r (IsPlaying(q) ->   IsInPinkDress(r)))) & (forall s (forall u (forall t (  IsInPinkDress(s) ->   IsPlayingWith(t,u))))) & (forall x (forall w (forall v (  IsPlayingWith(v,w) ->   IsPlaying(x))))) & (forall z (forall y (IsPlaying(y) ->   IsPlayedWith(z,{)))) & (  IsPlayingWith(|,}) ->   IsPlayedWith(~,))) -> (exists f (exists e (IsPlaying(e) and IsPlayingWith(e, f))))"
1,,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. As a consequence, a person with a tattoo."," ""A blond woman has a tattoo of an angel on her arm."""," ""A person has a tattoo.""","IsBlond(a),  HasTattoo(a),  IsOfAngel(b),  IsOnArm(b)",HasTattoo(e),"[('HasTattoo(e)', 'IsBlond(a)'), ('HasTattoo(e)', '  IsOfAngel(b)'), ('  IsOnArm(b)', 'HasTattoo(e)'), ('HasTattoo(e)', '  IsOnArm(b)')]",[],"[(' her arm', ' a tattoo')]",IsBlond(a) and HasTattoo(a) and IsOfAngel(b) and IsOnArm(b),HasTattoo(e),(IsBlond(a) and HasTattoo(a) and IsOfAngel(b) and IsOnArm(b) & (forall a (forall e (HasTattoo(e) -> IsBlond(a)))) & (forall e (forall b (HasTattoo(e) ->   IsOfAngel(b)))) & (forall e (forall b (  IsOnArm(b) -> HasTattoo(e)))) & (forall e (forall b (HasTattoo(e) ->   IsOnArm(b))))) -> (HasTattoo(e)),(exists a (exists b (IsBlond(a) and HasTattoo(a) and IsOfAngel(b) and IsOnArm(b))) & (forall g (forall h (HasTattoo(g) -> IsBlond(h)))) & (forall i (forall j (HasTattoo(i) ->   IsOfAngel(j)))) & (forall l (forall k (  IsOnArm(k) -> HasTattoo(l)))) & (forall n (forall m (HasTattoo(m) ->   IsOnArm(n))))) -> (exists e (HasTattoo(e)))
1,,"A tan dog chases a black and white soccer ball. Therefore, a dog is chasing a ball."," ""A tan dog chases a black and white soccer ball.""  "," ""A dog is chasing a ball.""","IsTan(a),  Chases(a, b),  IsBlackAndWhite(b)","IsChasing(c, d)","[('IsChasing(c, d)', 'IsTan(a)'), ('  Chases(a, b)', 'IsChasing(c, d)'), ('IsChasing(c, d)', '  Chases(a, b)')]",[],"[(' A tan dog', ' A dog'), (' black and white soccer ball.', ' a ball')]","IsTan(a) and Chases(a, b) and IsBlackAndWhite(b)","IsChasing(c, d)","(exists b (exists a (IsTan(a) and Chases(a, b) and IsBlackAndWhite(b))) & (forall a (forall d (forall c (IsChasing(c, d) -> IsTan(a))))) & (forall a (forall d (forall b (forall c (  Chases(a, b) -> IsChasing(c, d)))))) & (forall a (forall d (forall b (forall c (IsChasing(c, d) ->   Chases(a, b))))))) -> (forall d (forall c (IsChasing(c, d))))","(exists a (exists b (IsTan(a) and Chases(a, b) and IsBlackAndWhite(b))) & (forall f (forall g (forall e (IsChasing(e,f) -> IsTan(g))))) & (forall i (forall j (forall k (forall h (  Chases(h,i) -> IsChasing(j,k)))))) & (forall n (forall l (forall o (forall m (IsChasing(l,m) ->   Chases(n,o))))))) -> (exists d (exists c (IsChasing(c, d))))"
1,,"A dusty boy runs along a dirt path through the grass. As a consequence, a boy is outside running."," ""A dusty boy runs along a dirt path through the grass.""  "," ""A boy is outside running.""","IsDusty(a),  Runs(a),  IsDirtPath(b),  IsGrass(c)","IsOutside(d),  IsRunning(d)","[('IsDusty(a)', 'IsOutside(d)'), ('IsOutside(d)', 'IsDusty(a)'), ('IsDusty(a)', '  IsRunning(d)'), ('  IsRunning(d)', 'IsDusty(a)'), ('  Runs(a)', 'IsOutside(d)'), ('IsOutside(d)', '  Runs(a)'), ('  Runs(a)', '  IsRunning(d)'), ('  IsRunning(d)', '  Runs(a)'), ('IsOutside(d)', '  IsDirtPath(b)'), ('  IsRunning(d)', '  IsDirtPath(b)'), ('IsOutside(d)', '  IsGrass(c)'), ('  IsRunning(d)', '  IsGrass(c)')]",[],[],IsDusty(a) and Runs(a) and IsDirtPath(b) and IsGrass(c),IsOutside(d) and IsRunning(d),(IsDusty(a) and Runs(a) and IsDirtPath(b) and IsGrass(c) & (forall a (forall d (IsDusty(a) -> IsOutside(d)))) & (forall a (forall d (IsOutside(d) -> IsDusty(a)))) & (forall a (forall d (IsDusty(a) ->   IsRunning(d)))) & (forall a (forall d (  IsRunning(d) -> IsDusty(a)))) & (forall a (forall d (  Runs(a) -> IsOutside(d)))) & (forall a (forall d (IsOutside(d) ->   Runs(a)))) & (forall a (forall d (  Runs(a) ->   IsRunning(d)))) & (forall a (forall d (  IsRunning(d) ->   Runs(a)))) & (forall d (forall b (IsOutside(d) ->   IsDirtPath(b)))) & (forall d (forall b (  IsRunning(d) ->   IsDirtPath(b)))) & (forall d (forall c (IsOutside(d) ->   IsGrass(c)))) & (forall d (forall c (  IsRunning(d) ->   IsGrass(c))))) -> (IsOutside(d) and IsRunning(d)),(exists a (exists b (exists c (IsDusty(a) and Runs(a) and IsDirtPath(b) and IsGrass(c)))) & (forall f (forall e (IsDusty(e) -> IsOutside(f)))) & (forall g (forall h (IsOutside(g) -> IsDusty(h)))) & (forall i (forall j (IsDusty(i) ->   IsRunning(j)))) & (forall l (forall k (  IsRunning(k) -> IsDusty(l)))) & (forall n (forall m (  Runs(m) -> IsOutside(n)))) & (forall o (forall p (IsOutside(o) ->   Runs(p)))) & (forall q (forall r (  Runs(q) ->   IsRunning(r)))) & (forall s (forall t (  IsRunning(s) ->   Runs(t)))) & (forall u (forall v (IsOutside(u) ->   IsDirtPath(v)))) & (forall x (forall w (  IsRunning(w) ->   IsDirtPath(x)))) & (forall z (forall y (IsOutside(y) ->   IsGrass(z)))) & (  IsRunning({) ->   IsGrass(|))) -> (exists d (IsOutside(d) and IsRunning(d)))
