,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
73,0,equivocation,"The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument.", A key term or phrase in an argument is used in an ambiguous way.  , The fallacy of equivocation occurs.,"IsKeyTermOrPhrase(a),  IsInArgument(a, b),  IsAmbiguous(a)","IsFallacy(c),  IsEquivocation(c)",[],[],[],"IsKeyTermOrPhrase(a) and IsInArgument(a, b) and IsAmbiguous(a)",IsFallacy(c) and IsEquivocation(c),"(IsKeyTermOrPhrase(a) and IsInArgument(a, b) and IsAmbiguous(a)) -> (IsFallacy(c) and IsEquivocation(c))","(exists a (exists b (IsKeyTermOrPhrase(a) and IsInArgument(a, b) and IsAmbiguous(a)))) -> (exists c (IsFallacy(c) and IsEquivocation(c)))",LF
74,0,faulty generalization,When you have too little or unrepresentative data to make claim., You have too little or unrepresentative data.  , You cannot make a claim.,"HaveData(a, b),  IsTooLittle(b),  IsUnrepresentative(b)","MakeClaim(a, c)",[],"[(' You', ' You')]",[],"HaveData(a, b) and (IsTooLittle(b) or IsUnrepresentative(b))","~MakeClaim(a, c)","(HaveData(a, b) and (IsTooLittle(b) or IsUnrepresentative(b))) -> (~MakeClaim(a, c))","(exists a (exists b (HaveData(a, b) and (IsTooLittle(b) or IsUnrepresentative(b))))) -> (exists a (exists c (~MakeClaim(a, c))))",LF
75,0,ad populum,"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement."," ""The majority of people believe advertisers should spend more money on billboards.""  "," ""Billboards are the best form of advertisement.""","Believe(b, SpendMoreMoney(c, d, a))","IsBestFormOfAdvertisement(a, e, f)",[],"[(' billboards', ' Billboards')]","[(' billboards', ' advertisement')]","Believe(b, SpendMoreMoney(c, d, a))","IsBestFormOfAdvertisement(a, e, f)","(exists a (Believe(b, SpendMoreMoney(c, d, a)))) -> (forall f (IsBestFormOfAdvertisement(a, e, f)))","(exists a (exists b (exists d (exists c (Believe(b, SpendMoreMoney(c, d, a))))))) -> (exists a (exists e (exists f (IsBestFormOfAdvertisement(a, e, f)))))",
76,0,faulty generalization,"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers.", Hummers are bad for the environment  , The government will ban all cars,IsBadForEnvironment(a),"WillBan(c, a)",[],"[(' all cars', ' Hummers')]",[],IsBadForEnvironment(a),"WillBan(c, a)","(IsBadForEnvironment(a)) -> (WillBan(c, a))","(exists a (IsBadForEnvironment(a))) -> (exists a (exists c (WillBan(c, a))))",LF
77,0,ad hominem,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"," ""The opponent just moved to town 5 months ago.""  "," ""The opponent cannot be trusted.""","JustMovedTo(a),  MovedTo(a, b)",CannotBeTrusted(c),[],[],[],"JustMovedTo(a) and MovedTo(a, b)",CannotBeTrusted(c),"(JustMovedTo(a) and MovedTo(a, b)) -> (CannotBeTrusted(c))","(exists a (exists b (JustMovedTo(a) and MovedTo(a, b)))) -> (exists c (CannotBeTrusted(c)))",LF
78,0,false dilemma,"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life.", You can save your money to buy a new car for yourself or take an Uber around for the rest of your life.  , Taking an Uber around is the only alternative to buying a new car.,"IsSaved(c),  IsBought(a),  IsFor(d, a),  IsTaken(b),  IsFor(e, b)","IsTaken(b),  IsAlternativeTo(b, a)",[],"[(' new car', ' a new car'), (' an Uber', ' An Uber')]",[],"(IsSaved(c) and IsBought(a) and IsFor(d, a)) or (IsTaken(b) and IsFor(e, b))","IsTaken(b) and IsAlternativeTo(b, a)","((IsSaved(c) and IsBought(a) and IsFor(d, a)) or (IsTaken(b) and IsFor(e, b))) -> (IsTaken(b) and IsAlternativeTo(b, a))","(exists e (exists d (exists a (exists b (exists c ((IsSaved(c) and IsBought(a) and IsFor(d, a)) or (IsTaken(b) and IsFor(e, b)))))))) -> (exists a (exists b (IsTaken(b) and IsAlternativeTo(b, a))))",
79,0,false causality,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.", Matthieu was the only player on the team who didn't grow a playoff beard., Not growing a playoff beard results in getting injured.,"IsPlayerOnTeam(c, d),  DidNotGrowPlayoffBeard(b, a)","DidNotGrowPlayoffBeard(x, a),  GetsInjured(x)",[],"[(' playoff beard', ' Playoff beard')]",[],"IsPlayerOnTeam(b, d) and DidNotGrowPlayoffBeard(b, a)","DidNotGrowPlayoffBeard(x, a) and GetsInjured(x)","(IsPlayerOnTeam(b, d) and DidNotGrowPlayoffBeard(b, a)) -> (DidNotGrowPlayoffBeard(x, a) and GetsInjured(x))","(exists a (exists b (exists d (IsPlayerOnTeam(b, d) and DidNotGrowPlayoffBeard(b, a))))) -> (exists a (exists x (DidNotGrowPlayoffBeard(x, a) and GetsInjured(x))))",LF
80,0,intentional,"John: Members of the UbaTuba White Men's Club are upstanding citizens of the community.
Marvin: Then why are there so many of these members in jail?
John: They were never true UbaTuba White Men's Club members.
Marvin: What’s a true UbaTuba White Men's Club member?
John: Those who don't go to jail.
", There are many members of the UbaTuba White Men's Club in jail.  , True UbaTuba White Men's Club members are upstanding citizens of the community and do not go to jail.,"IsMemberOf(b, c),  IsInJail(b)","IsTrueMember(d),  IsUpstandingCitizen(d),  IsInCommunity(d, e),  DoesNotGoToJail(d)","[('IsTrueMember(d)', 'IsMemberOf(b, c)'), ('  IsUpstandingCitizen(d)', 'IsMemberOf(b, c)')]","[(' jail', ' jail')]","[(' Members', "" True UbaTuba White Men's Club members""), (' Members', ' community'), ("" UbaTuba White Men's Club"", ' community')]","IsMemberOf(b, c) and IsInJail(b)","IsTrueMember(d) and IsUpstandingCitizen(d) and IsInCommunity(d, e) and DoesNotGoToJail(d)","(exists c (exists b (IsMemberOf(b, c) and IsInJail(b))) & (forall c (forall b (forall d (IsTrueMember(d) -> IsMemberOf(b, c))))) & (forall c (forall b (forall d (  IsUpstandingCitizen(d) -> IsMemberOf(b, c)))))) -> (forall e (forall d (IsTrueMember(d) and IsUpstandingCitizen(d) and IsInCommunity(d, e) and DoesNotGoToJail(d))))","(exists b (exists c (IsMemberOf(b, c) and IsInJail(b))) & (forall g (forall h (forall f (IsTrueMember(f) -> IsMemberOf(g,h))))) & (forall k (forall i (forall j (  IsUpstandingCitizen(i) -> IsMemberOf(j,k)))))) -> (exists e (exists d (IsTrueMember(d) and IsUpstandingCitizen(d) and IsInCommunity(d, e) and DoesNotGoToJail(d))))",LF
81,0,faulty generalization,"""Animal experimentation reduces our respect for life. If we don't respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now."""," ""Animal experimentation reduces our respect for life.""  "," ""Society will become a battlefield""","Reduces(a, b)",IsBattlefield(d),[],[],[],"Reduces(a, b)",IsBattlefield(d),"(Reduces(a, b)) -> (IsBattlefield(d))","(exists a (exists b (Reduces(a, b)))) -> (exists d (IsBattlefield(d)))",LF
82,0,false causality,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in.," ""Jane Fonda is in great shape.""  "," ""Jane Fonda's exercise videos are worth the money.""",IsInGreatShape(a),IsWorthTheMoney(a),[],"[("" Jane Fonda's exercise videos"", ' Jane Fonda')]",[],IsInGreatShape(a),IsWorthTheMoney(a),(IsInGreatShape(a)) -> (IsWorthTheMoney(a)),(exists a (IsInGreatShape(a))) -> (exists a (IsWorthTheMoney(a))),LF
83,0,faulty generalization,"Asians make lousy athletes, but do well at the Math Olympiad.", Asians make lousy athletes and do well at the Math Olympiad.  , Asians excel in math and perform poorly in athletics.,"AreLousyAthletes(a),  DoWellAt(b)","ExcelInMath(a),  PerformPoorlyInAthletics(a)","[('AreLousyAthletes(a)', '  PerformPoorlyInAthletics(a)'), ('  PerformPoorlyInAthletics(a)', 'AreLousyAthletes(a)')]","[(' Asians', ' Asians')]","[(' Math Olympiad', ' math')]",AreLousyAthletes(a) and DoWellAt(b),ExcelInMath(a) and PerformPoorlyInAthletics(a),(AreLousyAthletes(a) and DoWellAt(b) & (forall a (AreLousyAthletes(a) ->   PerformPoorlyInAthletics(a))) & (forall a (  PerformPoorlyInAthletics(a) -> AreLousyAthletes(a)))) -> (ExcelInMath(a) and PerformPoorlyInAthletics(a)),(exists a (exists b (AreLousyAthletes(a) and DoWellAt(b))) & (forall e (AreLousyAthletes(e) ->   PerformPoorlyInAthletics(e))) & (forall f (  PerformPoorlyInAthletics(f) -> AreLousyAthletes(f)))) -> (exists a (ExcelInMath(a) and PerformPoorlyInAthletics(a))),LF
84,0,false dilemma,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”"," ""Caldwell Hall is in bad shape.""  "," ""We must tear Caldwell Hall down""",IsInBadShape(a),MustTearDown(a),"[('MustTearDown(a)', 'IsInBadShape(a)')]","[(' Caldwell Hall', ' Caldwell Hall')]",[],IsInBadShape(a),MustTearDown(a),(IsInBadShape(a) & (forall a (MustTearDown(a) -> IsInBadShape(a)))) -> (MustTearDown(a)),(exists a (IsInBadShape(a)) & (forall b (MustTearDown(b) -> IsInBadShape(b)))) -> (exists a (MustTearDown(a))),LF
85,0,faulty generalization,Did you really vote for Donald as class treasurer? Didn't you hear that his uncle was imprisoned for embezzling $1.5 million?, Donald's uncle was imprisoned for embezzling $1.5 million.  , You should not vote for Donald as class treasurer.,"WasImprisoned(a),  Embezzled(a, b)","ShouldVoteFor(c, d, e)",[],[],[],"WasImprisoned(a) and Embezzled(a, b)","~ShouldVoteFor(c, d, e)","(WasImprisoned(a) and Embezzled(a, b)) -> (~ShouldVoteFor(c, d, e))","(exists a (exists b (WasImprisoned(a) and Embezzled(a, b)))) -> (exists e (exists c (exists d (~ShouldVoteFor(c, d, e)))))",LF
86,0,fallacy of logic,"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses.", The ozone layer is being protected.  , Many people will be spared the pain of cancer and other illnesses.,IsProtected(a),"IsSparedPain(b),  CausesPain(c),  CausesPain(d)",[],[],[],IsProtected(a),IsSparedPain(b) and ~CausesPain(c) and ~CausesPain(d),(IsProtected(a)) -> (IsSparedPain(b) and ~CausesPain(c) and ~CausesPain(d)),(exists a (IsProtected(a))) -> (exists b (exists d (exists c (IsSparedPain(b) and ~CausesPain(c) and ~CausesPain(d))))),LF
87,0,faulty generalization,"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!", Broccoli has significantly less fat than the leading candy bar.  , Broccoli is a healthier choice than Hot Cheetos.,"HasSignificantlyLessFatThan(a, c)","IsHealthierChoiceThan(a, d)","[('HasSignificantlyLessFatThan(a, c)', 'IsHealthierChoiceThan(a, d)')]","[(' Broccoli', ' Broccoli')]",[],"HasSignificantlyLessFatThan(a, c)","IsHealthierChoiceThan(a, d)","(HasSignificantlyLessFatThan(a, c) & (forall a (forall c (forall d (HasSignificantlyLessFatThan(a, c) -> IsHealthierChoiceThan(a, d)))))) -> (IsHealthierChoiceThan(a, d))","(exists a (exists c (HasSignificantlyLessFatThan(a, c))) & (forall g (forall e (forall f (HasSignificantlyLessFatThan(e,f) -> IsHealthierChoiceThan(e,g)))))) -> (exists a (exists d (IsHealthierChoiceThan(a, d))))",Valid
88,0,fallacy of relevance,You're complaining because you have to walk to school? I used to have to give my parents my entire paycheck.," ""I had to give my parents my entire paycheck.""  "," ""You should not complain about having to walk to school.""","IsGiven(b, a)","IsWalkingTo(c, d)",[],[],[],"IsGiven(b, a)","IsWalkingTo(c, d) and ~IsComplaining(c)","(IsGiven(b, a)) -> (IsWalkingTo(c, d) and ~IsComplaining(c))","(exists a (exists b (IsGiven(b, a)))) -> (exists c (exists d (IsWalkingTo(c, d) and ~IsComplaining(c))))",LF
89,0,fallacy of extension,Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments. Robot 1 launches the above counterargument. What is this fallacy?, Robot 2 (Blue) refutes all of Robot 1's (Orange) arguments.  , Robot 1's counterargument is a fallacy.,"IsBlue(a),  Refutes(a, c)",IsFallacy(d),[],[],[],"IsBlue(a) and Refutes(a, c)",IsFallacy(d),"(IsBlue(a) and Refutes(a, c)) -> (IsFallacy(d))","(exists a (exists c (IsBlue(a) and Refutes(a, c)))) -> (exists d (IsFallacy(d)))",LF
90,0,ad hominem,Personally attacking someone to shift attention away from your views is, Personally attacking someone shifts attention away from views.  , Personally attacking someone is effective for diverting attention.,"IsPersonallyAttacked(a),  ShiftsAttentionFrom(b)","IsPersonallyAttacked(a),  DivertsAttention(c)","[('IsPersonallyAttacked(a)', '  DivertsAttention(c)'), ('IsPersonallyAttacked(a)', '  ShiftsAttentionFrom(b)'), ('  ShiftsAttentionFrom(b)', '  DivertsAttention(c)'), ('  DivertsAttention(c)', '  ShiftsAttentionFrom(b)')]","[(' Someone', ' Someone')]",[],IsPersonallyAttacked(a) and ShiftsAttentionFrom(b),IsPersonallyAttacked(a) and DivertsAttention(c),(IsPersonallyAttacked(a) and ShiftsAttentionFrom(b) & (forall a (forall c (IsPersonallyAttacked(a) ->   DivertsAttention(c)))) & (forall a (forall b (IsPersonallyAttacked(a) ->   ShiftsAttentionFrom(b)))) & (forall b (forall c (  ShiftsAttentionFrom(b) ->   DivertsAttention(c)))) & (forall c (forall b (  DivertsAttention(c) ->   ShiftsAttentionFrom(b))))) -> (IsPersonallyAttacked(a) and DivertsAttention(c)),(exists a (exists b (IsPersonallyAttacked(a) and ShiftsAttentionFrom(b))) & (forall e (forall d (IsPersonallyAttacked(d) ->   DivertsAttention(e)))) & (forall g (forall f (IsPersonallyAttacked(f) ->   ShiftsAttentionFrom(g)))) & (forall i (forall h (  ShiftsAttentionFrom(h) ->   DivertsAttention(i)))) & (forall k (forall j (  DivertsAttention(j) ->   ShiftsAttentionFrom(k))))) -> (exists a (exists c (IsPersonallyAttacked(a) and DivertsAttention(c)))),Valid
91,0,ad hominem,"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!"""," ""She is a mean teacher and person.""  "," ""She wouldn't raise my grade one percent.""","IsMeanTeacher(a),  IsPerson(a)","WouldNotRaiseGrade(a, d, e)",[],"[(' She', ' She')]","[(' person', ' She')]",IsMeanTeacher(a) and IsPerson(a),"WouldNotRaiseGrade(a, d, e)","(IsMeanTeacher(a) and IsPerson(a)) -> (WouldNotRaiseGrade(a, d, e))","(exists a (IsMeanTeacher(a) and IsPerson(a))) -> (exists a (exists e (exists d (WouldNotRaiseGrade(a, d, e)))))",LF
92,0,appeal to emotion,"If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects.", Not buying black pencils leads to getting made fun of and not being chosen for group projects.  , You must buy the black pencils.,"DoesNotBuy(a), GetsMadeFunOf, NotChosenFor(b)","Buys(c, a)",[],"[(' Black pencils', ' the black pencils')]",[],,,,,
93,0,faulty generalization,"Jeff's mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has Jeff's mom committed?", Jeff skipped class one day.  , Jeff will end up unemployed and living at home for the rest of his life.,"SkippedClassOneDay(a, c)","WillBeUnemployed(a),  WillLiveAtHome(a, d),  WillBeForRestOfLife(a, e)",[],"[(' Jeff', ' Jeff')]",[],"SkippedClassOneDay(a, c)","WillBeUnemployed(a) and WillLiveAtHome(a, d) and WillBeForRestOfLife(a, e)","(SkippedClassOneDay(a, c)) -> (WillBeUnemployed(a) and WillLiveAtHome(a, d) and WillBeForRestOfLife(a, e))","(exists a (exists c (SkippedClassOneDay(a, c)))) -> (exists a (exists e (exists d (WillBeUnemployed(a) and WillLiveAtHome(a, d) and WillBeForRestOfLife(a, e)))))",LF
94,0,ad hominem,"How can you tell me I should exercise to lose weight? All you do is sit behind a desk all day. I've never seen you do a lick of exercise.

Identify the logical fallacy commited in this argument."," ""You sit behind a desk all day and don't exercise."""," ""You should not tell me to exercise to lose weight.""","SitsBehindDeskAllDay(a),  DoesNotExercise(a)","ShouldNotTellToExerciseToLoseWeight(a, c)",[],"[(' You', ' You')]",[],SitsBehindDeskAllDay(a) and DoesNotExercise(a),"ShouldNotTellToExerciseToLoseWeight(a, c)","(SitsBehindDeskAllDay(a) and DoesNotExercise(a)) -> (ShouldNotTellToExerciseToLoseWeight(a, c))","(exists a (SitsBehindDeskAllDay(a) and DoesNotExercise(a))) -> (exists a (exists c (ShouldNotTellToExerciseToLoseWeight(a, c))))",LF
95,0,fallacy of logic,"""We both like music, so we should get married."""," ""We both like music.""  "," ""We should get married.""",LikesMusic(a),ShouldGetMarried(a),[],"[(' We', ' We')]",[],LikesMusic(a),ShouldGetMarried(a),(LikesMusic(a)) -> (ShouldGetMarried(a)),(exists a (LikesMusic(a))) -> (exists a (ShouldGetMarried(a))),LF
96,0,ad hominem,"Brandon: We should have tastier lunches!
Jaylen: Don't listen to him! He's a terrible person! I saw him trip another student and steal his lunch money!"," ""Brandon is a terrible person and tripped another student and stole his lunch money."""," ""We should not listen to Brandon.""","IsTerriblePerson(a),  Tripped(a, b),  Stole(a, c)","ShouldNotListenTo(d, a)",[],"[(' Brandon', ' Brandon')]",[],"IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)","ShouldNotListenTo(d, a)","(IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c)) -> (ShouldNotListenTo(d, a))","(exists a (exists b (exists c (IsTerriblePerson(a) and Tripped(a, b) and Stole(a, c))))) -> (exists a (exists d (ShouldNotListenTo(d, a))))",LF
97,0,ad hominem,Of course Marx' theories about the ideal society are bunk. The guy spent all his time in the library.," ""Marx spent all his time in the library.""  "," ""Marx' theories about the ideal society are bunk.""","SpentInLibrary(a, b, c)","AreBunk(d),  AreAbout(d, e)",[],[],"[(' Marx', "" Marx' theories"")]","SpentInLibrary(a, b, c)","AreAbout(d, e) and AreBunk(d)","(exists a (SpentInLibrary(a, b, c))) -> (forall d (AreAbout(d, e) and AreBunk(d)))","(exists a (exists b (exists c (SpentInLibrary(a, b, c))))) -> (exists e (exists d (AreAbout(d, e) and AreBunk(d))))",LF
98,0,fallacy of relevance,"I'm tailgating her, because she cut me off!", She cut me off.  , I should tailgate her.,"CutOff(b, a)","Tailgate(a, c)",[],"[(' me', ' I')]",[],"CutOff(b, a)","Tailgate(a, c)","(CutOff(b, a)) -> (Tailgate(a, c))","(exists a (exists b (CutOff(b, a)))) -> (exists a (exists c (Tailgate(a, c))))",LF
99,0,faulty generalization,President Petutti ordered a military strike that killed many civilians. He is no different than any other mass murder and he belongs in prison!," ""President Petutti ordered a military strike that killed many civilians.""  "," ""President Petutti is the same as any other mass murderer and belongs in prison.""","OrderedMilitaryStrike(a, b),  KilledCivilians(b, c)","IsMassMurderer(a),  IsSameAs(a, d),  BelongsInPrison(a, e)",[],"[(' President Petutti', ' President Petutti')]",[],"OrderedMilitaryStrike(a, b) and KilledCivilians(b, c)","IsMassMurderer(a) and IsSameAs(a, d) and BelongsInPrison(a, e)","(OrderedMilitaryStrike(a, b) and KilledCivilians(b, c)) -> (IsMassMurderer(a) and IsSameAs(a, d) and BelongsInPrison(a, e))","(exists a (exists b (exists c (OrderedMilitaryStrike(a, b) and KilledCivilians(b, c))))) -> (exists a (exists e (exists d (IsMassMurderer(a) and IsSameAs(a, d) and BelongsInPrison(a, e)))))",LF
100,1,,"Coach talks with football player, other players and crowd in background. Thus, a football coach talks with his player in front of the team and the crowd.", A football coach talks with his player in front of the team and the crowd.  , A football coach talks with football player in front of everyone.,"TalksWith(a, b),  IsInFrontOfTeam(a),  IsInFrontOfCrowd(a)","TalksWith(a, e),  IsInFrontOfEveryone(a)","[('  IsInFrontOfCrowd(a)', '  IsInFrontOfEveryone(a)'), ('  IsInFrontOfEveryone(a)', '  IsInFrontOfCrowd(a)')]","[(' Football coach', ' Football coach')]","[(' Football coach', ' everyone'), (' his player', ' football player'), (' his player', ' everyone')]","TalksWith(a, b) and IsInFrontOfTeam(a) and IsInFrontOfCrowd(a)","TalksWith(a, e) and IsInFrontOfEveryone(a)","(exists b (TalksWith(a, b) and IsInFrontOfTeam(a) and IsInFrontOfCrowd(a)) & (forall a (  IsInFrontOfCrowd(a) ->   IsInFrontOfEveryone(a))) & (forall a (  IsInFrontOfEveryone(a) ->   IsInFrontOfCrowd(a)))) -> (forall e (TalksWith(a, e) and IsInFrontOfEveryone(a)))","(exists a (exists b (TalksWith(a, b) and IsInFrontOfTeam(a) and IsInFrontOfCrowd(a))) & (forall g (  IsInFrontOfCrowd(g) ->   IsInFrontOfEveryone(g))) & (forall h (  IsInFrontOfEveryone(h) ->   IsInFrontOfCrowd(h)))) -> (exists a (exists e (TalksWith(a, e) and IsInFrontOfEveryone(a))))",Valid
101,1,,"Two men watching one man make a golf putt on the set of Sports Center. As a consequence, people watching sports.", Two men watch one man make a golf putt on the set of Sports Center., People watch sports.,"Watches(b, c),  MakesGolfPutt(c, d),  IsOnSet(d, e),  IsSetOf(e, a)","Watches(f, a)",[],"[(' sports', ' Sports Center')]","[(' Two men', ' People'), (' one man', ' People'), (' a golf putt', ' sports')]","Watches(b, c) and MakesGolfPutt(c, d) and IsOnSet(d, e) and IsSetOf(e, a)","Watches(f, a)","(exists d (exists c (exists b (Watches(b, c) and MakesGolfPutt(c, d) and IsOnSet(d, e) and IsSetOf(e, a))))) -> (forall a (forall f (Watches(f, a))))","(exists e (exists d (exists a (exists b (exists c (Watches(b, c) and MakesGolfPutt(c, d) and IsOnSet(d, e) and IsSetOf(e, a))))))) -> (exists a (exists f (Watches(f, a))))",Valid
102,1,,"Six women wait to use a port-o-john in a field. Thus, women are outside.", Six women wait to use a port-o-john in a field.  , Women are outside.,"IsWaitingToUse(a, b),  IsInField(b)",IsOutside(d),"[('IsWaitingToUse(a, b)', 'IsOutside(d)')]",[],"[(' Six women', ' Women')]","IsWaitingToUse(a, b) and IsInField(b)",IsOutside(d),"(exists a (IsWaitingToUse(a, b) and IsInField(b)) & (forall a (forall b (forall d (IsWaitingToUse(a, b) -> IsOutside(d)))))) -> (forall d (IsOutside(d)))","(exists a (exists b (IsWaitingToUse(a, b) and IsInField(b))) & (forall g (forall e (forall f (IsWaitingToUse(e,f) -> IsOutside(g)))))) -> (exists d (IsOutside(d)))",Valid
103,1,,Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing. It follows that one woman speaking into a microphone while a second woman writes beside her.," ""A woman wearing a black top and glasses is speaking into a blue-tipped microphone with another woman beside her writing.""  "," ""One woman speaks into a microphone while a second woman writes beside her.""","WearingBlackTop(b),  WearingGlasses(b),  SpeakingInto(b, c),  Beside(a, b),  Writing(a)","SpeaksInto(d, e),  Writes(a),  Beside(a, d)","[('WearingBlackTop(b)', 'SpeaksInto(d, e)'), ('SpeaksInto(d, e)', 'WearingBlackTop(b)'), ('  Writes(a)', 'WearingBlackTop(b)'), ('  Beside(a, d)', 'WearingBlackTop(b)'), ('  WearingGlasses(b)', 'SpeaksInto(d, e)'), ('SpeaksInto(d, e)', '  WearingGlasses(b)'), ('  Writes(a)', '  WearingGlasses(b)'), ('  Beside(a, d)', '  WearingGlasses(b)'), ('SpeaksInto(d, e)', '  SpeakingInto(b, c)'), ('  Writes(a)', '  SpeakingInto(b, c)'), ('  Writing(a)', '  Writes(a)'), ('  Writes(a)', '  Writing(a)')]","[(' another woman beside her', ' a second woman')]","[(' A woman wearing a black top and glasses', ' One woman'), (' a blue-tipped microphone', ' a microphone')]","WearingBlackTop(b) and WearingGlasses(b) and SpeakingInto(b, c) and Beside(a, b) and Writing(a)","SpeaksInto(d, e) and Writes(a) and Beside(a, d)","(exists c (exists b (WearingBlackTop(b) and WearingGlasses(b) and SpeakingInto(b, c) and Beside(a, b) and Writing(a))) & (forall e (forall b (forall d (WearingBlackTop(b) -> SpeaksInto(d, e))))) & (forall e (forall b (forall d (SpeaksInto(d, e) -> WearingBlackTop(b))))) & (forall a (forall b (  Writes(a) -> WearingBlackTop(b)))) & (forall a (forall b (forall d (  Beside(a, d) -> WearingBlackTop(b))))) & (forall e (forall b (forall d (  WearingGlasses(b) -> SpeaksInto(d, e))))) & (forall e (forall b (forall d (SpeaksInto(d, e) ->   WearingGlasses(b))))) & (forall a (forall b (  Writes(a) ->   WearingGlasses(b)))) & (forall a (forall b (forall d (  Beside(a, d) ->   WearingGlasses(b))))) & (forall c (forall e (forall b (forall d (SpeaksInto(d, e) ->   SpeakingInto(b, c)))))) & (forall a (forall b (forall c (  Writes(a) ->   SpeakingInto(b, c))))) & (forall a (  Writing(a) ->   Writes(a))) & (forall a (  Writes(a) ->   Writing(a)))) -> (forall e (forall d (SpeaksInto(d, e) and Writes(a) and Beside(a, d))))","(exists a (exists b (exists c (WearingBlackTop(b) and WearingGlasses(b) and SpeakingInto(b, c) and Beside(a, b) and Writing(a)))) & (forall i (forall g (forall h (WearingBlackTop(g) -> SpeaksInto(h,i))))) & (forall k (forall l (forall j (SpeaksInto(j,k) -> WearingBlackTop(l))))) & (forall n (forall m (  Writes(m) -> WearingBlackTop(n)))) & (forall q (forall p (forall o (  Beside(o,p) -> WearingBlackTop(q))))) & (forall r (forall t (forall s (  WearingGlasses(r) -> SpeaksInto(s,t))))) & (forall w (forall u (forall v (SpeaksInto(u,v) ->   WearingGlasses(w))))) & (forall x (forall y (  Writes(x) ->   WearingGlasses(y)))) & (forall z (  Beside(z,{) ->   WearingGlasses(|))) & (SpeaksInto(},~) ->   SpeakingInto(,)) & (  Writes() ->   SpeakingInto(,)) & (  Writing() ->   Writes()) & (  Writes() ->   Writing())) -> (exists a (exists e (exists d (SpeaksInto(d, e) and Writes(a) and Beside(a, d)))))",
